Name,Code,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other Religion,No Religion,Not Stated
England,E92000001,59.38203655382426,0.4501319463486091,1.5207727783824994,0.4928690721290106,5.017907489515294,0.7926363570101336,0.42975748944738573,24.738020060794767,7.175868252548042
London,E12000007,48.42197906738011,1.0035061422635667,5.031734386142499,1.8179969735529042,12.390877301414337,1.5431234455937473,0.5868650140733828,20.728948251522734,8.474969418056725
Lewisham,E09000023,52.77126338873081,1.3280896025517879,2.378527284919441,0.23306812621200862,6.437102415861681,0.19247150080649547,0.5357304674048969,27.24142305670841,8.882324156804465
