OA11CD,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other Religion,No Religion,Not Stated
E00016284,63.25088339222615,1.0600706713780919,3.8869257950530036,0.0,3.1802120141342756,0.0,1.7667844522968197,17.314487632508833,9.540636042402827
E00016286,54.4973544973545,1.3227513227513228,7.142857142857143,0.0,4.497354497354498,0.0,0.5291005291005291,23.280423280423282,8.73015873015873
E00016296,59.75975975975976,0.6006006006006006,2.1021021021021022,0.0,7.807807807807808,0.3003003003003003,0.0,22.22222222222222,7.207207207207207
E00016297,55.55555555555556,0.30864197530864196,6.172839506172839,0.0,5.246913580246914,0.0,0.0,20.987654320987655,11.728395061728396
E00016275,59.33503836317136,1.5345268542199488,3.3248081841432224,0.0,6.649616368286445,0.2557544757033248,0.2557544757033248,19.18158567774936,9.462915601023019
E00016279,59.36507936507937,1.9047619047619047,9.523809523809524,0.0,4.444444444444445,0.9523809523809523,0.31746031746031744,14.920634920634921,8.571428571428571
E00016280,56.14035087719298,1.0526315789473684,1.4035087719298245,0.0,9.473684210526315,0.0,0.3508771929824561,23.157894736842106,8.421052631578947
E00016283,56.57142857142857,0.2857142857142857,1.7142857142857142,0.0,7.714285714285714,0.2857142857142857,0.0,22.857142857142858,10.571428571428571
E00016287,60.3125,0.0,3.125,0.0,5.9375,0.0,0.3125,22.8125,7.5
E00016513,46.40718562874252,1.7964071856287425,7.485029940119761,0.0,10.479041916167665,1.1976047904191616,0.0,25.748502994011975,6.88622754491018
E00016514,61.88340807174888,0.4484304932735426,0.0,0.8968609865470852,4.484304932735426,0.0,0.0,22.869955156950674,9.417040358744394
E00016515,67.06586826347305,0.2994011976047904,1.7964071856287425,0.2994011976047904,2.395209580838323,0.0,0.2994011976047904,20.65868263473054,7.18562874251497
E00016516,55.852842809364546,2.6755852842809364,1.3377926421404682,0.0,11.37123745819398,0.0,0.6688963210702341,20.066889632107024,8.02675585284281
E00016519,63.40425531914894,0.425531914893617,0.425531914893617,0.425531914893617,1.2765957446808511,0.0,0.425531914893617,26.80851063829787,6.808510638297872
E00016521,58.4,0.0,1.6,0.0,10.4,0.0,0.4,20.8,8.4
E00016493,57.9088471849866,0.2680965147453083,1.876675603217158,0.0,6.702412868632708,0.0,0.2680965147453083,24.664879356568363,8.310991957104557
E00016499,57.54385964912281,2.807017543859649,4.2105263157894735,0.0,11.578947368421053,0.0,0.0,18.94736842105263,4.912280701754386
E00016502,41.726618705035975,3.237410071942446,0.3597122302158273,0.0,8.992805755395683,3.597122302158273,0.0,33.45323741007194,8.633093525179856
E00016503,54.5945945945946,1.0810810810810811,0.5405405405405406,0.5405405405405406,1.6216216216216217,0.0,0.0,35.67567567567568,5.945945945945946
E00016507,53.68852459016394,0.819672131147541,1.2295081967213115,2.0491803278688523,7.377049180327869,1.639344262295082,0.0,26.229508196721312,6.967213114754099
E00016540,54.09836065573771,0.0,8.524590163934427,0.32786885245901637,7.540983606557377,0.32786885245901637,0.0,18.688524590163933,10.491803278688524
E00016498,53.806228373702425,0.6920415224913494,6.920415224913495,0.0,5.709342560553633,0.6920415224913494,0.3460207612456747,21.79930795847751,10.034602076124568
E00016500,56.013745704467354,1.3745704467353952,3.7800687285223367,0.6872852233676976,4.123711340206185,0.0,0.0,26.804123711340207,7.216494845360825
E00016505,56.626506024096386,0.30120481927710846,0.9036144578313253,2.710843373493976,3.9156626506024095,0.0,0.30120481927710846,27.10843373493976,8.132530120481928
E00016541,55.524079320113316,2.26628895184136,6.232294617563739,0.8498583569405099,3.9660056657223794,0.0,0.28328611898017,22.662889518413596,8.215297450424929
E00016494,61.111111111111114,1.8518518518518519,1.5432098765432098,0.0,2.4691358024691357,0.0,0.0,30.555555555555557,2.4691358024691357
E00016495,50.970873786407765,0.4854368932038835,7.281553398058253,0.4854368932038835,5.339805825242719,0.0,0.0,30.58252427184466,4.854368932038835
E00016501,53.23741007194245,0.47961630695443647,3.597122302158273,0.0,10.311750599520384,2.8776978417266186,0.23980815347721823,22.54196642685851,6.71462829736211
E00016508,62.93103448275862,0.28735632183908044,0.28735632183908044,0.28735632183908044,4.597701149425287,0.28735632183908044,0.5747126436781609,22.413793103448278,8.333333333333334
