OA11CD,UK language,European Language (EU),European Language (non EU),European Language (non-national),West/Central Asian Language,South Asian Language,East Asian Language,Oceanic/Australian language (any),North/South American language (any),Caribbean Creole,African Language,Other Languages,Sign Language
E00016220,87.54863813229572,10.116731517509729,0.0,0.0,0.38910505836575876,0.0,1.1673151750972763,0.0,0.0,0.0,0.0,0.7782101167315175,0.0
E00016221,83.05084745762711,11.1864406779661,0.6779661016949152,0.0,0.3389830508474576,1.694915254237288,1.3559322033898304,0.0,0.0,0.3389830508474576,1.0169491525423728,0.0,0.3389830508474576
E00016223,85.11627906976744,7.441860465116279,0.0,0.0,4.651162790697675,0.0,2.7906976744186047,0.0,0.0,0.0,0.0,0.0,0.0
E00016225,80.95238095238095,12.301587301587302,0.0,0.0,0.7936507936507936,0.0,3.571428571428571,0.0,0.0,0.0,2.380952380952381,0.0,0.0
E00016255,87.27272727272727,10.454545454545455,1.3636363636363635,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
E00016218,80.0,14.042553191489361,0.851063829787234,0.0,0.851063829787234,2.5531914893617023,1.2765957446808511,0.0,0.0,0.0,0.425531914893617,0.0,0.0
E00016222,79.76539589442815,13.489736070381232,0.0,0.0,3.2258064516129035,0.5865102639296188,0.2932551319648094,0.0,0.0,0.0,2.052785923753666,0.0,0.5865102639296188
E00016224,84.95297805642633,8.15047021943574,0.31347962382445144,0.0,1.5673981191222572,0.6269592476489029,3.134796238244514,0.0,0.0,0.0,1.2539184952978057,0.0,0.0
E00016226,86.7741935483871,9.677419354838708,0.3225806451612903,0.0,0.967741935483871,0.6451612903225806,1.2903225806451613,0.0,0.0,0.0,0.3225806451612903,0.0,0.0
E00016227,80.56338028169014,10.140845070422534,0.28169014084507044,0.0,1.4084507042253522,1.1267605633802817,5.915492957746479,0.0,0.0,0.0,0.28169014084507044,0.28169014084507044,0.0
E00016228,87.41007194244604,6.474820143884892,1.079136690647482,0.0,1.7985611510791366,1.7985611510791366,1.079136690647482,0.0,0.0,0.0,0.3597122302158273,0.0,0.0
E00016229,85.18518518518519,10.370370370370368,0.24691358024691357,0.0,1.2345679012345678,1.2345679012345678,0.49382716049382713,0.0,0.0,0.0,0.9876543209876543,0.24691358024691357,0.0
E00016230,90.96385542168674,3.91566265060241,0.0,0.0,2.4096385542168677,1.5060240963855422,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,0.0
E00016231,80.85808580858085,9.57095709570957,0.0,0.0,1.3201320132013201,3.6303630363036303,0.9900990099009901,0.0,0.0,0.0,3.3003300330033003,0.0,0.33003300330033003
E00016232,77.58620689655173,13.448275862068968,0.0,0.0,3.793103448275862,3.1034482758620694,0.0,0.0,0.0,0.3448275862068966,1.3793103448275863,0.3448275862068966,0.0
E00016233,88.0466472303207,3.7900874635568518,0.5830903790087464,0.0,2.915451895043732,1.7492711370262393,0.2915451895043732,0.0,0.0,0.0,2.0408163265306123,0.5830903790087464,0.0
E00016212,89.1025641025641,7.051282051282052,0.0,0.0,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,3.2051282051282053,0.0,0.0
E00016249,87.55186721991701,4.149377593360996,0.0,0.0,0.4149377593360996,1.2448132780082988,3.319502074688797,0.0,0.0,0.0,3.3195020746887964,0.0,0.0
E00016254,90.22082018927445,5.993690851735015,0.6309148264984227,0.0,0.31545741324921134,1.8927444794952681,0.6309148264984227,0.0,0.0,0.0,0.31545741324921134,0.0,0.0
E00173952,87.23404255319149,6.382978723404256,0.851063829787234,0.0,1.2765957446808511,0.0,2.9787234042553195,0.0,0.0,0.0,0.851063829787234,0.425531914893617,0.0
E00174016,84.48275862068965,8.189655172413794,0.0,0.0,1.293103448275862,0.43103448275862066,2.155172413793103,0.0,0.0,0.8620689655172413,2.586206896551724,0.0,0.0
E00174022,86.63366336633663,6.9306930693069315,0.0,0.0,0.49504950495049505,0.0,4.455445544554456,0.0,0.0,0.0,0.9900990099009901,0.49504950495049505,0.0
E00174008,78.43137254901961,9.313725490196079,0.0,0.0,2.450980392156863,6.372549019607844,2.450980392156863,0.0,0.0,0.0,0.9803921568627451,0.0,0.0
E00174010,67.67676767676768,11.616161616161618,1.0101010101010102,0.0,3.0303030303030303,12.121212121212121,3.5353535353535355,0.0,0.0,0.0,0.0,0.0,1.0101010101010102
E00174013,74.19354838709677,15.668202764976956,0.0,0.0,3.225806451612903,5.069124423963134,1.8433179723502304,0.0,0.0,0.0,0.0,0.0,0.0
E00174015,80.11363636363636,11.931818181818183,0.5681818181818182,0.0,2.272727272727273,3.9772727272727275,0.5681818181818182,0.0,0.0,0.0,0.5681818181818182,0.0,0.0
E00174025,70.33492822966507,17.22488038277512,1.4354066985645932,0.0,4.784688995215311,4.30622009569378,1.4354066985645932,0.0,0.0,0.0,0.4784688995215311,0.0,0.0
E00174027,75.65789473684211,13.157894736842104,0.0,0.0,3.2894736842105265,2.6315789473684212,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0
E00016178,87.6984126984127,5.952380952380952,1.1904761904761905,0.0,3.1746031746031744,1.1904761904761905,0.3968253968253968,0.0,0.0,0.0,0.3968253968253968,0.0,0.0
E00016179,89.01098901098901,4.029304029304029,1.465201465201465,0.0,1.8315018315018314,0.3663003663003663,1.465201465201465,0.0,0.0,0.0,1.0989010989010988,0.7326007326007326,0.0
E00016180,93.46938775510205,4.4897959183673475,0.40816326530612246,0.0,0.40816326530612246,0.40816326530612246,0.8163265306122449,0.0,0.0,0.0,0.0,0.0,0.0
E00016187,93.76854599406529,3.264094955489614,0.0,0.0,1.4836795252225519,0.5934718100890207,0.5934718100890207,0.0,0.0,0.0,0.0,0.29673590504451036,0.0
E00016189,95.77464788732394,3.873239436619718,0.0,0.0,0.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0
E00016166,92.69662921348315,3.370786516853933,0.0,0.0,2.247191011235955,0.0,1.6853932584269662,0.0,0.0,0.0,0.0,0.0,0.0
E00016167,92.52669039145907,1.4234875444839858,1.0676156583629892,0.0,1.0676156583629892,0.35587188612099646,1.4234875444839856,0.0,0.0,0.0,2.1352313167259784,0.0,0.0
E00016171,84.5360824742268,5.841924398625429,0.0,0.0,3.4364261168384878,3.7800687285223367,2.4054982817869415,0.0,0.0,0.0,0.0,0.0,0.0
E00016174,92.73504273504274,5.555555555555556,0.42735042735042733,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
E00016204,89.96138996138995,4.2471042471042475,1.9305019305019306,0.0,0.7722007722007722,0.0,2.3166023166023164,0.0,0.0,0.0,0.7722007722007722,0.0,0.0
E00016206,92.82868525896414,3.9840637450199203,0.0,0.0,1.9920318725099602,0.796812749003984,0.398406374501992,0.0,0.0,0.0,0.0,0.0,0.0
E00016160,88.38028169014085,5.633802816901408,0.0,0.0,0.704225352112676,1.056338028169014,3.52112676056338,0.0,0.0,0.0,0.352112676056338,0.352112676056338,0.0
E00016183,88.66396761133603,5.668016194331983,0.0,0.0,2.8340080971659916,0.4048582995951417,1.6194331983805668,0.0,0.0,0.0,0.8097165991902834,0.0,0.0
E00016185,91.4027149321267,5.882352941176471,0.45248868778280543,0.0,2.262443438914027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016191,94.58333333333333,3.3333333333333335,0.0,0.0,0.8333333333333334,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
E00016195,92.18106995884774,6.584362139917696,0.0,0.0,0.823045267489712,0.0,0.0,0.0,0.0,0.0,0.411522633744856,0.0,0.0
E00016197,75.29411764705883,18.431372549019606,0.7843137254901961,0.0,0.0,1.1764705882352942,2.3529411764705883,0.0,0.0,0.0,0.39215686274509803,1.5686274509803921,0.0
E00016161,89.0625,8.125,0.3125,0.0,0.625,1.5625,0.0,0.0,0.0,0.0,0.3125,0.0,0.0
E00016190,85.47008547008546,8.11965811965812,0.8547008547008547,0.0,1.7094017094017093,1.2820512820512822,1.282051282051282,0.0,0.0,0.0,1.282051282051282,0.0,0.0
E00016192,78.2312925170068,10.884353741496598,0.3401360544217687,0.0,2.0408163265306123,3.0612244897959187,2.7210884353741496,0.0,0.0,0.0,2.380952380952381,0.3401360544217687,0.0
E00016193,72.34042553191489,12.340425531914894,1.2765957446808511,0.0,1.702127659574468,3.4042553191489366,7.23404255319149,0.0,0.0,0.0,1.702127659574468,0.0,0.0
E00016194,79.26829268292683,12.195121951219509,0.0,0.0,2.8455284552845526,2.0325203252032518,0.8130081300813008,0.0,0.0,0.0,2.845528455284553,0.0,0.0
E00016196,88.02228412256268,6.128133704735377,1.392757660167131,0.0,0.8356545961002786,1.6713091922005572,1.6713091922005572,0.0,0.0,0.0,0.2785515320334262,0.0,0.0
E00016905,88.46153846153847,4.545454545454546,1.048951048951049,0.0,2.4475524475524475,0.6993006993006993,1.3986013986013985,0.0,0.0,0.0,1.3986013986013985,0.0,0.0
E00016907,89.43894389438944,3.9603960396039604,0.33003300330033003,0.0,1.3201320132013201,3.3003300330033003,1.3201320132013201,0.0,0.0,0.0,0.33003300330033003,0.0,0.0
E00016908,86.97674418604652,4.186046511627907,0.0,0.0,1.3953488372093024,3.255813953488372,1.3953488372093024,0.0,0.0,0.0,2.7906976744186047,0.0,0.0
E00016910,77.51677852348993,12.080536912751677,0.0,0.0,2.3489932885906044,1.6778523489932886,0.33557046979865773,0.0,0.0,0.0,6.040268456375839,0.0,0.0
E00016912,84.83412322274881,7.5829383886255926,0.0,0.0,3.7914691943127963,0.0,1.4218009478672986,0.0,0.0,0.0,2.3696682464454977,0.0,0.0
E00016909,75.79787234042553,16.75531914893617,0.5319148936170213,0.0,1.8617021276595744,0.5319148936170213,1.3297872340425532,0.0,0.0,0.0,3.191489361702127,0.0,0.0
E00016911,78.26086956521739,10.869565217391305,0.7246376811594203,0.0,4.1062801932367154,1.4492753623188406,1.2077294685990339,0.0,0.0,0.0,3.1400966183574877,0.24154589371980675,0.0
E00016913,81.92488262910798,7.511737089201878,0.4694835680751174,0.0,2.112676056338028,0.4694835680751174,4.460093896713615,0.0,0.0,0.0,3.051643192488263,0.0,0.0
E00016914,83.11688311688312,6.818181818181818,1.948051948051948,0.0,0.974025974025974,1.948051948051948,2.2727272727272725,0.0,0.0,0.0,2.9220779220779223,0.0,0.0
E00016896,82.68551236749117,14.134275618374561,0.35335689045936397,0.0,1.76678445229682,0.35335689045936397,0.35335689045936397,0.0,0.0,0.0,0.35335689045936397,0.0,0.0
E00016898,84.9624060150376,8.270676691729323,0.37593984962406013,0.0,1.5037593984962405,2.255639097744361,1.8796992481203008,0.0,0.0,0.0,0.7518796992481203,0.0,0.0
E00016900,88.63636363636364,8.116883116883116,0.0,0.0,0.0,0.6493506493506493,0.0,0.0,0.0,0.0,2.2727272727272725,0.0,0.3246753246753247
E00016901,84.12698412698413,8.994708994708995,0.0,0.0,1.0582010582010581,3.7037037037037033,1.5873015873015872,0.0,0.0,0.0,0.5291005291005291,0.0,0.0
E00016904,78.42323651452283,17.012448132780083,0.0,0.0,2.074688796680498,0.0,0.8298755186721992,0.0,0.0,0.0,1.6597510373443984,0.0,0.0
E00016906,78.18930041152264,11.111111111111112,0.0,0.0,2.469135802469136,0.823045267489712,0.823045267489712,0.0,0.0,0.0,6.17283950617284,0.411522633744856,0.0
E00016883,84.7953216374269,9.35672514619883,0.0,0.0,1.7543859649122808,0.5847953216374269,3.216374269005848,0.0,0.0,0.0,0.29239766081871343,0.0,0.0
E00016888,85.57692307692308,6.410256410256411,0.9615384615384616,0.0,1.6025641025641026,1.2820512820512822,2.2435897435897436,0.0,0.0,0.0,1.6025641025641026,0.32051282051282054,0.0
E00016891,85.44973544973546,7.407407407407407,0.0,0.0,3.1746031746031744,2.380952380952381,0.0,0.0,0.0,0.0,1.3227513227513228,0.0,0.26455026455026454
E00016892,86.39455782312925,9.183673469387756,1.0204081632653061,0.0,0.3401360544217687,0.6802721088435374,1.0204081632653061,0.0,0.0,0.0,1.3605442176870748,0.0,0.0
E00016894,88.72832369942196,6.358381502890174,0.0,0.0,1.7341040462427746,0.0,0.8670520231213874,0.0,0.0,0.0,2.3121387283236996,0.0,0.0
E00016880,85.75757575757575,7.272727272727272,1.2121212121212122,0.0,0.6060606060606061,1.2121212121212122,1.5151515151515151,0.0,0.0,0.0,2.4242424242424243,0.0,0.0
E00016897,79.17737789203085,11.053984575835475,0.2570694087403599,0.0,1.799485861182519,2.827763496143959,1.7994858611825189,0.0,0.0,0.0,3.084832904884318,0.0,0.0
E00016899,73.26388888888889,15.972222222222223,0.0,0.0,4.513888888888888,0.6944444444444444,2.4305555555555554,0.0,0.0,0.0,2.7777777777777777,0.3472222222222222,0.0
E00016902,79.25170068027211,10.54421768707483,0.0,0.0,4.081632653061225,0.3401360544217687,2.380952380952381,0.0,0.0,0.0,3.401360544217687,0.0,0.0
E00016903,83.12883435582822,11.042944785276074,1.5337423312883436,0.0,2.4539877300613497,0.0,1.2269938650306749,0.0,0.0,0.0,0.6134969325153374,0.0,0.0
E00016564,80.24316109422493,8.51063829787234,0.303951367781155,0.0,0.303951367781155,5.167173252279635,3.6474164133738602,0.0,0.0,0.0,1.519756838905775,0.0,0.303951367781155
E00016567,66.99507389162562,17.24137931034483,2.4630541871921183,0.0,6.896551724137931,1.9704433497536946,1.477832512315271,0.0,0.0,0.0,2.955665024630542,0.0,0.0
E00016569,77.88778877887789,13.53135313531353,0.0,0.0,1.9801980198019802,4.29042904290429,0.6600660066006601,0.0,0.0,0.0,1.6501650165016502,0.0,0.0
E00016571,80.33333333333333,5.333333333333332,0.0,0.0,2.333333333333333,8.666666666666666,2.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0
E00173700,60.9254498714653,28.53470437017995,0.2570694087403599,0.0,2.313624678663239,0.7712082262210797,0.7712082262210797,0.0,0.0,0.0,6.426735218508998,0.0,0.0
E00173702,59.56416464891041,31.234866828087164,0.0,0.0,0.24213075060532688,2.9055690072639226,0.24213075060532688,0.0,0.0,0.0,5.811138014527845,0.0,0.0
E00016558,86.44067796610169,7.627118644067796,0.423728813559322,0.0,0.847457627118644,2.542372881355932,0.423728813559322,0.0,0.0,0.0,1.694915254237288,0.0,0.0
E00016561,88.07692307692308,6.153846153846154,0.7692307692307693,0.0,1.5384615384615385,0.0,1.5384615384615385,0.0,0.0,0.0,1.923076923076923,0.0,0.0
E00016566,89.41605839416059,4.37956204379562,0.0,0.0,4.379562043795621,0.0,1.094890510948905,0.0,0.0,0.0,0.7299270072992701,0.0,0.0
E00016568,87.95986622073579,8.695652173913045,0.33444816053511706,0.0,1.6722408026755853,0.0,1.0033444816053512,0.0,0.0,0.0,0.33444816053511706,0.0,0.0
E00016572,89.28571428571429,8.766233766233766,0.0,0.0,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,1.2987012987012987,0.3246753246753247,0.0
E00016575,90.6367041198502,7.116104868913858,0.0,0.0,0.0,2.247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016557,81.44329896907216,7.731958762886597,1.0309278350515463,0.0,2.5773195876288657,2.0618556701030926,4.639175257731958,0.0,0.0,0.0,0.5154639175257731,0.0,0.0
E00016559,71.38461538461539,15.692307692307693,0.3076923076923077,0.0,3.384615384615385,5.846153846153847,1.5384615384615385,0.0,0.0,0.0,1.8461538461538463,0.0,0.0
E00016560,73.61963190184049,14.723926380368098,0.3067484662576687,0.0,2.4539877300613497,3.374233128834356,4.601226993865031,0.0,0.0,0.0,0.9202453987730062,0.0,0.0
E00016562,84.03614457831326,6.927710843373495,0.30120481927710846,0.0,0.6024096385542169,2.4096385542168677,4.216867469879518,0.0,0.0,0.0,1.5060240963855422,0.0,0.0
E00016563,81.37931034482759,8.965517241379311,0.0,0.0,0.6896551724137931,4.827586206896552,1.3793103448275863,0.0,0.0,0.0,2.413793103448276,0.3448275862068966,0.0
E00016565,80.49450549450549,7.692307692307692,0.0,0.0,2.197802197802198,0.8241758241758241,3.846153846153846,0.0,0.0,0.0,4.1208791208791204,0.8241758241758241,0.0
E00016544,83.70607028753993,12.140575079872205,0.0,0.0,2.5559105431309908,0.9584664536741214,0.0,0.0,0.0,0.0,0.6389776357827476,0.0,0.0
E00016574,87.9746835443038,4.746835443037974,0.6329113924050633,0.0,3.1645569620253164,1.89873417721519,1.2658227848101267,0.0,0.0,0.0,0.31645569620253167,0.0,0.0
E00016576,86.2876254180602,5.685618729096991,0.6688963210702341,0.0,2.3411371237458196,2.6755852842809364,1.3377926421404682,0.0,0.0,0.0,1.0033444816053512,0.0,0.0
E00016577,87.25212464589235,4.53257790368272,2.26628895184136,0.0,1.98300283286119,1.13314447592068,1.13314447592068,0.0,0.0,0.0,1.6997167138810199,0.0,0.0
E00016578,85.60311284046692,10.894941634241247,0.38910505836575876,0.0,0.38910505836575876,1.9455252918287937,0.38910505836575876,0.0,0.0,0.0,0.38910505836575876,0.0,0.0
E00016635,72.87671232876713,12.602739726027396,0.547945205479452,0.0,4.383561643835616,6.027397260273972,3.287671232876712,0.0,0.0,0.0,0.0,0.273972602739726,0.0
E00016640,91.1864406779661,3.389830508474576,0.3389830508474576,0.0,0.6779661016949152,1.0169491525423728,2.711864406779661,0.0,0.0,0.0,0.3389830508474576,0.3389830508474576,0.0
E00016641,77.57731958762886,10.824742268041234,1.0309278350515463,0.0,2.061855670103093,3.8659793814432986,2.8350515463917523,0.0,0.0,0.0,1.2886597938144329,0.0,0.5154639175257731
E00016642,77.36842105263158,8.157894736842106,2.3684210526315788,0.0,2.894736842105263,2.894736842105263,5.0,0.0,0.0,0.0,1.3157894736842106,0.0,0.0
E00016643,72.94520547945206,7.534246575342466,2.397260273972603,0.0,3.767123287671233,2.054794520547945,9.246575342465754,0.0,0.0,0.0,2.0547945205479454,0.0,0.0
E00016630,85.53459119496856,6.603773584905662,0.0,0.0,2.20125786163522,2.20125786163522,1.8867924528301887,0.0,0.0,0.0,1.572327044025157,0.0,0.0
E00016647,82.16216216216216,11.08108108108108,0.2702702702702703,0.0,2.1621621621621623,0.5405405405405406,2.4324324324324325,0.0,0.0,0.0,1.3513513513513513,0.0,0.0
E00016648,80.18867924528301,11.0062893081761,2.515723270440252,0.0,1.2578616352201257,2.830188679245283,1.2578616352201257,0.0,0.0,0.0,0.9433962264150944,0.0,0.0
E00016649,77.59740259740259,13.96103896103896,0.3246753246753247,0.0,1.2987012987012987,1.948051948051948,2.5974025974025974,0.0,0.0,0.0,0.974025974025974,1.2987012987012987,0.0
E00016651,84.77611940298507,7.462686567164178,0.0,0.0,0.29850746268656714,2.985074626865672,0.5970149253731343,0.0,0.0,0.0,3.880597014925373,0.0,0.0
E00016629,76.83923705722071,7.629427792915532,1.9073569482288828,0.0,1.6348773841961854,3.269754768392371,6.267029972752043,0.0,0.0,0.0,1.907356948228883,0.5449591280653951,0.0
E00016650,90.42553191489361,6.028368794326241,0.0,0.0,0.3546099290780142,0.7092198581560284,0.7092198581560284,0.0,0.0,0.0,1.773049645390071,0.0,0.0
E00016652,81.88679245283019,6.037735849056604,1.1320754716981132,0.0,0.7547169811320755,1.509433962264151,5.283018867924528,0.0,0.0,0.0,3.3962264150943398,0.0,0.0
E00016654,74.4,10.400000000000002,0.0,0.0,3.6,3.6,2.4000000000000004,0.0,0.0,0.0,5.6,0.0,0.0
E00016657,82.421875,6.640625,3.125,0.0,0.390625,2.34375,1.171875,0.0,0.0,0.0,3.515625,0.390625,0.0
E00016633,70.08196721311475,11.885245901639347,0.819672131147541,0.0,3.278688524590164,4.918032786885246,7.78688524590164,0.0,0.0,0.0,1.2295081967213115,0.0,0.0
E00016636,61.160714285714285,17.857142857142858,0.8928571428571429,0.0,1.3392857142857144,12.5,4.017857142857143,0.0,0.0,0.0,1.3392857142857144,0.44642857142857145,0.44642857142857145
E00016638,57.51633986928105,21.56862745098039,0.6535947712418301,0.0,2.6143790849673203,13.725490196078432,3.2679738562091503,0.0,0.0,0.0,0.6535947712418301,0.0,0.0
E00016639,85.14412416851441,6.873614190687361,0.8869179600886918,0.0,1.5521064301552108,2.4390243902439024,1.3303769401330376,0.0,0.0,0.0,1.7738359201773837,0.0,0.0
E00016674,85.32818532818533,6.563706563706564,0.0,0.0,4.2471042471042475,1.9305019305019306,1.5444015444015444,0.0,0.0,0.0,0.3861003861003861,0.0,0.0
E00174018,61.79775280898876,14.887640449438203,4.49438202247191,0.0,5.337078651685394,4.49438202247191,8.707865168539326,0.0,0.0,0.0,0.0,0.2808988764044944,0.0
E00174019,79.375,5.625,0.0,0.0,6.25,0.625,6.25,0.0,0.0,0.0,1.875,0.0,0.0
E00174021,57.0,13.0,0.0,0.0,4.0,22.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
E00016628,78.4375,12.1875,2.5,0.0,1.5625,3.4375,0.9375,0.0,0.0,0.0,0.9375,0.0,0.0
E00016637,72.46049661399549,12.641083521444695,0.45146726862302483,0.0,3.1602708803611743,2.2573363431151243,8.126410835214447,0.0,0.0,0.0,0.6772009029345373,0.22573363431151242,0.0
E00174024,73.75,14.166666666666664,0.8333333333333334,0.0,7.5,2.0833333333333335,1.25,0.0,0.0,0.0,0.4166666666666667,0.0,0.0
E00174029,78.92561983471074,12.809917355371901,1.2396694214876034,0.0,1.2396694214876034,2.479338842975207,2.8925619834710745,0.0,0.0,0.0,0.4132231404958678,0.0,0.0
E00174030,69.85645933014354,19.138755980861244,0.9569377990430622,0.0,2.3923444976076556,1.4354066985645932,5.741626794258374,0.0,0.0,0.0,0.4784688995215311,0.0,0.0
E00016644,71.30044843049328,7.399103139013453,0.0,0.0,1.345291479820628,8.52017937219731,7.623318385650224,0.0,0.0,0.0,3.8116591928251125,0.0,0.0
E00016645,73.02452316076294,13.35149863760218,0.0,0.0,4.632152588555859,6.267029972752043,1.3623978201634879,0.0,0.0,0.0,1.3623978201634879,0.0,0.0
E00016646,74.01574803149606,15.223097112860893,0.5249343832020997,0.26246719160104987,3.4120734908136483,3.1496062992125986,1.5748031496062993,0.0,0.0,0.0,1.5748031496062993,0.26246719160104987,0.0
E00016584,65.65143824027072,21.489001692047374,0.5076142131979695,0.0,3.2148900169204735,2.1996615905245345,3.8917089678510997,0.0,0.0,0.0,2.199661590524535,0.8460236886632826,0.0
E00016596,85.47854785478548,6.930693069306931,0.33003300330033003,0.0,2.6402640264026402,2.31023102310231,1.3201320132013201,0.0,0.0,0.0,0.9900990099009901,0.0,0.0
E00016598,80.1255230125523,8.995815899581588,0.20920502092050208,0.0,4.393305439330543,1.4644351464435146,3.3472803347280333,0.0,0.0,0.0,1.2552301255230125,0.20920502092050208,0.0
E00016623,84.34782608695652,8.695652173913043,0.2898550724637681,0.0,2.318840579710145,1.4492753623188406,0.8695652173913044,0.0,0.0,0.0,2.028985507246377,0.0,0.0
E00174036,83.50515463917526,9.278350515463918,1.0309278350515463,0.0,1.5463917525773194,0.0,3.608247422680412,0.0,0.0,0.0,1.0309278350515463,0.0,0.0
E00174038,66.18004866180048,19.464720194647203,2.9197080291970803,0.0,3.1630170316301705,3.1630170316301705,3.6496350364963503,0.0,0.0,0.0,1.4598540145985401,0.0,0.0
E00016585,72.58687258687259,14.285714285714288,0.3861003861003861,0.0,6.177606177606178,0.0,0.7722007722007722,0.0,0.0,0.3861003861003861,5.405405405405406,0.0,0.0
E00016593,86.0369609856263,7.392197125256673,0.2053388090349076,0.0,3.2854209445585214,1.2320328542094456,1.0266940451745379,0.0,0.0,0.0,0.6160164271047228,0.2053388090349076,0.0
E00016600,96.73024523160763,2.1798365122615806,0.0,0.0,0.8174386920980927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724795640326976
E00016602,95.70552147239263,3.374233128834356,0.0,0.0,0.9202453987730062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016624,83.87096774193549,10.483870967741934,0.0,0.0,4.032258064516129,0.8064516129032258,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0
E00016625,90.22801302931596,6.514657980456026,0.0,0.0,1.9543973941368078,0.3257328990228013,0.3257328990228013,0.0,0.0,0.0,0.6514657980456026,0.0,0.0
E00016587,90.71428571428571,4.523809523809524,0.9523809523809523,0.0,0.9523809523809523,1.1904761904761905,1.1904761904761905,0.0,0.0,0.0,0.47619047619047616,0.0,0.0
E00016594,84.21052631578948,6.811145510835914,0.6191950464396285,0.0,1.8575851393188854,1.8575851393188856,3.0959752321981426,0.0,0.0,0.0,1.5479876160990713,0.0,0.0
E00016605,82.32323232323232,8.585858585858587,0.0,0.0,1.7676767676767677,4.292929292929293,0.5050505050505051,0.0,0.0,0.0,2.272727272727273,0.25252525252525254,0.0
E00016608,90.35532994923858,3.5532994923857872,0.5076142131979695,0.0,2.5380710659898478,0.5076142131979695,2.5380710659898478,0.0,0.0,0.0,0.0,0.0,0.0
E00016626,92.04892966360856,2.7522935779816513,0.0,0.0,0.9174311926605504,1.529051987767584,2.1406727828746175,0.0,0.0,0.0,0.0,0.3058103975535168,0.3058103975535168
E00016589,92.98245614035088,4.2105263157894735,0.0,0.0,0.3508771929824561,0.0,2.1052631578947367,0.0,0.0,0.0,0.3508771929824561,0.0,0.0
E00016595,78.5425101214575,7.28744939271255,0.0,0.0,2.0242914979757085,3.2388663967611335,0.0,0.0,0.0,0.0,8.097165991902832,0.8097165991902834,0.0
E00016597,84.44444444444444,6.222222222222222,0.0,0.0,3.1111111111111107,4.0,1.7777777777777777,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
E00016599,87.41007194244604,5.39568345323741,0.0,0.0,3.237410071942446,2.5179856115107913,1.079136690647482,0.0,0.0,0.0,0.3597122302158273,0.0,0.0
E00016601,74.92063492063492,7.936507936507937,0.0,0.0,1.9047619047619047,7.301587301587302,4.1269841269841265,0.0,0.0,0.0,3.1746031746031744,0.0,0.6349206349206349
E00016607,84.65608465608466,8.994708994708994,0.5291005291005291,0.0,0.0,0.5291005291005291,2.6455026455026456,0.0,0.0,0.0,2.6455026455026456,0.0,0.0
E00016573,88.15789473684211,6.907894736842106,0.0,0.0,1.6447368421052633,0.986842105263158,1.6447368421052633,0.0,0.0,0.0,0.6578947368421053,0.0,0.0
E00016579,73.2484076433121,15.605095541401278,0.6369426751592356,0.0,1.2738853503184713,5.414012738853503,3.503184713375796,0.0,0.0,0.0,0.3184713375796178,0.0,0.0
E00016580,87.3972602739726,8.219178082191782,0.0,0.0,0.273972602739726,1.36986301369863,0.547945205479452,0.0,0.0,0.0,2.191780821917808,0.0,0.0
E00016581,78.15315315315316,15.765765765765764,0.0,0.0,2.9279279279279278,0.45045045045045046,1.1261261261261262,0.0,0.0,0.0,1.1261261261261262,0.45045045045045046,0.0
E00016582,86.22327790973871,9.501187648456057,0.4750593824228028,0.0,2.137767220902613,0.4750593824228028,0.2375296912114014,0.0,0.0,0.0,0.7125890736342042,0.2375296912114014,0.0
E00016546,73.56687898089172,11.464968152866243,0.3184713375796178,0.0,2.5477707006369426,5.414012738853502,5.095541401273885,0.0,0.0,0.0,1.5923566878980893,0.0,0.0
E00016547,89.44844124700239,3.836930455635491,0.9592326139088729,0.0,1.4388489208633095,0.0,0.7194244604316546,0.0,0.0,0.0,3.357314148681055,0.0,0.23980815347721823
E00016548,85.62691131498471,4.281345565749236,1.529051987767584,0.0,1.834862385321101,3.669724770642202,2.446483180428135,0.0,0.0,0.0,0.3058103975535168,0.0,0.3058103975535168
E00016550,80.2547770700637,7.324840764331211,1.5923566878980893,0.0,2.8662420382165603,4.140127388535031,0.9554140127388535,0.0,0.0,0.0,2.8662420382165603,0.0,0.0
E00016583,91.86046511627907,5.038759689922481,0.3875968992248062,0.0,1.1627906976744187,0.3875968992248062,0.0,0.0,0.0,0.0,1.1627906976744187,0.0,0.0
