OA11CD,Main language is English,Main language is not English: Can speak English very well,Main language is not English: Can speak English well,Main language is not English: Cannot speak English well,Main language is not English: Cannot speak English
E00016267,79.182156133829,11.895910780669144,4.4609665427509295,4.4609665427509295,0.0
E00016271,85.97402597402598,5.714285714285714,6.4935064935064934,1.8181818181818181,0.0
E00016257,88.44339622641509,7.311320754716981,2.830188679245283,1.4150943396226414,0.0
E00016263,91.89189189189189,2.2522522522522523,3.1531531531531534,2.2522522522522523,0.45045045045045046
E00016265,82.0754716981132,8.726415094339623,5.660377358490566,2.830188679245283,0.7075471698113207
E00016268,80.35714285714286,7.8125,6.919642857142857,4.464285714285714,0.44642857142857145
E00016291,85.87896253602305,5.763688760806916,5.187319884726225,2.3054755043227666,0.8645533141210374
E00016264,84.87972508591065,5.498281786941581,7.216494845360825,2.4054982817869415,0.0
E00016269,90.26548672566372,3.2448377581120944,4.424778761061947,1.7699115044247788,0.2949852507374631
E00016270,84.48275862068965,5.862068965517241,7.241379310344827,2.413793103448276,0.0
E00016272,79.17888563049853,5.571847507331379,9.67741935483871,4.9853372434017595,0.5865102639296188
E00016273,86.68341708542714,6.030150753768845,5.778894472361809,1.5075376884422111,0.0
E00016930,84.76702508960574,6.989247311827957,4.480286738351254,3.4050179211469533,0.35842293906810035
E00016946,89.51406649616368,5.370843989769821,3.836317135549872,1.278772378516624,0.0
E00016952,86.14232209737828,4.49438202247191,6.367041198501872,2.6217228464419478,0.37453183520599254
E00016964,91.95402298850574,2.681992337164751,3.8314176245210727,1.1494252873563218,0.3831417624521073
E00016929,91.015625,3.90625,3.515625,1.5625,0.0
E00016931,85.29411764705883,8.088235294117647,5.514705882352941,1.1029411764705883,0.0
E00016932,86.9090909090909,7.2727272727272725,4.0,1.4545454545454546,0.36363636363636365
E00016954,86.61417322834646,7.874015748031496,3.937007874015748,1.5748031496062993,0.0
E00016961,90.97222222222223,2.7777777777777777,3.125,3.125,0.0
E00016933,86.75496688741723,6.401766004415011,5.298013245033113,1.3245033112582782,0.22075055187637968
E00016953,91.88034188034187,3.4188034188034186,2.1367521367521367,2.5641025641025643,0.0
E00016957,90.25270758122744,3.2490974729241877,4.693140794223827,1.444043321299639,0.36101083032490977
E00016960,85.47008547008546,3.8461538461538463,6.410256410256411,4.273504273504273,0.0
E00016966,87.95811518324608,7.329842931937173,4.18848167539267,0.0,0.5235602094240838
E00016940,73.99267399267399,13.553113553113553,7.6923076923076925,4.761904761904762,0.0
E00016941,92.05479452054794,4.109589041095891,2.191780821917808,1.36986301369863,0.273972602739726
E00016942,85.43307086614173,8.661417322834646,4.330708661417323,1.5748031496062993,0.0
E00016943,86.76470588235294,6.862745098039215,6.372549019607843,0.0,0.0
E00016944,78.64077669902913,7.766990291262136,9.06148867313916,3.559870550161812,0.970873786407767
E00016945,85.32608695652173,6.521739130434782,8.152173913043478,0.0,0.0
E00016728,81.25,7.5,7.5,2.9166666666666665,0.8333333333333334
E00016764,89.09774436090225,4.887218045112782,3.7593984962406015,1.1278195488721805,1.1278195488721805
E00016766,84.7457627118644,5.649717514124294,7.344632768361582,2.2598870056497176,0.0
E00016768,79.84189723320158,8.695652173913043,9.090909090909092,1.5810276679841897,0.7905138339920948
E00016772,89.66565349544074,4.86322188449848,3.6474164133738602,1.5197568389057752,0.303951367781155
E00016737,89.32806324110672,7.509881422924901,2.3715415019762847,0.3952569169960474,0.3952569169960474
E00016748,85.35564853556485,5.857740585774058,4.602510460251046,3.3472803347280333,0.8368200836820083
E00016756,78.84615384615384,9.23076923076923,8.846153846153847,2.3076923076923075,0.7692307692307693
E00016760,79.69924812030075,7.894736842105263,7.518796992481203,4.511278195488722,0.37593984962406013
E00173704,80.88888888888889,9.777777777777779,6.666666666666667,2.6666666666666665,0.0
E00173705,81.10236220472441,3.937007874015748,12.598425196850394,2.3622047244094486,0.0
E00173707,87.82608695652173,6.956521739130435,5.217391304347826,0.0,0.0
E00016729,93.3609958506224,2.4896265560165975,3.319502074688797,0.4149377593360996,0.4149377593360996
E00016730,85.8044164037855,5.678233438485805,5.678233438485805,2.5236593059936907,0.31545741324921134
E00016759,92.62820512820512,3.5256410256410255,1.2820512820512822,2.5641025641025643,0.0
E00016761,91.29032258064517,4.516129032258065,2.2580645161290325,1.935483870967742,0.0
E00016762,83.2764505119454,7.167235494880546,6.143344709897611,2.04778156996587,1.3651877133105803
E00016765,86.3849765258216,7.042253521126761,4.225352112676056,1.8779342723004695,0.4694835680751174
E00016767,90.87301587301587,4.761904761904762,3.9682539682539684,0.3968253968253968,0.0
E00016770,83.68794326241135,9.21985815602837,3.5460992907801416,2.127659574468085,1.4184397163120568
E00016771,91.18457300275482,6.6115702479338845,1.1019283746556474,0.8264462809917356,0.27548209366391185
E00016774,87.75510204081633,6.41399416909621,4.081632653061225,1.4577259475218658,0.2915451895043732
