OA11CD,English,Welsh/Cymraeg (in England only),Other UK language: Total,Other UK language: Gaelic (Irish),Other UK language: Gaelic (Scottish),Other UK language: Manx Gaelic,Other UK language: Gaelic (Not otherwise specified),Other UK language: Cornish,Other UK language: Scots,Other UK language: Gypsy/Traveller languages,French,Portuguese,Spanish,Other European Language (EU): Total,Other European Language (EU): Italian,Other European Language (EU): German,Other European Language (EU): Polish,Other European Language (EU): Slovak,Other European Language (EU): Czech,Other European Language (EU): Romanian,Other European Language (EU): Lithuanian,Other European Language (EU): Latvian,Other European Language (EU): Hungarian,Other European Language (EU): Bulgarian,Other European Language (EU): Greek,Other European Language (EU): Dutch,Other European Language (EU): Swedish,Other European Language (EU): Danish,Other European Language (EU): Finnish,Other European Language (EU): Estonian,Other European Language (EU): Slovenian,Other European Language (EU): Maltese,Other European Language (EU): Any other European Language (EU),Other European Language (non EU): Total,Other European Language (non EU): Albanian,Other European Language (non EU): Serbian/Croatian/Bosnian,Other European Language (non EU): Ukrainian,Other European Language (non EU): Any other Eastern European Language (non EU),Other European Language (non EU): Northern European Language (non EU),Other European Language (non-national): Total,Other European Language (non-national): Romani language (any),Other European Language (non-national): Yiddish,Russian,Turkish,Arabic,West/Central Asian Language: Total,West/Central Asian Language: Hebrew,West/Central Asian Language: Kurdish,West/Central Asian Language: Persian/Farsi,West/Central Asian Language: Pashto,West/Central Asian Language: West/Central Asian Language (all other),South Asian Language: Total,South Asian Language: Urdu,South Asian Language: Hindi,South Asian Language: Panjabi,South Asian Language: Pakistani Pahari (with Mirpuri and Potwari),South Asian Language: Bengali (with Sylheti and Chatgaya),South Asian Language: Gujarati,South Asian Language: Marathi,South Asian Language: Telugu,South Asian Language: Tamil,South Asian Language: Malayalam,South Asian Language: Sinhala,South Asian Language: Nepalese,South Asian Language: South Asian Language (all other),East Asian Language: Total,East Asian Language: Mandarin Chinese,East Asian Language: Cantonese Chinese,East Asian Language: All other Chinese,East Asian Language: Japanese,East Asian Language: Korean,East Asian Language: Vietnamese,East Asian Language: Thai,East Asian Language: Malay,East Asian Language: Tagalog/Filipino,East Asian Language: East Asian Language (all other),Oceanic/Australian language (any),North/South American language (any),Caribbean Creole: Total,Caribbean Creole: Caribbean Creole (English-based),Caribbean Creole: Caribbean Creole (all other),African Language: Total,African Language: Amharic,African Language: Tigrinya,African Language: Somali,African Language: Krio,African Language: Akan,African Language: Yoruba,African Language: Igbo,African Language: Swahili/Kiswahili,African Language: Luganda,African Language: Lingala,African Language: Shona,African Language: Afrikaans,African Language: Any other Nigerian language,African Language: West African language (all other),African Language: African language (all other),Other Languages: Total,Other Languages: All other languages,Sign Language: Total,Sign Language: British sign language,Sign Language: Sign Language (all other),Sign Language: Any Sign Communication System
E00016683,69.55017301038062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.114186851211073,3.114186851211073,1.0380622837370241,10.726643598615917,1.3840830449826989,0.6920415224913494,3.114186851211073,1.3840830449826989,0.0,0.6920415224913494,1.3840830449826989,0.0,1.3840830449826989,0.0,0.0,0.0,0.3460207612456747,0.3460207612456747,0.0,0.0,0.0,0.0,0.0,2.0761245674740483,0.6920415224913494,1.0380622837370241,0.0,0.3460207612456747,0.0,0.0,0.0,0.0,0.3460207612456747,0.3460207612456747,1.0380622837370241,1.3840830449826989,0.0,0.6920415224913494,0.6920415224913494,0.0,0.0,1.3840830449826989,0.0,0.0,0.0,0.0,0.0,0.3460207612456747,0.0,0.0,0.6920415224913494,0.0,0.0,0.0,0.3460207612456747,2.7681660899653977,0.0,0.6920415224913494,0.0,0.0,0.0,0.3460207612456747,0.0,0.3460207612456747,1.3840830449826989,0.0,0.0,0.0,0.0,0.0,0.0,3.114186851211073,0.0,0.0,0.0,0.0,0.0,1.3840830449826989,0.0,0.0,0.3460207612456747,1.0380622837370241,0.0,0.0,0.0,0.3460207612456747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016697,78.44827586206897,0.0,0.28735632183908044,0.0,0.0,0.0,0.28735632183908044,0.0,0.0,0.0,2.0114942528735633,1.1494252873563218,1.4367816091954022,2.8735632183908044,0.0,0.0,2.2988505747126435,0.0,0.0,0.0,0.0,0.0,0.0,0.28735632183908044,0.0,0.0,0.0,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,1.1494252873563218,0.5747126436781609,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4367816091954022,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,3.735632183908046,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,2.0114942528735633,3.4482758620689653,0.0,0.0,0.8620689655172413,0.0,0.0,2.0114942528735633,0.0,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,3.160919540229885,0.0,0.0,0.8620689655172413,0.0,0.5747126436781609,0.5747126436781609,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00173940,86.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.5882352941176471,3.235294117647059,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647058823529411,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.5882352941176471,0.29411764705882354,0.0,0.0,0.29411764705882354,0.0,0.0,3.5294117647058822,0.0,0.0,0.0,0.8823529411764706,2.6470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0588235294117645,0.0,1.1764705882352942,0.5882352941176471,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0
E00173949,68.98395721925134,0.26737967914438504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1390374331550803,4.010695187165775,3.4759358288770055,8.288770053475936,0.26737967914438504,1.6042780748663101,2.1390374331550803,0.0,0.0,0.5347593582887701,2.406417112299465,0.26737967914438504,0.5347593582887701,0.0,0.0,0.0,0.26737967914438504,0.26737967914438504,0.0,0.0,0.0,0.0,0.0,1.3368983957219251,1.3368983957219251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347593582887701,0.8021390374331551,0.0,0.5347593582887701,0.0,0.26737967914438504,0.26737967914438504,0.0,0.0,0.5347593582887701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347593582887701,0.0,0.0,0.0,0.0,7.4866310160427805,0.8021390374331551,1.3368983957219251,2.1390374331550803,0.0,0.0,2.406417112299465,0.0,0.26737967914438504,0.0,0.5347593582887701,0.0,0.0,0.0,0.0,0.0,1.3368983957219251,0.0,0.0,0.0,0.0,0.26737967914438504,1.0695187165775402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26737967914438504,0.26737967914438504,0.0,0.0,0.0,0.0
E00016684,69.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,2.272727272727273,2.272727272727273,10.454545454545455,1.3636363636363635,1.3636363636363635,3.6363636363636362,0.0,0.0,1.3636363636363635,1.3636363636363635,0.0,0.0,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.45454545454545453,0.0,0.45454545454545453,1.3636363636363635,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,7.7272727272727275,0.0,1.3636363636363635,3.1818181818181817,0.0,0.0,3.1818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363635,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.0
E00016687,74.70588235294117,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.5882352941176471,3.5294117647058822,0.0,7.647058823529412,0.0,1.1764705882352942,2.3529411764705883,0.0,0.5882352941176471,0.0,1.1764705882352942,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,1.1764705882352942,1.1764705882352942,1.7647058823529411,0.0,0.0,1.1764705882352942,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.5882352941176471,1.1764705882352942,0.0,0.0,3.5294117647058822,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016694,75.47169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289308176100629,0.6289308176100629,2.830188679245283,4.088050314465409,1.5723270440251573,0.0,1.8867924528301887,0.0,0.0,0.0,0.31446540880503143,0.0,0.0,0.31446540880503143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289308176100629,0.6289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31446540880503143,1.5723270440251573,0.0,0.31446540880503143,1.2578616352201257,0.0,0.0,2.830188679245283,0.0,0.0,0.0,0.0,0.0,0.6289308176100629,0.0,0.0,2.20125786163522,0.0,0.0,0.0,0.0,5.9748427672955975,0.0,2.20125786163522,1.5723270440251573,0.0,0.0,1.2578616352201257,0.0,0.0,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,4.716981132075472,0.0,0.31446540880503143,1.8867924528301887,0.31446540880503143,0.31446540880503143,0.9433962264150944,0.6289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.31446540880503143,0.0,0.31446540880503143,0.31446540880503143,0.0,0.0,0.0,0.0
E00016718,79.67479674796748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032520325203252,0.0,1.6260162601626016,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,2.032520325203252,0.0,0.0,2.032520325203252,0.0,0.0,3.658536585365854,0.8130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.845528455284553,0.0,0.0,0.0,0.0,4.471544715447155,0.0,1.2195121951219512,2.032520325203252,0.0,0.0,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.658536585365854,0.0,0.0,2.4390243902439024,0.4065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.4065040650406504,0.4065040650406504,0.4065040650406504,0.0,0.0,0.0,0.0
E00016721,78.87931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,1.7241379310344827,0.0,5.603448275862069,2.1551724137931036,0.0,0.8620689655172413,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.43103448275862066,0.0,0.0,1.293103448275862,0.0,0.0,0.0,0.0,2.1551724137931036,2.1551724137931036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.8620689655172413,0.0,0.8620689655172413,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,1.293103448275862,1.293103448275862,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.741379310344827,0.0,0.43103448275862066,0.8620689655172413,0.0,1.7241379310344827,0.43103448275862066,0.0,0.8620689655172413,0.43103448275862066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016723,75.29411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5294117647058822,4.313725490196078,1.5686274509803921,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,0.7843137254901961,0.7843137254901961,0.0,0.7843137254901961,0.0,0.0,0.0,2.3529411764705883,1.5686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843137254901961,0.0,0.0,0.0,0.0,4.313725490196078,0.0,2.7450980392156863,0.39215686274509803,0.0,0.0,0.7843137254901961,0.0,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.098039215686274,0.0,0.0,1.5686274509803921,0.0,0.0,2.3529411764705883,0.0,0.0,0.7843137254901961,0.0,0.0,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016679,88.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.6451612903225806,0.0,1.6129032258064515,0.3225806451612903,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.6451612903225806,0.0,0.6451612903225806,0.0,0.0,0.0,0.6451612903225806,0.0,0.3225806451612903,0.0,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6129032258064515,0.3225806451612903,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.3225806451612903,0.0,0.0,0.0,2.5806451612903225,2.5806451612903225,0.0,2.2580645161290325,0.0,0.0,0.3225806451612903,0.0,0.6451612903225806,0.3225806451612903,0.3225806451612903,0.0,0.0,0.3225806451612903,0.0,0.0,0.3225806451612903,0.0,0.0,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.3225806451612903,0.3225806451612903,0.0
E00016689,91.08527131782945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875968992248062,0.3875968992248062,1.550387596899225,1.1627906976744187,0.3875968992248062,0.0,0.7751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875968992248062,0.0,0.0,0.3875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,1.1627906976744187,0.3875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550387596899225,0.0,0.0,0.3875968992248062,0.7751937984496124,0.0,0.3875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937984496124031,0.0,0.0,0.0,0.0,0.3875968992248062,0.7751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.7751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016693,81.36094674556213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591715976331361,1.4792899408284024,2.9585798816568047,2.9585798816568047,0.0,0.591715976331361,1.4792899408284024,0.0,0.0,0.0,0.591715976331361,0.0,0.0,0.2958579881656805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958579881656805,0.2958579881656805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958579881656805,1.4792899408284024,0.0,0.2958579881656805,0.0,0.2958579881656805,0.0,0.0,0.0,2.366863905325444,0.0,0.0,0.0,0.0,1.4792899408284024,0.0,0.0,0.0,0.591715976331361,0.0,0.2958579881656805,0.0,0.0,3.8461538461538463,0.0,1.183431952662722,2.366863905325444,0.0,0.0,0.0,0.0,0.0,0.2958579881656805,0.0,0.0,0.0,0.0,0.0,0.0,2.0710059171597632,0.0,0.2958579881656805,0.2958579881656805,0.0,0.0,0.8875739644970414,0.0,0.0,0.0,0.0,0.2958579881656805,0.0,0.2958579881656805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016701,82.3529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45248868778280543,0.45248868778280543,2.7149321266968327,8.144796380090497,0.45248868778280543,0.45248868778280543,3.6199095022624435,1.8099547511312217,0.45248868778280543,0.9049773755656109,0.0,0.0,0.45248868778280543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45248868778280543,0.9049773755656109,0.0,0.0,0.0,0.9049773755656109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8099547511312217,0.0,0.0,0.9049773755656109,0.0,0.0,0.9049773755656109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7149321266968327,0.0,0.0,1.3574660633484164,0.0,0.45248868778280543,0.0,0.0,0.0,0.0,0.45248868778280543,0.0,0.0,0.0,0.45248868778280543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00173939,84.31372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372549019607843,0.49019607843137253,0.0,1.9607843137254901,0.49019607843137253,0.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.0,2.450980392156863,2.450980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4313725490196076,0.0,0.9803921568627451,0.49019607843137253,0.0,0.49019607843137253,0.9803921568627451,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016210,78.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.30303030303030304,2.4242424242424243,5.757575757575758,0.30303030303030304,0.6060606060606061,1.8181818181818181,0.0,0.6060606060606061,0.0,0.6060606060606061,0.0,0.6060606060606061,0.0,0.6060606060606061,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,1.2121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,1.2121212121212122,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,0.0,4.242424242424242,0.6060606060606061,0.0,1.8181818181818181,0.0,0.0,0.9090909090909091,0.0,0.6060606060606061,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.30303030303030304,0.0,0.6060606060606061,0.30303030303030304,2.4242424242424243,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,0.30303030303030304,0.0,0.6060606060606061,0.6060606060606061,0.0,0.0,0.0,0.0
E00016239,77.56410256410257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8846153846153846,2.5641025641025643,1.2820512820512822,6.730769230769231,0.6410256410256411,0.32051282051282054,0.9615384615384616,0.6410256410256411,1.6025641025641026,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,1.2820512820512822,0.0,0.0,0.32051282051282054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6410256410256411,0.32051282051282054,0.9615384615384616,2.5641025641025643,0.0,1.9230769230769231,0.32051282051282054,0.32051282051282054,0.0,0.32051282051282054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32051282051282054,0.0,0.0,0.0,0.0,2.2435897435897436,0.6410256410256411,0.0,1.2820512820512822,0.0,0.0,0.0,0.32051282051282054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6025641025641026,0.0,0.0,0.9615384615384616,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32051282051282054,0.32051282051282054,0.0,0.0,0.0,0.0
E00016240,84.33734939759036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.819277108433735,0.6024096385542169,1.2048192771084338,1.8072289156626506,0.6024096385542169,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024096385542169,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4096385542168677,0.0,0.0,0.0,0.0,2.4096385542168677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0120481927710845,0.6024096385542169,0.6024096385542169,0.0,0.0,0.6024096385542169,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016241,81.72043010752688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075268817204301,0.35842293906810035,1.7921146953405018,2.867383512544803,0.7168458781362007,0.0,1.075268817204301,0.0,0.0,0.0,0.7168458781362007,0.35842293906810035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168458781362007,0.35842293906810035,0.35842293906810035,0.35842293906810035,0.0,0.0,0.0,0.0,2.5089605734767026,0.0,0.0,0.0,0.0,1.075268817204301,0.0,0.0,0.0,1.4336917562724014,0.0,0.0,0.0,0.0,6.451612903225806,0.0,1.7921146953405018,3.942652329749104,0.0,0.0,0.7168458781362007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7921146953405018,0.0,0.0,0.7168458781362007,0.0,0.0,0.35842293906810035,0.35842293906810035,0.0,0.0,0.0,0.0,0.0,0.35842293906810035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016245,75.47892720306514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5325670498084292,2.681992337164751,2.2988505747126435,1.5325670498084292,0.3831417624521073,0.7662835249042146,0.3831417624521073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9157088122605364,0.0,1.5325670498084292,0.0,0.0,0.3831417624521073,2.2988505747126435,1.9157088122605364,0.0,0.0,0.0,0.3831417624521073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42911877394636,0.7662835249042146,3.0651340996168583,1.1494252873563218,0.0,0.0,2.681992337164751,0.0,0.0,0.7662835249042146,0.0,0.0,0.0,0.0,0.0,0.0,3.8314176245210727,0.3831417624521073,0.0,1.5325670498084292,0.0,0.3831417624521073,0.3831417624521073,0.7662835249042146,0.0,0.0,0.0,0.0,0.0,0.0,0.3831417624521073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016211,84.9802371541502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1857707509881423,2.3715415019762847,2.766798418972332,2.766798418972332,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,1.1857707509881423,0.0,0.0,1.1857707509881423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905138339920948,0.0,0.7905138339920948,0.0,0.7905138339920948,0.0,0.0,0.0,1.5810276679841897,0.0,0.0,0.0,0.0,1.1857707509881423,0.0,0.0,0.0,0.3952569169960474,0.0,0.0,0.0,0.0,0.7905138339920948,0.0,0.7905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976284584980237,0.0,0.3952569169960474,0.0,0.0,0.0,0.3952569169960474,0.0,0.0,0.0,0.0,0.7905138339920948,0.0,0.0,0.0,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,0.0
E00016213,80.45977011494253,0.0,0.28735632183908044,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,0.0,4.885057471264368,2.0114942528735633,1.4367816091954022,0.8620689655172413,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28735632183908044,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4367816091954022,1.7241379310344827,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,3.4482758620689653,0.8620689655172413,0.0,0.5747126436781609,0.28735632183908044,0.0,0.8620689655172413,0.28735632183908044,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,2.2988505747126435,0.0,0.0,0.8620689655172413,0.0,0.28735632183908044,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016244,84.41926345609065,0.0,0.28328611898017,0.28328611898017,0.0,0.0,0.0,0.0,0.0,0.0,1.6997167138810199,1.9830028328611897,3.68271954674221,3.68271954674221,0.56657223796034,0.56657223796034,0.8498583569405099,0.0,0.0,1.4164305949008498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498583569405099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498583569405099,0.0,0.0,0.0,0.0,1.6997167138810199,0.28328611898017,0.56657223796034,0.0,0.28328611898017,0.0,0.56657223796034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6997167138810199,0.0,0.8498583569405099,0.0,0.0,0.28328611898017,0.0,0.0,0.56657223796034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
