Name,Code,White English/Welsh/Scottish/Northern Irish/British,White Irish,White Gypsy or Irish Traveller,White Other,White & Black Caribbean,White & Black African,White & Asian,Other Mixed,Indian,Pakistani,Bangladeshi,Chinese,Other Asian,Black African,Black Caribbean,Other Black,Arab,Other Ethnic Group
England,E92000001,79.75339984248231,0.9752443840745654,0.10355113522753973,4.58384723771334,0.7839968780167439,0.30473970117513516,0.6276034447451369,0.5338462341756058,2.6327812467319003,2.0981521776693386,0.8234178020350538,0.715875152058603,1.5456782458824394,1.8443608800165758,1.1148625145758198,0.5241353088791056,0.4168548614310569,0.6176529531097371
London,E12000007,44.89002306231474,2.152866040995402,0.10026986982166865,12.649724288442993,1.4610455348283038,0.8010701325101319,1.2417510720960672,1.4543168344376354,6.641312923594628,2.7379326569643703,2.717501875778159,1.5200745882555307,4.875432793067628,7.02147226166668,4.215799942769345,2.0811503288315882,1.2970487553066508,2.1412070383184805
Lewisham,E09000023,41.48322670678,1.887018141616978,0.07539373289595303,10.086086594051869,3.095130217300687,1.2900302662341192,1.1037207532123892,1.931601935589104,1.6673614005835764,0.5785019120285626,0.5031081791326096,2.2342642767819925,4.272069884190877,11.608097576888921,11.183645359479494,4.372474038095583,0.5277561302716711,2.100512894865614
