OA11CD,Europe: Total,Europe: United Kingdom: Total,Europe: United Kingdom: England,Europe: United Kingdom: Northern Ireland,Europe: United Kingdom: Scotland,Europe: United Kingdom: Wales,Europe: Great Britain not otherwise specified,Europe: United Kingdom not otherwise specified,Europe: Guernsey,Europe: Jersey,Europe: Channel Islands not otherwise specified,Europe: Isle of Man,Europe: Ireland,Europe: Other Europe: Total,Europe: Other Europe: EU Countries: Total,Europe: Other Europe: EU countries: Member countries in March 2001: Total,Europe: Other Europe: EU countries: Member countries in March 2001: France,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Total,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Lithuania,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Romania,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries,Europe: Other Europe: Rest of Europe: Total,Europe: Other Europe: Rest of Europe: Turkey,Europe: Other Europe: Rest of Europe: Other Europe,Africa: Total,Africa: North Africa,Africa: Central and Western Africa: Total,Africa: Central and Western Africa: Ghana,Africa: Central and Western Africa: Nigeria,Africa: Central and Western Africa: Other Central and Western Africa,Africa: South and Eastern Africa: Total,Africa: South and Eastern Africa: Kenya,Africa: South and Eastern Africa: Somalia,Africa: South and Eastern Africa: South Africa,Africa: South and Eastern Africa: Zimbabwe,Africa: South and Eastern Africa: Other South and Eastern Africa,Africa: Africa not otherwise specified,Middle East and Asia: Total,Middle East and Asia: Middle East: Total,Middle East and Asia: Middle East: Iran,Middle East and Asia: Middle East: Other Middle East,Middle East and Asia: Eastern Asia: Total,Middle East and Asia: Eastern Asia: China,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),Middle East and Asia: Eastern Asia: Other Eastern Asia,Middle East and Asia: Southern Asia: Total,Middle East and Asia: Southern Asia: Bangladesh,Middle East and Asia: Southern Asia: India,Middle East and Asia: Southern Asia: Pakistan,Middle East and Asia: Southern Asia: Sri Lanka,Middle East and Asia: Southern Asia: Other Southern Asia,Middle East and Asia: South-East Asia: Total,Middle East and Asia: South-East Asia: Philippines,Middle East and Asia: South-East Asia: Other South-East Asia,Middle East and Asia: Central Asia,The Americas and the Caribbean: Total,The Americas and the Caribbean: North America: Total,The Americas and the Caribbean: North America: United States,The Americas and the Caribbean: North America: Other North America,The Americas and the Caribbean: Central America,The Americas and the Caribbean: South America,The Americas and the Caribbean: The Caribbean: Total,The Americas and the Caribbean: The Caribbean: Jamaica,The Americas and the Caribbean: The Caribbean: Other Caribbean,Antarctica and Oceania: Total,Antarctica and Oceania: Antarctica,Antarctica and Oceania: Australasia: Total,Antarctica and Oceania: Australasia: Australia,Antarctica and Oceania: Australasia: Other Australasia,Antarctica and Oceania: Other Oceania,Other
E00016558,75.40983606557377,65.98360655737704,61.0655737704918,1.639344262295082,2.0491803278688523,1.2295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,2.8688524590163933,6.557377049180328,5.327868852459017,4.098360655737705,0.819672131147541,0.0,0.819672131147541,0.4098360655737705,1.2295081967213115,0.819672131147541,1.2295081967213115,0.4098360655737705,0.819672131147541,0.0,0.0,1.2295081967213115,0.0,1.2295081967213115,12.295081967213115,0.819672131147541,7.377049180327869,0.4098360655737705,2.0491803278688523,4.918032786885246,4.098360655737705,0.0,0.0,2.0491803278688523,0.4098360655737705,1.639344262295082,0.0,4.918032786885246,0.4098360655737705,0.0,0.4098360655737705,0.819672131147541,0.0,0.0,0.819672131147541,3.6885245901639343,0.0,1.639344262295082,1.639344262295082,0.0,0.4098360655737705,0.0,0.0,0.0,0.0,6.967213114754099,0.0,0.0,0.0,0.0,1.639344262295082,5.327868852459017,4.098360655737705,1.2295081967213115,0.4098360655737705,0.0,0.4098360655737705,0.0,0.4098360655737705,0.0,0.0
E00016561,77.23880597014926,63.80597014925373,60.82089552238806,0.373134328358209,1.1194029850746268,1.492537313432836,0.0,0.0,0.0,0.0,0.0,0.0,1.8656716417910448,11.567164179104477,8.955223880597014,5.223880597014926,1.1194029850746268,0.746268656716418,1.492537313432836,0.0,0.0,1.8656716417910448,3.7313432835820897,0.0,2.611940298507463,0.0,1.1194029850746268,2.611940298507463,0.373134328358209,2.2388059701492535,9.328358208955224,0.373134328358209,8.208955223880597,4.850746268656716,2.611940298507463,0.746268656716418,0.746268656716418,0.0,0.0,0.373134328358209,0.0,0.373134328358209,0.0,1.8656716417910448,0.0,0.0,0.0,0.746268656716418,0.0,0.0,0.746268656716418,0.373134328358209,0.0,0.0,0.373134328358209,0.0,0.0,0.746268656716418,0.373134328358209,0.373134328358209,0.0,10.074626865671641,0.746268656716418,0.373134328358209,0.373134328358209,0.0,0.0,9.328358208955224,7.462686567164179,1.8656716417910448,1.492537313432836,0.0,1.492537313432836,1.492537313432836,0.0,0.0,0.0
E00016566,75.97173144876325,67.49116607773851,63.60424028268551,1.4134275618374559,1.4134275618374559,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,0.0,0.7067137809187279,7.773851590106007,4.946996466431095,3.8869257950530036,0.7067137809187279,2.4734982332155475,0.35335689045936397,0.0,0.0,0.35335689045936397,1.0600706713780919,0.0,0.0,0.0,1.0600706713780919,2.8268551236749118,1.4134275618374559,1.4134275618374559,11.307420494699647,0.7067137809187279,9.89399293286219,1.0600706713780919,5.6537102473498235,3.1802120141342756,0.7067137809187279,0.35335689045936397,0.0,0.0,0.0,0.35335689045936397,0.0,3.1802120141342756,1.4134275618374559,0.0,1.4134275618374559,1.4134275618374559,1.0600706713780919,0.35335689045936397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35335689045936397,0.35335689045936397,0.0,0.0,9.187279151943462,1.7667844522968197,1.0600706713780919,0.7067137809187279,0.0,0.7067137809187279,6.713780918727915,4.946996466431095,1.7667844522968197,0.35335689045936397,0.0,0.35335689045936397,0.35335689045936397,0.0,0.0,0.0
E00016568,83.86075949367088,71.20253164556962,68.0379746835443,0.31645569620253167,2.2151898734177213,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,1.8987341772151898,10.759493670886076,9.49367088607595,5.063291139240507,0.6329113924050633,1.2658227848101267,1.5822784810126582,0.0,0.0,1.5822784810126582,4.430379746835443,0.0,2.2151898734177213,1.2658227848101267,0.9493670886075949,1.2658227848101267,0.31645569620253167,0.9493670886075949,2.2151898734177213,0.0,0.9493670886075949,0.0,0.6329113924050633,0.31645569620253167,1.2658227848101267,0.0,0.0,0.6329113924050633,0.31645569620253167,0.31645569620253167,0.0,4.746835443037975,1.2658227848101267,0.31645569620253167,0.9493670886075949,1.2658227848101267,0.9493670886075949,0.31645569620253167,0.0,1.8987341772151898,0.0,0.9493670886075949,0.0,0.0,0.9493670886075949,0.31645569620253167,0.31645569620253167,0.0,0.0,7.594936708860759,2.5316455696202533,1.5822784810126582,0.9493670886075949,0.0,1.2658227848101267,3.7974683544303796,3.481012658227848,0.31645569620253167,1.5822784810126582,0.0,1.5822784810126582,0.9493670886075949,0.6329113924050633,0.0,0.0
E00016572,81.05590062111801,72.67080745341615,69.56521739130434,0.0,1.8633540372670807,1.2422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,1.5527950310559007,6.832298136645963,6.521739130434782,1.8633540372670807,0.0,0.0,0.6211180124223602,0.3105590062111801,0.3105590062111801,0.6211180124223602,4.658385093167702,0.0,2.484472049689441,0.0,2.1739130434782608,0.3105590062111801,0.0,0.3105590062111801,8.695652173913043,0.0,5.279503105590062,1.5527950310559007,2.1739130434782608,1.5527950310559007,3.4161490683229814,0.0,0.9316770186335404,0.3105590062111801,0.3105590062111801,1.8633540372670807,0.0,1.8633540372670807,0.3105590062111801,0.0,0.3105590062111801,0.9316770186335404,0.3105590062111801,0.6211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6211180124223602,0.0,0.6211180124223602,0.0,6.211180124223603,1.2422360248447204,0.9316770186335404,0.3105590062111801,0.0,2.1739130434782608,2.7950310559006213,2.1739130434782608,0.6211180124223602,2.1739130434782608,0.0,2.1739130434782608,1.5527950310559007,0.6211180124223602,0.0,0.0
E00016575,86.47686832740213,77.58007117437722,74.73309608540926,0.35587188612099646,1.4234875444839858,1.0676156583629892,0.0,0.0,0.0,0.0,0.0,0.0,1.7793594306049823,7.117437722419929,6.405693950177936,4.98220640569395,0.7117437722419929,1.4234875444839858,0.7117437722419929,0.0,0.7117437722419929,1.4234875444839858,1.4234875444839858,0.0,0.7117437722419929,0.0,0.7117437722419929,0.7117437722419929,0.0,0.7117437722419929,2.1352313167259784,0.0,0.7117437722419929,0.0,0.0,0.7117437722419929,1.4234875444839858,0.0,0.0,0.7117437722419929,0.0,0.7117437722419929,0.0,3.202846975088968,0.0,0.0,0.0,0.7117437722419929,0.35587188612099646,0.35587188612099646,0.0,1.0676156583629892,0.35587188612099646,0.7117437722419929,0.0,0.0,0.0,1.4234875444839858,0.35587188612099646,1.0676156583629892,0.0,5.693950177935943,1.0676156583629892,0.7117437722419929,0.35587188612099646,0.0,1.4234875444839858,3.202846975088968,1.7793594306049823,1.4234875444839858,2.491103202846975,0.0,2.491103202846975,2.1352313167259784,0.35587188612099646,0.0,0.0
E00016557,74.12935323383084,61.19402985074627,59.701492537313435,0.0,0.9950248756218906,0.4975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.935323383084578,10.945273631840797,5.970149253731344,1.492537313432836,1.492537313432836,0.4975124378109453,0.4975124378109453,0.9950248756218906,0.9950248756218906,4.975124378109452,0.0,1.492537313432836,0.0,3.482587064676617,1.9900497512437811,0.0,1.9900497512437811,8.955223880597014,0.0,5.970149253731344,0.4975124378109453,3.482587064676617,1.9900497512437811,2.985074626865672,0.0,0.0,0.0,0.0,2.985074626865672,0.0,8.955223880597014,0.0,0.0,0.0,3.9800995024875623,3.9800995024875623,0.0,0.0,2.985074626865672,0.0,0.9950248756218906,0.0,1.9900497512437811,0.0,1.9900497512437811,0.4975124378109453,1.492537313432836,0.0,7.960199004975125,0.0,0.0,0.0,0.0,1.9900497512437811,5.970149253731344,2.487562189054726,3.482587064676617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016559,62.83987915407855,46.52567975830816,45.01510574018127,0.0,0.9063444108761329,0.6042296072507553,0.0,0.0,0.0,0.0,0.0,0.0,1.2084592145015105,15.105740181268882,13.897280966767372,4.833836858006042,1.2084592145015105,0.9063444108761329,0.3021148036253776,0.6042296072507553,0.9063444108761329,0.9063444108761329,9.06344410876133,2.416918429003021,3.9274924471299095,0.9063444108761329,1.8126888217522659,1.2084592145015105,0.3021148036253776,0.9063444108761329,13.293051359516616,0.6042296072507553,9.969788519637461,1.5105740181268883,5.438066465256798,3.0211480362537766,2.719033232628399,0.9063444108761329,0.0,1.2084592145015105,0.0,0.6042296072507553,0.0,9.365558912386707,0.3021148036253776,0.3021148036253776,0.0,1.2084592145015105,1.2084592145015105,0.0,0.0,6.3444108761329305,0.3021148036253776,0.0,0.6042296072507553,3.6253776435045317,1.8126888217522659,1.5105740181268883,0.6042296072507553,0.9063444108761329,0.0,13.897280966767372,0.9063444108761329,0.6042296072507553,0.3021148036253776,0.0,3.0211480362537766,9.969788519637461,7.2507552870090635,2.719033232628399,0.6042296072507553,0.0,0.6042296072507553,0.3021148036253776,0.3021148036253776,0.0,0.0
E00016560,67.35905044510386,48.961424332344215,46.88427299703264,0.29673590504451036,0.8902077151335311,0.8902077151335311,0.0,0.0,0.0,0.0,0.0,0.0,1.1869436201780414,17.2106824925816,15.43026706231454,5.637982195845697,3.264094955489614,0.5934718100890207,0.5934718100890207,0.0,0.5934718100890207,0.5934718100890207,9.792284866468842,1.1869436201780414,4.451038575667655,1.1869436201780414,2.9673590504451037,1.7804154302670623,0.0,1.7804154302670623,10.682492581602373,0.8902077151335311,8.011869436201781,1.4836795252225519,5.044510385756676,1.4836795252225519,1.4836795252225519,0.5934718100890207,0.29673590504451036,0.5934718100890207,0.0,0.0,0.29673590504451036,12.462908011869436,0.8902077151335311,0.0,0.8902077151335311,3.264094955489614,2.6706231454005933,0.29673590504451036,0.29673590504451036,4.154302670623146,0.0,0.0,0.0,2.6706231454005933,1.4836795252225519,4.154302670623146,1.1869436201780414,2.9673590504451037,0.0,8.308605341246292,1.4836795252225519,1.1869436201780414,0.29673590504451036,0.0,1.7804154302670623,5.044510385756676,3.857566765578635,1.1869436201780414,1.1869436201780414,0.0,0.8902077151335311,0.5934718100890207,0.29673590504451036,0.29673590504451036,0.0
E00016562,76.657060518732,69.45244956772335,66.57060518731988,0.0,2.3054755043227666,0.5763688760806917,0.0,0.0,0.0,0.0,0.0,0.0,0.5763688760806917,6.628242074927954,5.763688760806916,2.5936599423631126,0.2881844380403458,0.0,0.2881844380403458,0.0,1.1527377521613833,0.8645533141210374,3.170028818443804,0.5763688760806917,0.5763688760806917,0.8645533141210374,1.1527377521613833,0.8645533141210374,0.0,0.8645533141210374,8.93371757925072,0.0,6.340057636887608,0.8645533141210374,3.7463976945244957,1.7291066282420748,2.5936599423631126,0.2881844380403458,0.0,0.8645533141210374,0.2881844380403458,1.1527377521613833,0.0,6.340057636887608,0.2881844380403458,0.2881844380403458,0.0,2.0172910662824206,2.0172910662824206,0.0,0.0,2.3054755043227666,0.2881844380403458,1.440922190201729,0.0,0.5763688760806917,0.0,1.7291066282420748,0.0,1.7291066282420748,0.0,6.916426512968299,0.8645533141210374,0.2881844380403458,0.5763688760806917,0.0,1.7291066282420748,4.322766570605188,4.034582132564841,0.2881844380403458,1.1527377521613833,0.0,1.1527377521613833,0.2881844380403458,0.8645533141210374,0.0,0.0
E00016563,74.33333333333333,61.333333333333336,59.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.3333333333333335,10.0,9.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,1.3333333333333333,5.333333333333333,0.0,2.0,0.3333333333333333,3.0,1.0,0.6666666666666666,0.3333333333333333,7.666666666666667,0.3333333333333333,5.0,0.3333333333333333,3.6666666666666665,1.0,2.3333333333333335,0.0,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,8.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,6.0,0.0,2.6666666666666665,0.0,3.3333333333333335,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,9.666666666666666,1.3333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,7.0,6.333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
E00016565,72.77628032345014,65.22911051212938,63.34231805929919,0.5390835579514824,0.8086253369272237,0.5390835579514824,0.0,0.0,0.0,0.0,0.0,0.0,0.2695417789757412,7.277628032345014,5.929919137466308,1.3477088948787062,0.2695417789757412,0.2695417789757412,0.0,0.0,0.2695417789757412,0.5390835579514824,4.5822102425876015,0.5390835579514824,3.234501347708895,0.0,0.8086253369272237,1.3477088948787062,0.5390835579514824,0.8086253369272237,13.20754716981132,0.5390835579514824,5.929919137466308,0.8086253369272237,4.3126684636118595,0.8086253369272237,6.738544474393531,0.5390835579514824,2.1563342318059298,0.5390835579514824,0.2695417789757412,3.234501347708895,0.0,5.121293800539084,0.0,0.0,0.0,2.4258760107816713,2.4258760107816713,0.0,0.0,1.3477088948787062,0.0,0.5390835579514824,0.0,0.8086253369272237,0.0,1.3477088948787062,0.2695417789757412,1.0781671159029649,0.0,8.355795148247978,0.2695417789757412,0.2695417789757412,0.0,0.0,2.6954177897574123,5.390835579514825,3.234501347708895,2.1563342318059298,0.5390835579514824,0.0,0.5390835579514824,0.5390835579514824,0.0,0.0,0.0
E00016544,82.1875,67.8125,65.3125,1.5625,0.625,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,1.25,13.125,12.8125,4.0625,0.625,0.9375,1.25,0.3125,0.0,0.9375,8.75,0.625,5.0,0.625,2.5,0.3125,0.0,0.3125,6.25,0.0,4.375,0.0,2.1875,2.1875,1.875,0.9375,0.0,0.3125,0.3125,0.3125,0.0,1.875,0.625,0.0,0.625,0.3125,0.0,0.3125,0.0,0.9375,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.9375,0.3125,0.625,0.0,0.625,7.1875,6.5625,0.625,0.9375,0.0,0.9375,0.9375,0.0,0.0,0.0
E00016574,76.3076923076923,68.0,65.84615384615384,0.3076923076923077,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,6.461538461538462,5.846153846153846,1.8461538461538463,0.6153846153846154,0.6153846153846154,0.0,0.0,0.3076923076923077,0.3076923076923077,4.0,0.0,1.8461538461538463,0.3076923076923077,1.8461538461538463,0.6153846153846154,0.0,0.6153846153846154,4.923076923076923,0.3076923076923077,2.4615384615384617,0.3076923076923077,1.5384615384615385,0.6153846153846154,2.1538461538461537,0.9230769230769231,0.3076923076923077,0.0,0.3076923076923077,0.6153846153846154,0.0,8.923076923076923,2.4615384615384617,2.4615384615384617,0.0,0.9230769230769231,0.0,0.3076923076923077,0.6153846153846154,3.6923076923076925,0.6153846153846154,1.8461538461538463,0.3076923076923077,0.9230769230769231,0.0,1.8461538461538463,0.6153846153846154,1.2307692307692308,0.0,8.615384615384615,0.0,0.0,0.0,0.0,0.9230769230769231,7.6923076923076925,4.615384615384615,3.076923076923077,1.2307692307692308,0.0,1.2307692307692308,0.6153846153846154,0.6153846153846154,0.0,0.0
E00016576,80.13029315960912,71.66123778501628,68.40390879478828,0.6514657980456026,1.3029315960912051,1.3029315960912051,0.0,0.0,0.0,0.0,0.0,0.0,0.3257328990228013,8.143322475570033,6.514657980456026,3.9087947882736156,0.6514657980456026,0.9771986970684039,1.9543973941368078,0.0,0.0,0.3257328990228013,2.6058631921824102,0.9771986970684039,1.3029315960912051,0.0,0.3257328990228013,1.6286644951140066,0.3257328990228013,1.3029315960912051,6.188925081433225,0.6514657980456026,4.234527687296417,0.9771986970684039,1.9543973941368078,1.3029315960912051,1.3029315960912051,0.3257328990228013,0.0,0.6514657980456026,0.3257328990228013,0.0,0.0,5.537459283387622,1.6286644951140066,0.0,1.6286644951140066,0.3257328990228013,0.3257328990228013,0.0,0.0,2.2801302931596092,0.0,0.3257328990228013,0.0,1.3029315960912051,0.6514657980456026,1.3029315960912051,0.6514657980456026,0.6514657980456026,0.0,6.840390879478828,1.9543973941368078,1.9543973941368078,0.0,0.0,0.6514657980456026,4.234527687296417,3.257328990228013,0.9771986970684039,1.3029315960912051,0.0,1.3029315960912051,0.9771986970684039,0.3257328990228013,0.0,0.0
E00016577,84.71849865951742,73.45844504021447,71.0455764075067,0.5361930294906166,0.8042895442359249,1.0723860589812333,0.0,0.0,0.0,0.0,0.0,0.0,2.680965147453083,8.579088471849866,4.825737265415549,2.680965147453083,0.5361930294906166,0.2680965147453083,0.5361930294906166,0.0,1.3404825737265416,0.0,2.1447721179624666,0.5361930294906166,1.0723860589812333,0.2680965147453083,0.2680965147453083,3.753351206434316,1.0723860589812333,2.680965147453083,4.825737265415549,0.5361930294906166,2.4128686327077746,0.0,2.4128686327077746,0.0,1.876675603217158,0.8042895442359249,0.0,1.0723860589812333,0.0,0.0,0.0,2.680965147453083,0.0,0.0,0.0,0.5361930294906166,0.5361930294906166,0.0,0.0,1.3404825737265416,0.0,0.8042895442359249,0.0,0.5361930294906166,0.0,0.8042895442359249,0.0,0.8042895442359249,0.0,6.166219839142091,1.0723860589812333,0.5361930294906166,0.5361930294906166,0.0,0.5361930294906166,4.557640750670242,2.9490616621983916,1.6085790884718498,1.6085790884718498,0.0,1.6085790884718498,0.8042895442359249,0.8042895442359249,0.0,0.0
E00016578,86.19402985074628,77.23880597014926,72.76119402985074,1.8656716417910448,1.492537313432836,1.1194029850746268,0.0,0.0,0.0,0.0,0.0,0.0,1.1194029850746268,7.835820895522388,7.08955223880597,3.3582089552238807,0.746268656716418,0.746268656716418,1.1194029850746268,0.746268656716418,0.0,0.0,3.7313432835820897,0.0,2.611940298507463,0.0,1.1194029850746268,0.746268656716418,0.0,0.746268656716418,1.8656716417910448,0.373134328358209,0.373134328358209,0.0,0.373134328358209,0.0,1.1194029850746268,0.0,0.0,0.746268656716418,0.0,0.373134328358209,0.0,5.223880597014926,0.746268656716418,0.746268656716418,0.0,0.373134328358209,0.373134328358209,0.0,0.0,3.7313432835820897,0.0,1.1194029850746268,0.746268656716418,1.8656716417910448,0.0,0.373134328358209,0.373134328358209,0.0,0.0,5.970149253731344,0.0,0.0,0.0,0.0,2.611940298507463,3.3582089552238807,2.2388059701492535,1.1194029850746268,0.746268656716418,0.0,0.746268656716418,0.746268656716418,0.0,0.0,0.0
E00016635,70.72538860103627,54.40414507772021,52.33160621761658,0.25906735751295334,0.7772020725388601,1.0362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.25906735751295334,16.06217616580311,13.471502590673575,6.994818652849741,2.5906735751295336,0.7772020725388601,1.5544041450777202,0.0,0.5181347150259067,1.5544041450777202,6.476683937823834,0.0,3.1088082901554404,0.0,3.3678756476683938,2.5906735751295336,1.2953367875647668,1.2953367875647668,11.917098445595855,0.5181347150259067,9.32642487046632,1.8134715025906736,5.699481865284974,1.8134715025906736,2.0725388601036268,0.25906735751295334,0.0,0.5181347150259067,0.0,1.2953367875647668,0.0,12.953367875647668,0.5181347150259067,0.0,0.5181347150259067,3.626943005181347,3.1088082901554404,0.5181347150259067,0.0,6.994818652849741,0.5181347150259067,3.8860103626943006,0.5181347150259067,1.5544041450777202,0.5181347150259067,1.0362694300518134,0.7772020725388601,0.25906735751295334,0.7772020725388601,3.1088082901554404,0.5181347150259067,0.5181347150259067,0.0,0.0,0.25906735751295334,2.33160621761658,1.5544041450777202,0.7772020725388601,1.2953367875647668,0.0,1.2953367875647668,0.7772020725388601,0.5181347150259067,0.0,0.0
E00016640,81.29032258064517,74.19354838709677,71.29032258064517,0.6451612903225806,2.2580645161290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2903225806451613,5.806451612903226,5.161290322580645,2.2580645161290325,0.0,1.2903225806451613,0.6451612903225806,0.0,0.3225806451612903,0.0,2.903225806451613,0.0,0.6451612903225806,1.935483870967742,0.3225806451612903,0.6451612903225806,0.3225806451612903,0.3225806451612903,5.161290322580645,0.3225806451612903,3.5483870967741935,0.0,3.225806451612903,0.3225806451612903,1.2903225806451613,0.0,0.0,0.3225806451612903,0.0,0.967741935483871,0.0,5.806451612903226,0.0,0.0,0.0,2.903225806451613,2.5806451612903225,0.3225806451612903,0.0,2.903225806451613,0.0,1.935483870967742,0.0,0.3225806451612903,0.6451612903225806,0.0,0.0,0.0,0.0,7.096774193548387,0.0,0.0,0.0,0.0,0.0,7.096774193548387,4.516129032258065,2.5806451612903225,0.6451612903225806,0.0,0.6451612903225806,0.3225806451612903,0.3225806451612903,0.0,0.0
E00016641,71.4975845410628,62.56038647342995,60.628019323671495,0.0,1.4492753623188406,0.4830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,1.2077294685990339,7.729468599033816,5.797101449275362,3.140096618357488,0.0,0.0,0.966183574879227,0.966183574879227,0.0,1.2077294685990339,2.657004830917874,0.0,0.966183574879227,0.0,1.6908212560386473,1.932367149758454,0.7246376811594203,1.2077294685990339,16.183574879227052,0.4830917874396135,13.285024154589372,2.4154589371980677,4.830917874396135,6.038647342995169,2.4154589371980677,0.0,0.4830917874396135,1.4492753623188406,0.24154589371980675,0.24154589371980675,0.0,7.729468599033816,0.0,0.0,0.0,1.932367149758454,1.6908212560386473,0.0,0.24154589371980675,4.106280193236715,0.7246376811594203,0.4830917874396135,1.4492753623188406,1.4492753623188406,0.0,1.6908212560386473,0.0,1.6908212560386473,0.0,4.3478260869565215,0.24154589371980675,0.24154589371980675,0.0,0.0,1.4492753623188406,2.657004830917874,1.4492753623188406,1.2077294685990339,0.24154589371980675,0.0,0.24154589371980675,0.24154589371980675,0.0,0.0,0.0
E00016642,69.36708860759494,55.18987341772152,53.41772151898734,0.25316455696202533,1.2658227848101267,0.25316455696202533,0.0,0.0,0.0,0.25316455696202533,0.0,0.0,2.5316455696202533,11.39240506329114,7.848101265822785,4.30379746835443,1.7721518987341771,0.25316455696202533,0.759493670886076,0.0,0.759493670886076,0.759493670886076,3.5443037974683542,0.0,2.0253164556962027,0.0,1.518987341772152,3.5443037974683542,1.0126582278481013,2.5316455696202533,9.873417721518987,0.5063291139240507,8.10126582278481,2.278481012658228,4.30379746835443,1.518987341772152,1.2658227848101267,0.25316455696202533,0.0,0.0,0.0,1.0126582278481013,0.0,12.91139240506329,0.0,0.0,0.0,4.30379746835443,3.5443037974683542,0.5063291139240507,0.25316455696202533,5.3164556962025316,2.0253164556962027,1.518987341772152,0.0,0.759493670886076,1.0126582278481013,3.037974683544304,1.518987341772152,1.518987341772152,0.25316455696202533,7.848101265822785,0.5063291139240507,0.5063291139240507,0.0,0.0,2.5316455696202533,4.810126582278481,3.037974683544304,1.7721518987341771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016643,67.54098360655738,53.114754098360656,51.80327868852459,0.32786885245901637,0.32786885245901637,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.0,1.639344262295082,12.78688524590164,10.163934426229508,6.229508196721311,2.2950819672131146,1.3114754098360655,0.9836065573770492,0.0,0.9836065573770492,0.6557377049180327,3.9344262295081966,1.3114754098360655,0.6557377049180327,0.32786885245901637,1.639344262295082,2.622950819672131,0.6557377049180327,1.9672131147540983,10.491803278688524,0.32786885245901637,7.213114754098361,2.2950819672131146,3.6065573770491803,1.3114754098360655,2.9508196721311477,0.32786885245901637,0.0,0.0,0.9836065573770492,1.639344262295082,0.0,11.80327868852459,0.32786885245901637,0.32786885245901637,0.0,6.557377049180328,5.901639344262295,0.6557377049180327,0.0,1.3114754098360655,0.6557377049180327,0.0,0.0,0.6557377049180327,0.0,3.6065573770491803,0.9836065573770492,2.622950819672131,0.0,10.163934426229508,0.32786885245901637,0.0,0.32786885245901637,0.0,2.2950819672131146,7.540983606557377,4.918032786885246,2.622950819672131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016630,79.70588235294117,70.0,64.41176470588235,0.5882352941176471,3.823529411764706,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,8.823529411764707,8.823529411764707,2.9411764705882355,0.5882352941176471,0.5882352941176471,0.0,0.29411764705882354,0.5882352941176471,0.8823529411764706,5.882352941176471,0.29411764705882354,4.117647058823529,0.0,1.4705882352941178,0.0,0.0,0.0,6.470588235294118,0.0,5.588235294117647,1.1764705882352942,2.9411764705882355,1.4705882352941178,0.8823529411764706,0.0,0.29411764705882354,0.0,0.0,0.5882352941176471,0.0,6.470588235294118,0.8823529411764706,0.5882352941176471,0.29411764705882354,0.8823529411764706,0.8823529411764706,0.0,0.0,3.823529411764706,0.29411764705882354,1.1764705882352942,1.7647058823529411,0.0,0.5882352941176471,0.8823529411764706,0.5882352941176471,0.29411764705882354,0.0,6.470588235294118,1.4705882352941178,0.5882352941176471,0.8823529411764706,0.0,0.5882352941176471,4.411764705882353,3.5294117647058822,0.8823529411764706,0.8823529411764706,0.0,0.5882352941176471,0.0,0.5882352941176471,0.29411764705882354,0.0
