Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
United Kingdom,1.046338831512849,1.0885592832117548,1.1319916983041785,1.167720021369911,1.2038225176358563,1.2026388781100836,1.2120722167991125,1.2383493124172402,1.2745740485334542,1.2550380334386813,1.2314621403655157,1.218354152519019,1.227961906604163,1.1876644964521672,1.1647296172279717,1.1220902704324134,1.10417318798876,1.0776903716470094,1.0692289888406048,1.118189030332984,1.1611742264610099,1.2079428950278404,1.2332226923553613,1.2769621978033379,1.2821201231927248,1.2801463968298497,1.3185341820038672,1.3224726903503297,1.36342751237999,1.3888653270749314,1.3628043872895959,1.3504820140905578,1.3620664759983396,1.3282626852093986,1.3374276925197888,1.3333445833748376,1.3006111366406885,1.3091664354296166,1.3065054825914502,1.3156958323098231,1.315348492247474,1.262612431965697,1.178523340819878,1.1602141964174362,1.182686949378421,1.2041773113476117,1.2248149758246845,1.2779341536859623,1.3329495399562865,1.3761762343250872,1.344161319393737,1.3769201085358687,1.3764758710312335,1.3934060902934493,1.3902710853530214,1.399404787335904,1.3836403188408848,1.3515598117947563,1.3186504589346106,1.2712049990016583,1.2167471457069499,1.1874140538321045,1.1594464705285534,1.1139344872516805,1.0704409522341225,1.0274080527498943,1.024629332251103,1.0058908576428394,0.9714892841714867,0.9725491931171093,0.9850996479879902,1.0027275288346664,1.0471110295913757,1.122533017207167,0.8572039685495351,0.8198105002063617,0.8057052140692582,0.737799486515111,0.648542034870736,0.5714981331440623,0.5767484837860913,0.5564715759402995,0.5231627074719586,0.48016707623476335,0.4367823644985422,0.39503894636166054,0.3455839825486812,0.30772838794229695,0.27606677599282087,0.2406485247424041,0.9086043348576444
Great Britain,1.0430949574173634,1.085168586913294,1.1288223169846208,1.1644160000431996,1.200272010478859,1.1993239501336213,1.2089426206265654,1.2353701862696194,1.2712169922359073,1.251433519400659,1.227629227528408,1.2136491726317253,1.2234503984338656,1.1839064639367969,1.1620320424760489,1.1191453515189922,1.1011230004901074,1.0747046393164246,1.0660555062639177,1.1184105280475216,1.161815737445825,1.2083596708997204,1.2345663292778646,1.2790561319837455,1.2844760303651763,1.2823053096717925,1.3208981156671666,1.3248238218539998,1.3650304781457976,1.3906311756236687,1.3639811686374765,1.3513465003472234,1.362826007731386,1.3276940822195977,1.337028948240262,1.3334898297670208,1.3001681165649093,1.3094554261604887,1.3069073222228842,1.315447535721165,1.3151437882319141,1.2623530882314047,1.1774817443156727,1.1588733754034857,1.1819597186647801,1.2034843702894211,1.2237694867054019,1.2769575129671031,1.333032674454916,1.3767799832981835,1.3437804265240654,1.377125150899605,1.375965387758829,1.3936993320807483,1.3904363476886443,1.3991851958260064,1.3837585051598107,1.3517714400165288,1.3188946095006937,1.2707889844101448,1.2164672743375529,1.1874379120188954,1.159312121776848,1.1139586330282993,1.0707052973746214,1.028004229883218,1.0257184533226937,1.0072036631824477,0.9730382069546394,0.9743222304319271,0.987464678615827,1.0060408318852145,1.0520693150543208,1.1299636711866543,0.8590669331217369,0.8211552578598345,0.8073224744730917,0.7386801441370813,0.649209633692187,0.572186633993664,0.5786098195365599,0.5580025466925856,0.5251517955066358,0.48169596152679073,0.4384717733594552,0.3965423472170072,0.34700542713923066,0.3086902893032223,0.27730304874729933,0.24182288747763236,0.9136601750407805
England and Wales,1.057128127383844,1.0989886691371848,1.1434848560251216,1.1798179107458702,1.2151613426746581,1.2126764015185334,1.222577652904089,1.2493594243670652,1.2859838401128578,1.261239921336542,1.2401279684413813,1.2220836787524336,1.2332558670230962,1.1940795305751915,1.1721286588665414,1.1261438515690394,1.1083189198931997,1.082230386731191,1.072263830288298,1.1195949264601424,1.16157770588491,1.2076947977857366,1.2327417990076444,1.2760641693521557,1.2824975547442248,1.280605382570087,1.3195138008340428,1.3207378520369586,1.3575899982391078,1.3853597180053947,1.3611147968466835,1.348154254698163,1.36066268491127,1.3262938053765956,1.3374358528515637,1.334627735386051,1.3019165996145594,1.310977257697976,1.3065515841968727,1.3167575925166701,1.3188088411125276,1.2655868938711103,1.181000099732544,1.162701287768845,1.1825021160513065,1.2055799186211913,1.2258278353731173,1.2773250593053644,1.3316454711009715,1.3747618793415723,1.3405554252059169,1.3719855771604035,1.3684272887798343,1.3870810923372654,1.3844956818621599,1.3897619486654025,1.374554242749012,1.340163594861892,1.3078007527295337,1.2588889392723919,1.20412311349597,1.1738299393346159,1.1468840679839714,1.1010097769373481,1.0577510371615246,1.0165921061523995,1.0160261289888077,0.9986064235661907,0.9654615952344321,0.9669250983142521,0.9814914750778152,1.000548830399819,1.0487690800446432,1.1270430519739174,0.8589389997850626,0.8230161947834856,0.8078888643222799,0.7376943001277099,0.6472652150904113,0.5692407419699395,0.5766084920285298,0.5571375380100551,0.5244883583186017,0.48176545491067574,0.43830242751959136,0.3964217919024542,0.3469841890093129,0.30937015047155947,0.27784120368674176,0.2429716520458132,0.9240280480867594
England,1.0643882071516784,1.1060556563098043,1.1498221277550198,1.1865859637690008,1.2215991409251734,1.2187238163768936,1.228527505980622,1.2554169186996502,1.2918589164185594,1.2644460743844692,1.2432984690505973,1.2252366209963979,1.2357547208814945,1.1967663102785002,1.174223482885223,1.1277708995157536,1.11055962409853,1.0840380265738698,1.0726958791860066,1.1148620008672658,1.1550016022949405,1.2015655912280887,1.2276115046792635,1.2739137789548807,1.282514995807791,1.2822444394388568,1.319022422191083,1.3212876686525503,1.3589940311020992,1.3877419715580535,1.3650965803125008,1.3523185389927783,1.3672398111566058,1.333246967496348,1.3453919422796103,1.3420922155839832,1.3104017535730859,1.319022422191083,1.315317745113195,1.323598892013314,1.326049814414246,1.2734681567001658,1.1887787081969632,1.1692420626807312,1.1897548331358625,1.2118467332475829,1.2311747143747023,1.2814734422045089,1.3340993084756043,1.3757649892914496,1.3420037984699524,1.3717296322070867,1.3688436976051235,1.3865854757065315,1.3837844215340376,1.3869090823438839,1.371031137006244,1.3369074360172206,1.3031603919339685,1.2541101137542758,1.198868869250151,1.1678468406213263,1.140396863399343,1.0944146590765171,1.051532358771609,1.009976315177162,1.0077924124606026,0.9899958157484956,0.9571983714699335,0.958632497059512,0.9726925865326801,0.9916191539621,1.0396225735116684,1.1190989489716188,0.8533082624838156,0.8167177240133349,0.8018406604065228,0.7315738115440142,0.6408684626021602,0.5633531787314118,0.5725503269328892,0.553634369557153,0.5213745013318978,0.4793321636102815,0.4357708198696173,0.3944428924293695,0.3448444281426864,0.30744575724996465,0.27674026188936973,0.24211612003493255,0.9214248071330966
London,1.2801461107196144,1.2994074526952994,1.3285993827484135,1.3460501141462227,1.3639562751985896,1.34393958647876,1.3337979456345845,1.3627010666384671,1.3907266524542994,1.3040061814022967,1.2684937763871498,1.2388353086391228,1.2435117936286058,1.2043892754980623,1.1625563955208826,1.11438082450096,1.084522412026542,1.0747473365140836,1.0314370871696803,0.9651887344920649,0.9837613779657357,1.0638503489257636,1.2103987253301531,1.3966583460039046,1.5279998151622085,1.596803017121489,1.6441454851147816,1.6687164703801882,1.7250009108593092,1.7835402835305085,1.7979918440324496,1.825350947426978,1.8610077569667407,1.8148649573317954,1.8325267414963509,1.8076891632624226,1.741585215109423,1.7318878958794501,1.699852307495439,1.6825237645415356,1.6442898896393974,1.577841592235391,1.4800908371108077,1.4321152108172763,1.3909488132614005,1.3600795691146714,1.3341645109663018,1.3227232294005835,1.3214346967193957,1.3101489277186484,1.2876662540399944,1.27774677400292,1.2704265754089314,1.2540199998044985,1.241034700629426,1.2099321876352405,1.1891601521712665,1.1371856313499114,1.079501577786052,1.0351249565675622,0.9958024937106276,0.9411953673251217,0.8972630677208345,0.8534085243990328,0.8174851218907484,0.771675563466455,0.7335749850485777,0.7025835524579427,0.6740803209068427,0.652019752761681,0.645643737597873,0.6343690766374807,0.6364796043049432,0.6599620016155534,0.5385955526960992,0.49535195159382606,0.47785678803459664,0.44664319463686036,0.40199998044984897,0.3599782637866332,0.37525181927484935,0.36204435929267553,0.34081689417414385,0.310014298269545,0.28896456179669444,0.2621497523795644,0.2293921413724739,0.20623187723216072,0.18430460557125986,0.1599446730725995,0.6517309437124492
Lewisham,1.3743453353815316,1.3635366137257663,1.4054613522693402,1.3497800588911562,1.3448670035930812,1.3108031535264273,1.325214782400781,1.373690261341788,1.3655018358449964,1.2538117120687566,1.2184377139226161,1.1696346979617371,1.2145072696841561,1.1594810503457154,1.1237795151797032,1.0540141299470374,0.9914545591515481,0.964596523522071,0.9354457287534924,0.8404599929907077,0.906950008024657,0.9754052451778362,1.1506375508091802,1.3582960214078197,1.4837427000186696,1.5967429718743962,1.6072241565102896,1.7444621678365198,1.8882509195601833,1.8941465859178734,1.9478626571768274,2.1489703873780335,2.051691892476147,2.0114048390319317,2.0084570058530864,1.9770134519454061,1.9501554163159291,1.9609641379716942,1.8990596412159484,1.9072480667127403,1.8279841079037957,1.801781146314062,1.6393227844577134,1.5721776953840207,1.5178065500853235,1.3766380945206331,1.3533829661097445,1.4018584450507519,1.4129947037263886,1.4123396296866453,1.2849277289565653,1.3137509867052724,1.2498812678302966,1.2606899894860617,1.2600349154463184,1.2485711197508098,1.2518464899495265,1.186666622995064,1.13688099597457,1.0029183548470566,0.9482196725284875,0.8876253238522284,0.8434078261695528,0.829323734315071,0.7569380529234316,0.6652276873593638,0.6478682253061653,0.5761376179542693,0.5220940096754436,0.554520174642739,0.48704754854917476,0.4896678447081481,0.5096476029203201,0.4991664182844266,0.38747629450818677,0.3648762401370415,0.35046461126268796,0.3380182045075645,0.3173833722556492,0.28168183708963707,0.29838622510309226,0.2905253366261722,0.2790615409306637,0.23680926536721814,0.2201048773537629,0.20929615569799775,0.18767871238646747,0.15820038059801708,0.13035973390892505,0.11922347523328825,0.4935982889466082
