OA11CD,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
E00016924,6.161137440758294,2.3696682464454977,3.7914691943127963,3.7914691943127963,8.530805687203792,17.061611374407583,12.796208530805687,10.90047393364929,6.161137440758294,5.213270142180095,6.6350710900473935,5.687203791469194,2.3696682464454977,3.3175355450236967,2.843601895734597,0.0,1.4218009478672986,0.9478672985781991
E00016927,3.4965034965034967,6.993006993006993,4.895104895104895,2.797202797202797,4.895104895104895,15.384615384615385,14.685314685314685,6.993006993006993,6.293706293706293,4.895104895104895,8.391608391608392,5.594405594405594,6.293706293706293,4.195804195804196,2.097902097902098,0.6993006993006993,0.6993006993006993,0.6993006993006993
E00016879,4.878048780487805,5.853658536585366,3.902439024390244,5.365853658536586,9.268292682926829,13.170731707317072,7.317073170731708,9.75609756097561,6.829268292682927,4.390243902439025,7.317073170731708,11.21951219512195,4.390243902439025,3.4146341463414633,1.951219512195122,0.0,0.0,0.975609756097561
E00016884,5.681818181818182,6.818181818181818,7.386363636363637,4.545454545454546,5.681818181818182,6.25,6.818181818181818,9.090909090909092,4.545454545454546,8.522727272727273,6.25,10.795454545454545,7.954545454545454,3.409090909090909,2.272727272727273,2.272727272727273,1.1363636363636365,0.5681818181818182
E00016886,5.681818181818182,9.090909090909092,4.545454545454546,2.272727272727273,10.227272727272727,10.227272727272727,12.5,14.772727272727273,10.795454545454545,6.25,2.840909090909091,4.545454545454546,2.272727272727273,1.1363636363636365,1.1363636363636365,1.1363636363636365,0.0,0.5681818181818182
E00016893,2.9585798816568047,5.9171597633136095,8.875739644970414,3.5502958579881656,9.467455621301776,7.6923076923076925,8.875739644970414,7.100591715976331,8.284023668639053,4.733727810650888,3.5502958579881656,11.242603550295858,5.325443786982248,5.9171597633136095,2.366863905325444,2.366863905325444,1.7751479289940828,0.0
E00016896,8.461538461538462,6.153846153846154,2.3076923076923075,3.076923076923077,3.076923076923077,13.076923076923077,13.846153846153847,13.076923076923077,10.0,7.6923076923076925,5.384615384615385,6.923076923076923,3.8461538461538463,1.5384615384615385,0.7692307692307693,0.7692307692307693,0.0,0.0
E00016898,9.62962962962963,5.185185185185185,5.185185185185185,3.7037037037037037,2.962962962962963,11.851851851851851,10.37037037037037,11.851851851851851,9.62962962962963,3.7037037037037037,5.925925925925926,4.444444444444445,2.962962962962963,0.7407407407407407,4.444444444444445,0.7407407407407407,2.2222222222222223,4.444444444444445
E00016900,10.344827586206897,5.172413793103448,1.7241379310344827,1.7241379310344827,4.022988505747127,11.494252873563218,13.218390804597702,16.091954022988507,6.32183908045977,6.32183908045977,7.471264367816092,1.7241379310344827,2.8735632183908044,1.1494252873563218,2.8735632183908044,0.5747126436781609,2.2988505747126435,4.597701149425287
E00016901,13.274336283185841,7.964601769911504,5.3097345132743365,4.424778761061947,5.3097345132743365,7.079646017699115,15.044247787610619,12.389380530973451,4.424778761061947,3.5398230088495577,10.619469026548673,3.5398230088495577,1.7699115044247788,3.5398230088495577,0.8849557522123894,0.0,0.8849557522123894,0.0
