OA11CD,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016115,0.6172839506172839,1.2345679012345678,0.0,0.6172839506172839,0.6172839506172839,0.0,0.0,1.2345679012345678,2.4691358024691357,1.2345679012345678,3.0864197530864197,1.2345679012345678,1.8518518518518519,1.8518518518518519,1.8518518518518519,3.7037037037037037,2.4691358024691357,0.6172839506172839,0.6172839506172839,1.8518518518518519,1.2345679012345678,1.2345679012345678,1.2345679012345678,0.0,1.2345679012345678,1.8518518518518519,0.0,0.6172839506172839,1.2345679012345678,0.6172839506172839,0.6172839506172839,1.2345679012345678,0.0,1.2345679012345678,0.6172839506172839,0.6172839506172839,1.2345679012345678,1.8518518518518519,1.2345679012345678,1.2345679012345678,1.8518518518518519,0.6172839506172839,3.0864197530864197,1.2345679012345678,1.2345679012345678,0.6172839506172839,0.0,2.4691358024691357,1.2345679012345678,0.6172839506172839,0.6172839506172839,1.8518518518518519,1.2345679012345678,3.0864197530864197,1.2345679012345678,1.8518518518518519,2.4691358024691357,1.8518518518518519,1.8518518518518519,0.0,1.8518518518518519,3.0864197530864197,1.2345679012345678,0.6172839506172839,1.2345679012345678,1.2345679012345678,1.8518518518518519,1.2345679012345678,0.0,0.0,0.6172839506172839,1.8518518518518519,2.4691358024691357,0.6172839506172839,0.6172839506172839,0.0,1.2345679012345678,0.0,0.6172839506172839,0.0,1.2345679012345678,0.0,0.0,0.0,0.0,0.6172839506172839,0.6172839506172839,0.6172839506172839,0.0,0.6172839506172839,0.6172839506172839
E00016136,1.2987012987012987,1.2987012987012987,0.0,1.948051948051948,1.948051948051948,1.2987012987012987,0.0,0.6493506493506493,2.5974025974025974,1.2987012987012987,3.896103896103896,1.2987012987012987,2.5974025974025974,3.2467532467532467,2.5974025974025974,0.6493506493506493,1.2987012987012987,1.2987012987012987,0.6493506493506493,1.2987012987012987,0.0,0.0,1.2987012987012987,0.6493506493506493,1.2987012987012987,0.6493506493506493,1.2987012987012987,1.2987012987012987,0.6493506493506493,0.0,0.6493506493506493,1.948051948051948,0.0,0.6493506493506493,0.6493506493506493,3.896103896103896,0.0,1.2987012987012987,2.5974025974025974,3.2467532467532467,1.2987012987012987,0.6493506493506493,1.948051948051948,0.6493506493506493,0.6493506493506493,0.6493506493506493,1.948051948051948,0.0,0.6493506493506493,0.6493506493506493,0.6493506493506493,1.948051948051948,2.5974025974025974,5.8441558441558445,1.2987012987012987,1.2987012987012987,1.948051948051948,1.2987012987012987,0.6493506493506493,1.948051948051948,1.2987012987012987,0.6493506493506493,0.0,0.6493506493506493,0.6493506493506493,2.5974025974025974,1.948051948051948,0.0,1.2987012987012987,0.0,1.2987012987012987,0.6493506493506493,0.6493506493506493,1.2987012987012987,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493506493506493,0.0,0.0,1.948051948051948,1.2987012987012987
E00016137,0.47393364928909953,1.8957345971563981,1.4218009478672986,1.4218009478672986,1.4218009478672986,2.843601895734597,4.265402843601896,2.843601895734597,2.843601895734597,1.8957345971563981,1.4218009478672986,0.47393364928909953,1.4218009478672986,1.8957345971563981,0.9478672985781991,1.8957345971563981,1.4218009478672986,0.47393364928909953,0.0,1.4218009478672986,1.4218009478672986,1.4218009478672986,0.47393364928909953,0.47393364928909953,1.4218009478672986,1.4218009478672986,0.47393364928909953,0.9478672985781991,1.4218009478672986,0.9478672985781991,0.9478672985781991,2.3696682464454977,1.4218009478672986,0.9478672985781991,1.4218009478672986,2.3696682464454977,1.4218009478672986,0.9478672985781991,0.47393364928909953,2.3696682464454977,1.8957345971563981,1.8957345971563981,1.4218009478672986,1.4218009478672986,1.8957345971563981,0.47393364928909953,0.0,0.9478672985781991,1.8957345971563981,2.843601895734597,1.8957345971563981,0.47393364928909953,1.4218009478672986,1.4218009478672986,1.4218009478672986,1.8957345971563981,1.8957345971563981,0.47393364928909953,0.9478672985781991,0.47393364928909953,0.9478672985781991,0.9478672985781991,1.8957345971563981,0.47393364928909953,0.0,0.9478672985781991,0.47393364928909953,0.47393364928909953,0.9478672985781991,0.9478672985781991,0.0,0.47393364928909953,0.47393364928909953,0.47393364928909953,0.0,0.9478672985781991,0.9478672985781991,0.0,0.9478672985781991,0.0,0.47393364928909953,0.47393364928909953,0.0,0.0,0.0,1.4218009478672986,0.0,0.0,0.47393364928909953,0.0,0.0
E00016138,0.6211180124223602,1.8633540372670807,1.8633540372670807,3.1055900621118013,0.6211180124223602,0.0,0.6211180124223602,1.8633540372670807,0.6211180124223602,1.8633540372670807,2.484472049689441,1.8633540372670807,0.6211180124223602,1.2422360248447204,1.8633540372670807,0.0,1.2422360248447204,1.2422360248447204,3.1055900621118013,0.0,1.2422360248447204,1.8633540372670807,1.2422360248447204,1.2422360248447204,0.6211180124223602,0.6211180124223602,0.0,0.0,1.2422360248447204,0.6211180124223602,1.2422360248447204,2.484472049689441,2.484472049689441,3.1055900621118013,2.484472049689441,1.8633540372670807,1.2422360248447204,1.8633540372670807,1.2422360248447204,0.6211180124223602,2.484472049689441,0.0,0.6211180124223602,1.8633540372670807,1.2422360248447204,1.8633540372670807,1.8633540372670807,2.484472049689441,1.2422360248447204,0.0,1.8633540372670807,1.2422360248447204,1.2422360248447204,1.8633540372670807,0.6211180124223602,1.2422360248447204,2.484472049689441,3.1055900621118013,1.8633540372670807,1.8633540372670807,0.6211180124223602,1.2422360248447204,1.2422360248447204,0.0,0.0,1.2422360248447204,0.0,1.2422360248447204,0.6211180124223602,0.0,0.0,1.8633540372670807,0.6211180124223602,0.0,0.6211180124223602,0.0,1.2422360248447204,0.0,0.6211180124223602,0.0,0.6211180124223602,0.0,0.0,0.0,0.6211180124223602,0.0,0.0,0.0,0.0,0.6211180124223602,1.8633540372670807
E00016139,0.5988023952095808,2.9940119760479043,0.0,1.7964071856287425,0.5988023952095808,2.9940119760479043,2.395209580838323,0.0,2.395209580838323,2.9940119760479043,0.5988023952095808,1.1976047904191616,1.7964071856287425,1.7964071856287425,0.5988023952095808,1.1976047904191616,1.1976047904191616,2.395209580838323,0.5988023952095808,0.5988023952095808,1.1976047904191616,1.1976047904191616,0.0,1.1976047904191616,2.395209580838323,1.7964071856287425,2.395209580838323,1.1976047904191616,0.5988023952095808,1.1976047904191616,1.1976047904191616,0.5988023952095808,1.7964071856287425,1.7964071856287425,1.7964071856287425,0.5988023952095808,1.1976047904191616,1.7964071856287425,0.5988023952095808,1.1976047904191616,2.395209580838323,1.7964071856287425,1.1976047904191616,2.9940119760479043,1.1976047904191616,0.0,1.1976047904191616,1.1976047904191616,1.7964071856287425,0.5988023952095808,2.395209580838323,1.7964071856287425,1.7964071856287425,1.1976047904191616,3.592814371257485,0.0,0.5988023952095808,2.9940119760479043,0.5988023952095808,1.7964071856287425,2.395209580838323,1.7964071856287425,0.5988023952095808,2.395209580838323,0.0,1.7964071856287425,0.0,0.0,0.0,0.0,0.0,0.5988023952095808,0.0,1.1976047904191616,1.1976047904191616,0.0,0.0,0.0,1.1976047904191616,0.0,0.0,0.5988023952095808,0.5988023952095808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016116,2.4271844660194173,1.941747572815534,3.883495145631068,1.4563106796116505,1.941747572815534,1.941747572815534,1.4563106796116505,0.4854368932038835,1.4563106796116505,0.4854368932038835,2.912621359223301,0.970873786407767,0.970873786407767,2.912621359223301,1.941747572815534,0.0,1.4563106796116505,1.4563106796116505,1.941747572815534,0.970873786407767,0.4854368932038835,0.970873786407767,0.0,0.4854368932038835,0.4854368932038835,3.883495145631068,0.4854368932038835,0.0,0.4854368932038835,1.4563106796116505,0.970873786407767,0.970873786407767,0.4854368932038835,2.4271844660194173,2.912621359223301,1.4563106796116505,0.4854368932038835,2.4271844660194173,1.4563106796116505,0.0,2.912621359223301,1.941747572815534,2.912621359223301,0.970873786407767,1.4563106796116505,1.4563106796116505,1.4563106796116505,2.4271844660194173,2.4271844660194173,3.883495145631068,1.941747572815534,3.883495145631068,0.970873786407767,0.970873786407767,2.4271844660194173,0.0,0.970873786407767,1.941747572815534,0.4854368932038835,0.4854368932038835,0.4854368932038835,0.970873786407767,0.0,0.4854368932038835,0.0,0.4854368932038835,0.4854368932038835,0.970873786407767,0.0,0.0,0.0,0.0,0.970873786407767,0.4854368932038835,0.970873786407767,0.0,0.4854368932038835,0.0,0.0,0.4854368932038835,0.0,0.0,0.4854368932038835,0.4854368932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835
E00016129,0.5181347150259067,2.0725388601036268,0.5181347150259067,3.626943005181347,2.5906735751295336,1.0362694300518134,1.0362694300518134,1.0362694300518134,0.5181347150259067,1.5544041450777202,2.0725388601036268,1.5544041450777202,2.0725388601036268,1.0362694300518134,1.5544041450777202,2.0725388601036268,2.0725388601036268,0.5181347150259067,0.5181347150259067,0.5181347150259067,2.0725388601036268,1.0362694300518134,1.0362694300518134,0.5181347150259067,1.5544041450777202,1.5544041450777202,1.5544041450777202,1.5544041450777202,1.0362694300518134,1.5544041450777202,0.5181347150259067,3.626943005181347,5.699481865284974,3.1088082901554404,3.626943005181347,1.0362694300518134,2.5906735751295336,0.5181347150259067,0.5181347150259067,1.0362694300518134,2.0725388601036268,2.0725388601036268,1.5544041450777202,0.5181347150259067,3.1088082901554404,2.5906735751295336,1.0362694300518134,2.0725388601036268,1.0362694300518134,3.1088082901554404,0.0,0.0,1.0362694300518134,0.0,1.0362694300518134,2.5906735751295336,1.0362694300518134,1.0362694300518134,0.5181347150259067,1.0362694300518134,1.5544041450777202,0.5181347150259067,0.0,0.0,0.5181347150259067,1.0362694300518134,0.5181347150259067,0.0,0.0,0.0,0.0,0.0,0.5181347150259067,0.5181347150259067,0.5181347150259067,0.0,1.0362694300518134,1.0362694300518134,0.0,0.0,0.0,0.0,0.0,0.5181347150259067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016142,1.5706806282722514,1.3089005235602094,3.141361256544503,2.356020942408377,0.7853403141361257,1.5706806282722514,2.6178010471204187,1.8324607329842932,0.5235602094240838,1.3089005235602094,2.094240837696335,1.3089005235602094,1.3089005235602094,1.3089005235602094,0.2617801047120419,0.5235602094240838,0.7853403141361257,0.7853403141361257,0.7853403141361257,1.0471204188481675,1.5706806282722514,0.5235602094240838,1.0471204188481675,1.3089005235602094,1.3089005235602094,1.8324607329842932,0.7853403141361257,1.8324607329842932,2.6178010471204187,1.0471204188481675,2.094240837696335,4.973821989528796,3.4031413612565444,3.4031413612565444,3.141361256544503,1.8324607329842932,1.5706806282722514,0.7853403141361257,1.0471204188481675,1.0471204188481675,2.094240837696335,1.3089005235602094,1.5706806282722514,2.094240837696335,1.0471204188481675,2.094240837696335,0.7853403141361257,0.7853403141361257,0.7853403141361257,1.3089005235602094,1.5706806282722514,1.5706806282722514,0.7853403141361257,0.5235602094240838,1.0471204188481675,0.7853403141361257,0.7853403141361257,1.3089005235602094,1.3089005235602094,0.7853403141361257,0.2617801047120419,0.7853403141361257,0.2617801047120419,1.3089005235602094,0.5235602094240838,0.5235602094240838,0.0,0.2617801047120419,0.0,0.2617801047120419,0.0,0.2617801047120419,0.5235602094240838,0.2617801047120419,0.0,1.5706806282722514,1.0471204188481675,0.0,0.7853403141361257,0.2617801047120419,0.2617801047120419,0.5235602094240838,0.0,0.0,0.0,0.0,0.2617801047120419,0.2617801047120419,0.0,0.2617801047120419,0.7853403141361257
E00016144,2.9585798816568047,1.183431952662722,2.366863905325444,1.7751479289940828,1.7751479289940828,0.591715976331361,1.183431952662722,1.7751479289940828,1.183431952662722,1.183431952662722,1.183431952662722,0.0,2.366863905325444,0.0,0.591715976331361,1.183431952662722,0.591715976331361,0.0,0.591715976331361,2.366863905325444,1.183431952662722,1.183431952662722,0.591715976331361,0.591715976331361,1.7751479289940828,1.7751479289940828,1.7751479289940828,1.7751479289940828,0.591715976331361,1.7751479289940828,5.325443786982248,0.0,2.9585798816568047,1.7751479289940828,2.9585798816568047,2.366863905325444,1.183431952662722,1.183431952662722,1.183431952662722,0.591715976331361,1.183431952662722,2.366863905325444,1.183431952662722,1.7751479289940828,1.7751479289940828,1.7751479289940828,1.183431952662722,1.7751479289940828,1.183431952662722,1.183431952662722,1.183431952662722,1.183431952662722,1.183431952662722,1.183431952662722,1.7751479289940828,0.591715976331361,1.7751479289940828,1.7751479289940828,2.366863905325444,0.0,1.7751479289940828,2.366863905325444,1.7751479289940828,2.366863905325444,0.591715976331361,0.591715976331361,1.7751479289940828,0.0,0.0,1.183431952662722,0.0,0.591715976331361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591715976331361,0.0,0.591715976331361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016145,1.5037593984962405,1.5037593984962405,0.7518796992481203,2.255639097744361,1.5037593984962405,2.255639097744361,1.5037593984962405,0.0,1.5037593984962405,2.255639097744361,1.5037593984962405,2.255639097744361,0.7518796992481203,0.0,1.5037593984962405,0.7518796992481203,0.7518796992481203,0.7518796992481203,0.7518796992481203,0.7518796992481203,0.7518796992481203,0.7518796992481203,3.007518796992481,0.7518796992481203,0.7518796992481203,2.255639097744361,1.5037593984962405,0.0,1.5037593984962405,1.5037593984962405,0.7518796992481203,2.255639097744361,3.7593984962406015,1.5037593984962405,1.5037593984962405,2.255639097744361,1.5037593984962405,0.7518796992481203,0.7518796992481203,2.255639097744361,1.5037593984962405,2.255639097744361,0.7518796992481203,0.7518796992481203,0.7518796992481203,5.2631578947368425,3.007518796992481,1.5037593984962405,0.7518796992481203,2.255639097744361,1.5037593984962405,0.0,3.007518796992481,1.5037593984962405,2.255639097744361,2.255639097744361,2.255639097744361,1.5037593984962405,0.7518796992481203,1.5037593984962405,0.0,3.007518796992481,0.7518796992481203,0.7518796992481203,0.0,0.7518796992481203,1.5037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518796992481203,0.0,0.7518796992481203,0.7518796992481203,0.0,0.0,0.0,0.7518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
