OA11CD,0-18,19-65,66+
E00016246,27.17391304347826,64.1304347826087,8.695652173913043
E00016248,14.45086705202312,80.34682080924856,5.202312138728324
E00016252,18.367346938775512,75.51020408163265,6.122448979591836
E00016219,15.249266862170089,78.00586510263929,6.744868035190616
E00016220,17.326732673267326,73.26732673267327,9.405940594059405
E00016221,22.580645161290324,73.2258064516129,4.193548387096774
E00016223,18.859649122807017,75.0,6.140350877192983
E00016225,18.907563025210084,73.94957983193277,7.142857142857143
E00016255,19.626168224299064,75.23364485981308,5.140186915887851
E00016214,16.30695443645084,75.0599520383693,8.633093525179856
E00016215,18.76923076923077,73.53846153846153,7.6923076923076925
E00016217,17.754569190600524,72.0626631853786,10.182767624020888
E00016237,13.80281690140845,75.77464788732394,10.422535211267606
E00016247,23.050847457627118,69.83050847457628,7.11864406779661
E00016253,14.506172839506172,79.62962962962963,5.864197530864198
E00016218,19.65811965811966,76.92307692307692,3.4188034188034186
E00016222,20.353982300884955,74.04129793510324,5.6047197640118
E00016224,18.77133105802048,75.42662116040955,5.802047781569966
E00016226,27.82608695652174,64.34782608695652,7.826086956521739
E00016227,12.364425162689805,82.21258134490239,5.422993492407809
E00016228,24.5,66.75,8.75
E00016229,16.972477064220183,75.45871559633028,7.568807339449541
E00016230,25.41899441340782,68.43575418994413,6.145251396648045
E00016231,21.92982456140351,70.76023391812865,7.309941520467836
E00016232,22.73972602739726,71.78082191780823,5.47945205479452
E00016233,28.238341968911918,67.61658031088083,4.1450777202072535
E00016209,21.428571428571427,75.10204081632654,3.4693877551020407
E00016235,16.207951070336392,80.73394495412845,3.058103975535168
E00016238,15.706806282722512,74.60732984293193,9.68586387434555
E00173941,14.828209764918626,82.27848101265823,2.8933092224231465
E00173942,17.52577319587629,80.6701030927835,1.8041237113402062
E00016261,22.22222222222222,68.18181818181819,9.595959595959595
E00016282,25.28216704288939,65.23702031602708,9.48081264108352
E00016288,30.952380952380953,63.41991341991342,5.627705627705628
E00016289,29.799426934097422,63.89684813753582,6.303724928366762
E00016294,24.050632911392405,65.50632911392405,10.443037974683545
E00016281,26.740947075208915,61.28133704735376,11.977715877437326
E00016290,28.700906344410875,61.329305135951664,9.969788519637461
E00016292,27.73722627737226,61.67883211678832,10.583941605839415
E00016293,22.118380062305295,65.42056074766356,12.461059190031152
E00016295,28.045325779036826,60.906515580736546,11.048158640226628
E00016258,27.674418604651162,60.93023255813954,11.395348837209303
E00016259,27.076923076923077,59.38461538461539,13.538461538461538
E00016298,26.41509433962264,63.522012578616355,10.062893081761006
E00016299,27.529411764705884,63.294117647058826,9.176470588235293
E00016260,23.013698630136986,65.75342465753425,11.232876712328768
E00016262,25.912408759124087,60.948905109489054,13.138686131386862
E00016266,24.0,64.28571428571429,11.714285714285714
E00016267,25.609756097560975,62.19512195121951,12.195121951219512
E00016271,24.129353233830845,58.95522388059702,16.915422885572138
E00016274,22.95514511873351,65.69920844327177,11.345646437994723
E00016276,15.228426395939087,73.60406091370558,11.16751269035533
E00016277,24.289405684754524,66.9250645994832,8.785529715762275
E00016278,22.118380062305295,67.91277258566979,9.968847352024921
E00016285,16.17161716171617,70.29702970297029,13.531353135313532
E00016257,27.602905569007262,63.196125907990314,9.200968523002421
E00016263,20.17543859649123,68.85964912280701,10.964912280701755
E00016265,24.748490945674043,66.59959758551308,8.651911468812877
E00016268,21.62740899357602,63.59743040685225,14.775160599571734
E00016291,29.85611510791367,58.81294964028777,11.33093525179856
E00016256,21.791044776119403,66.86567164179104,11.343283582089553
E00016284,22.968197879858657,68.19787985865725,8.8339222614841
E00016286,26.056338028169016,64.31924882629107,9.624413145539906
E00016296,20.983606557377048,71.80327868852459,7.213114754098361
E00016297,26.16580310880829,63.73056994818653,10.103626943005182
E00016264,18.30065359477124,59.80392156862745,21.895424836601308
E00016269,25.210084033613445,62.46498599439776,12.324929971988796
E00016270,15.714285714285714,65.35714285714286,18.928571428571427
E00016272,25.065274151436032,62.40208877284595,12.532637075718016
E00016273,17.032967032967033,70.6043956043956,12.362637362637363
E00016275,31.642512077294686,61.83574879227053,6.521739130434782
E00016279,29.305135951661633,61.631419939577036,9.06344410876133
E00016280,23.843416370106763,63.345195729537366,12.811387900355871
E00016283,27.613941018766756,64.6112600536193,7.774798927613941
E00016287,28.381962864721487,59.15119363395225,12.46684350132626
E00016335,22.666666666666668,66.22222222222223,11.11111111111111
E00016336,22.546419098143236,65.25198938992042,12.20159151193634
E00016339,29.618768328445746,58.35777126099707,12.023460410557185
E00016340,28.571428571428573,64.72303206997084,6.705539358600583
E00016341,30.379746835443036,60.12658227848101,9.49367088607595
E00016300,17.699115044247787,76.69616519174042,5.6047197640118
E00016310,25.206611570247933,62.396694214876035,12.396694214876034
E00016312,25.14792899408284,67.45562130177515,7.396449704142012
E00016343,27.011494252873565,60.632183908045974,12.35632183908046
E00016344,17.03056768558952,77.7292576419214,5.240174672489083
E00016301,23.774509803921568,67.6470588235294,8.57843137254902
E00016302,18.63799283154122,73.11827956989248,8.243727598566307
E00016316,23.098591549295776,62.53521126760563,14.366197183098592
E00016338,18.306010928961747,70.76502732240438,10.92896174863388
E00016342,25.496688741721854,65.89403973509934,8.609271523178808
E00016303,17.51824817518248,72.50608272506082,9.975669099756692
E00016304,19.003115264797508,72.89719626168224,8.09968847352025
E00016313,25.390625,71.484375,3.125
E00016318,27.090301003344482,62.207357859531776,10.702341137123746
E00016345,20.99644128113879,68.68327402135232,10.320284697508896
E00016307,25.179856115107913,63.54916067146283,11.270983213429256
E00016314,18.493150684931507,69.17808219178082,12.32876712328767
E00016319,17.647058823529413,68.4873949579832,13.865546218487395
E00016321,18.48184818481848,75.24752475247524,6.270627062706271
E00016322,24.64788732394366,67.37089201877934,7.981220657276995
E00016305,27.59856630824373,62.365591397849464,10.03584229390681
E00016306,19.06158357771261,70.08797653958945,10.850439882697946
E00016308,25.839793281653748,68.73385012919897,5.426356589147287
E00016315,24.096385542168676,70.60240963855422,5.301204819277109
E00016317,26.73267326732673,64.68646864686468,8.58085808580858
E00016320,27.0,69.0,4.0
E00016309,16.49484536082474,75.25773195876289,8.24742268041237
E00016323,21.29277566539924,68.8212927756654,9.885931558935361
E00016324,23.66412213740458,71.7557251908397,4.580152671755725
E00016325,18.950437317784257,74.92711370262391,6.122448979591836
E00016327,24.013157894736842,66.44736842105263,9.539473684210526
E00016326,28.89518413597734,61.47308781869688,9.63172804532578
E00016329,27.16346153846154,65.625,7.211538461538462
E00016332,23.788546255506606,61.45374449339207,14.757709251101321
E00016333,21.21212121212121,70.07575757575758,8.712121212121213
E00016337,27.247956403269754,61.85286103542234,10.899182561307901
E00016311,25.825825825825827,66.06606606606607,8.108108108108109
E00016328,23.859649122807017,69.12280701754386,7.017543859649122
E00016330,19.46564885496183,70.99236641221374,9.541984732824428
E00016331,21.21212121212121,64.64646464646465,14.141414141414142
E00016334,25.343811394891944,66.60117878192534,8.055009823182711
E00016361,23.983739837398375,61.78861788617886,14.227642276422765
E00016363,26.182965299684543,67.19242902208202,6.624605678233438
E00016366,25.555555555555557,61.111111111111114,13.333333333333334
E00016367,27.835051546391753,61.855670103092784,10.309278350515465
E00016368,20.13888888888889,66.66666666666667,13.194444444444445
E00016350,25.0,67.16867469879519,7.831325301204819
E00016369,29.38144329896907,62.88659793814433,7.731958762886598
E00016370,28.900255754475705,63.42710997442455,7.672634271099744
E00016371,31.366459627329192,61.49068322981366,7.142857142857143
E00016374,23.643410852713178,63.565891472868216,12.790697674418604
E00016352,32.967032967032964,58.97435897435897,8.058608058608058
E00016373,29.315068493150687,58.63013698630137,12.054794520547945
E00016378,28.059701492537314,62.985074626865675,8.955223880597014
E00016381,32.13429256594724,58.752997601918466,9.112709832134293
E00016382,28.01418439716312,60.638297872340424,11.347517730496454
E00016348,28.444444444444443,59.111111111111114,12.444444444444445
E00016372,31.437125748502993,62.5748502994012,5.9880239520958085
E00016375,28.51063829787234,65.1063829787234,6.382978723404255
E00016377,30.4029304029304,60.43956043956044,9.157509157509157
E00016379,26.89873417721519,64.24050632911393,8.860759493670885
E00016349,31.21693121693122,59.523809523809526,9.25925925925926
E00016351,26.73469387755102,62.857142857142854,10.408163265306122
E00016376,28.213166144200628,60.81504702194357,10.9717868338558
E00016383,28.732394366197184,62.53521126760563,8.732394366197184
E00016353,26.79127725856698,62.92834890965732,10.280373831775702
E00016360,25.158562367864693,63.424947145877375,11.416490486257928
E00016380,30.0,60.333333333333336,9.666666666666666
E00016389,34.394904458598724,55.4140127388535,10.19108280254777
E00016390,26.31578947368421,64.47368421052632,9.210526315789474
E00016392,22.71062271062271,63.73626373626374,13.553113553113553
E00016359,19.642857142857142,60.714285714285715,19.642857142857142
E00016384,19.5906432748538,59.64912280701754,20.760233918128655
E00016385,20.12987012987013,63.41991341991342,16.450216450216452
E00016386,9.727626459143968,49.02723735408561,41.24513618677043
E00016388,16.423357664233578,61.31386861313869,22.26277372262774
E00016346,27.017543859649123,62.10526315789474,10.87719298245614
E00016354,27.238805970149254,63.80597014925373,8.955223880597014
E00016357,29.102167182662537,64.08668730650155,6.811145510835913
E00016358,27.794561933534744,63.141993957703924,9.06344410876133
E00016391,22.118380062305295,63.862928348909655,14.018691588785046
E00016403,36.21621621621622,60.270270270270274,3.5135135135135136
E00016437,26.294820717131476,67.52988047808765,6.175298804780876
E00016439,27.43142144638404,69.07730673316708,3.491271820448878
E00016442,39.61352657004831,56.03864734299517,4.3478260869565215
E00016399,28.35538752362949,67.10775047258979,4.536862003780718
E00016401,32.22591362126246,64.95016611295681,2.823920265780731
E00016406,29.276315789473685,66.44736842105263,4.276315789473684
E00016435,26.056338028169016,69.9530516431925,3.9906103286384975
E00016412,22.73838630806846,70.4156479217604,6.845965770171149
E00016414,16.346153846153847,75.96153846153847,7.6923076923076925
E00016418,17.11079943899018,79.52314165497896,3.3660589060308554
E00016422,34.2,60.6,5.2
E00016395,9.807355516637479,84.23817863397548,5.954465849387041
E00016404,9.718670076726342,82.09718670076727,8.184143222506394
E00016405,11.549295774647888,84.78873239436619,3.6619718309859155
E00016408,20.39660056657224,77.33711048158641,2.26628895184136
E00016410,14.244186046511627,77.90697674418605,7.848837209302325
E00016438,13.66906474820144,83.81294964028777,2.5179856115107913
E00016402,27.36156351791531,65.14657980456026,7.49185667752443
E00016407,18.95734597156398,76.77725118483413,4.265402843601896
E00016409,27.210884353741495,68.25396825396825,4.535147392290249
E00016411,25.575447570332482,73.1457800511509,1.278772378516624
E00016413,22.408963585434172,71.98879551820728,5.602240896358543
E00016398,15.471698113207546,75.47169811320755,9.056603773584905
E00016431,8.862876254180602,85.61872909698997,5.518394648829432
E00016432,13.267813267813267,81.57248157248158,5.15970515970516
E00016434,25.728155339805824,67.96116504854369,6.310679611650485
E00173943,23.118279569892472,70.16129032258064,6.720430107526882
E00173946,3.8461538461538463,84.61538461538461,11.538461538461538
E00016397,13.197969543147208,84.98912255257433,1.8129079042784626
E00016433,12.18034993270525,82.09959623149395,5.720053835800807
E00016436,26.94300518134715,68.13471502590673,4.922279792746114
E00016440,25.19893899204244,72.94429708222812,1.856763925729443
E00016441,17.67676767676768,73.23232323232324,9.090909090909092
E00016415,27.272727272727273,65.96736596736596,6.75990675990676
E00016416,22.615803814713896,70.02724795640327,7.356948228882834
E00016419,30.158730158730158,63.492063492063494,6.349206349206349
E00016420,40.274599542334094,55.37757437070938,4.3478260869565215
E00173947,26.099706744868037,69.79472140762464,4.105571847507331
E00173948,17.70334928229665,80.86124401913875,1.4354066985645932
E00016417,26.666666666666668,62.42424242424242,10.909090909090908
E00016421,29.966329966329965,63.2996632996633,6.734006734006734
E00016423,33.54838709677419,60.96774193548387,5.483870967741935
E00016424,38.48580441640379,57.413249211356465,4.100946372239748
E00016427,31.390134529147982,61.43497757847533,7.174887892376682
E00016396,15.652173913043478,70.8695652173913,13.478260869565217
E00016426,24.06779661016949,65.76271186440678,10.169491525423728
E00016428,15.053763440860216,79.35483870967742,5.591397849462366
E00016429,12.132352941176471,63.60294117647059,24.264705882352942
E00016430,23.465703971119133,65.34296028880867,11.191335740072201
E00016445,21.21212121212121,69.39393939393939,9.393939393939394
E00016448,24.528301886792452,59.299191374663074,16.172506738544474
E00016452,23.322683706070286,57.50798722044728,19.169329073482427
E00016454,25.096525096525095,65.63706563706563,9.266409266409266
E00016455,26.666666666666668,62.745098039215684,10.588235294117647
E00016446,14.390243902439025,77.5609756097561,8.048780487804878
E00016453,15.942028985507246,72.46376811594203,11.594202898550725
E00016456,22.875816993464053,70.58823529411765,6.5359477124183005
E00016457,15.873015873015873,81.58730158730158,2.5396825396825395
E00016462,19.020172910662826,74.06340057636888,6.916426512968299
E00173944,15.238095238095237,80.31746031746032,4.444444444444445
E00173945,12.88135593220339,83.72881355932203,3.389830508474576
E00016460,27.951807228915662,65.5421686746988,6.506024096385542
E00016463,22.67536704730832,74.22512234910278,3.099510603588907
E00016467,19.526627218934912,65.08875739644971,15.384615384615385
E00016469,21.197007481296758,72.56857855361596,6.234413965087282
E00016471,36.43617021276596,58.776595744680854,4.787234042553192
E00016472,12.307692307692308,72.05128205128206,15.64102564102564
E00016447,21.885521885521886,70.37037037037037,7.744107744107744
E00016458,24.18300653594771,69.28104575163398,6.5359477124183005
E00016459,29.67032967032967,53.11355311355312,17.216117216117215
E00016464,25.082508250825082,67.98679867986799,6.930693069306931
E00016465,26.066350710900473,46.44549763033175,27.488151658767773
E00016466,24.25249169435216,56.81063122923588,18.93687707641196
E00016475,33.65853658536585,61.46341463414634,4.878048780487805
E00016476,30.124223602484474,64.90683229813665,4.968944099378882
E00016478,20.603015075376884,70.85427135678393,8.542713567839195
E00016479,31.896551724137932,62.06896551724138,6.0344827586206895
E00016480,29.182879377431906,66.92607003891051,3.8910505836575875
E00016482,32.014388489208635,65.10791366906474,2.8776978417266186
E00016468,23.50597609561753,62.94820717131474,13.54581673306773
E00016470,24.242424242424242,68.93939393939394,6.818181818181818
E00016473,29.177718832891248,63.39522546419098,7.427055702917772
E00016474,22.18045112781955,69.17293233082707,8.646616541353383
E00016477,16.296296296296298,74.44444444444444,9.25925925925926
E00016481,23.404255319148938,74.23167848699764,2.3640661938534278
E00016444,25.641025641025642,65.8974358974359,8.461538461538462
E00016484,34.11214953271028,54.90654205607477,10.981308411214954
E00016485,32.58426966292135,58.42696629213483,8.98876404494382
E00016488,35.960591133004925,50.0,14.039408866995075
E00016489,36.75,53.5,9.75
E00016443,28.44311377245509,56.58682634730539,14.970059880239521
E00016483,22.22222222222222,66.66666666666667,11.11111111111111
E00016486,25.806451612903224,65.2073732718894,8.986175115207374
E00016487,28.46441947565543,57.67790262172284,13.857677902621722
E00016491,21.818181818181817,66.36363636363636,11.818181818181818
E00016449,28.187919463087248,65.1006711409396,6.7114093959731544
E00016450,20.16460905349794,74.07407407407408,5.761316872427984
E00016451,28.526645768025077,65.8307210031348,5.6426332288401255
E00016490,27.979274611398964,66.58031088082902,5.4404145077720205
E00016492,26.08695652173913,66.22073578595318,7.6923076923076925
E00016513,28.908554572271388,65.19174041297936,5.899705014749262
E00016514,25.652173913043477,58.69565217391305,15.652173913043478
E00016515,25.905292479108635,56.82451253481894,17.270194986072422
E00016516,31.306990881458965,62.61398176291793,6.079027355623101
E00016519,20.075757575757574,71.5909090909091,8.333333333333334
E00016521,25.547445255474454,64.5985401459854,9.854014598540147
E00016496,27.586206896551722,63.2183908045977,9.195402298850574
E00016517,24.63768115942029,67.14975845410628,8.21256038647343
E00016518,23.28767123287671,62.67123287671233,14.04109589041096
E00016523,21.90082644628099,64.87603305785125,13.223140495867769
E00016524,23.14540059347181,65.57863501483679,11.275964391691394
E00016525,10.328638497652582,59.624413145539904,30.046948356807512
E00016497,32.720588235294116,62.13235294117647,5.147058823529412
E00016527,31.914893617021278,63.40425531914894,4.680851063829787
E00016528,29.14798206278027,68.60986547085201,2.242152466367713
E00016531,28.272251308900522,63.35078534031414,8.37696335078534
E00016532,21.794871794871796,72.22222222222223,5.982905982905983
E00016535,27.715355805243444,66.29213483146067,5.992509363295881
E00016520,26.813880126182966,59.62145110410095,13.564668769716087
E00016522,26.174496644295303,60.40268456375839,13.422818791946309
E00016526,23.655913978494624,58.78136200716846,17.56272401433692
E00016529,23.651452282157678,63.90041493775934,12.448132780082988
E00016530,32.38993710691824,56.289308176100626,11.320754716981131
E00016533,21.92192192192192,64.26426426426427,13.813813813813814
E00016534,21.722846441947567,63.670411985018724,14.606741573033707
E00016536,24.350649350649352,62.66233766233766,12.987012987012987
E00016537,29.931972789115648,62.585034013605444,7.482993197278912
E00016538,23.67601246105919,67.601246105919,8.722741433021806
E00016539,29.941860465116278,56.395348837209305,13.662790697674419
E00016493,29.859154929577464,60.84507042253521,9.295774647887324
E00016499,29.97946611909651,60.780287474332646,9.240246406570842
E00016502,20.28985507246377,71.73913043478261,7.971014492753623
E00016503,16.289592760180994,76.01809954751131,7.6923076923076925
E00016507,24.904214559386972,67.43295019157088,7.662835249042145
E00016540,25.609756097560975,62.19512195121951,12.195121951219512
E00016498,20.8130081300813,66.66666666666667,12.520325203252032
E00016500,29.96941896024465,59.9388379204893,10.091743119266056
E00016505,26.64835164835165,64.83516483516483,8.516483516483516
E00016541,17.231638418079097,64.40677966101696,18.361581920903955
E00016494,21.893491124260354,67.45562130177515,10.650887573964496
E00016495,16.915422885572138,76.61691542288557,6.467661691542289
E00016501,18.71101871101871,64.44906444906445,16.83991683991684
E00016508,20.833333333333332,61.94444444444444,17.22222222222222
E00016511,20.0,70.51282051282051,9.487179487179487
E00016504,19.205298013245034,58.94039735099338,21.85430463576159
E00016506,23.333333333333332,61.666666666666664,15.0
E00016509,19.594594594594593,61.26126126126126,19.144144144144143
E00016510,23.863636363636363,60.60606060606061,15.530303030303031
E00016512,19.49685534591195,65.09433962264151,15.40880503144654
E00016573,20.058139534883722,70.93023255813954,9.011627906976743
E00016579,13.768115942028986,79.71014492753623,6.521739130434782
E00016580,16.10576923076923,72.11538461538461,11.778846153846153
E00016581,20.45889101338432,74.18738049713193,5.353728489483748
E00016582,15.187376725838265,75.7396449704142,9.072978303747535
E00016564,17.634408602150536,72.25806451612904,10.10752688172043
E00016567,25.092250922509226,71.21771217712177,3.690036900369004
E00016569,19.002375296912113,72.68408551068883,8.31353919239905
E00016571,14.987080103359173,72.3514211886305,12.661498708010337
E00173700,15.021459227467812,76.39484978540773,8.583690987124463
E00173702,15.238095238095237,77.14285714285714,7.619047619047619
E00016546,21.21212121212121,71.90082644628099,6.887052341597796
E00016547,17.582417582417584,73.07692307692308,9.340659340659341
E00016548,18.88888888888889,70.27777777777777,10.833333333333334
E00016550,21.6,71.2,7.2
E00016583,17.843866171003718,68.02973977695167,14.12639405204461
E00016542,22.946175637393768,66.57223796033995,10.48158640226629
E00016552,21.08433734939759,66.26506024096386,12.650602409638553
E00016554,25.270758122743683,64.98194945848375,9.747292418772563
E00016555,23.235294117647058,52.64705882352941,24.11764705882353
E00016556,22.408963585434172,66.38655462184875,11.204481792717086
E00016543,18.397626112759642,74.48071216617211,7.121661721068249
E00016545,30.666666666666668,62.666666666666664,6.666666666666667
E00016549,28.18428184281843,61.78861788617886,10.02710027100271
E00016551,28.0,59.333333333333336,12.666666666666666
E00016553,28.37837837837838,64.86486486486487,6.756756756756757
E00016558,17.073170731707318,78.45528455284553,4.471544715447155
E00016561,13.898305084745763,77.62711864406779,8.474576271186441
E00016566,16.516516516516518,72.07207207207207,11.411411411411411
E00016568,21.12676056338028,70.4225352112676,8.450704225352112
E00016572,16.949152542372882,75.9322033898305,7.11864406779661
E00016575,15.966386554621849,79.83193277310924,4.201680672268908
E00016557,25.58139534883721,66.97674418604652,7.441860465116279
E00016559,15.625,77.86458333333333,6.510416666666667
E00016560,15.555555555555555,77.46031746031746,6.984126984126984
E00016562,19.488817891373802,68.69009584664536,11.821086261980831
E00016563,24.373576309794988,67.19817767653758,8.428246013667426
E00016565,16.161616161616163,75.08417508417509,8.754208754208754
E00016544,17.36842105263158,65.78947368421052,16.842105263157894
E00016574,18.91891891891892,67.9054054054054,13.175675675675675
E00016576,19.27710843373494,71.3855421686747,9.337349397590362
E00016577,23.51421188630491,66.66666666666667,9.819121447028424
E00016578,19.55719557195572,68.26568265682657,12.177121771217712
E00016613,25.118483412322274,61.84834123222749,13.033175355450236
E00016614,28.175519630484988,62.35565819861432,9.468822170900692
E00016615,26.361031518624642,61.03151862464183,12.607449856733524
E00016618,29.666666666666668,61.0,9.333333333333334
E00016621,30.514705882352942,62.5,6.985294117647059
E00016609,21.532846715328468,62.77372262773723,15.693430656934307
E00016617,25.984251968503937,61.15485564304462,12.860892388451443
E00016619,22.258064516129032,57.74193548387097,20.0
E00016620,24.539877300613497,60.736196319018404,14.723926380368098
E00016622,24.0,68.0,8.0
E00016584,20.69464544138929,73.37192474674384,5.933429811866859
E00016596,26.683937823834196,68.65284974093264,4.66321243523316
E00016598,16.546762589928058,72.12230215827338,11.33093525179856
E00016623,14.077669902912621,83.25242718446601,2.6699029126213594
E00174036,12.184873949579831,78.15126050420169,9.663865546218487
E00174038,16.624040920716112,74.93606138107417,8.439897698209718
E00016585,17.98941798941799,72.75132275132275,9.25925925925926
E00016593,27.966101694915253,60.80508474576271,11.228813559322035
E00016600,28.606965174129353,59.45273631840796,11.940298507462687
E00016602,29.503105590062113,59.006211180124225,11.490683229813664
E00016624,16.25441696113074,75.97173144876325,7.773851590106007
