WD22CD_proposed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E05013714,1.2138343864316594,1.3634852011972065,1.3302294645826405,1.3468573328899236,1.5463917525773196,1.6627868307283007,1.3967409378117726,1.4965081476554705,2.0618556701030926,1.6960425673428667,1.6461589624210176,1.2470901230462255,1.3967409378117726,1.5962753574991686,1.2969737279680744,1.1972065181243765,1.1140671765879615,1.0641835716661123,0.9311606252078484,0.8313934153641503,0.7149983372131693,0.9145327569005653,0.8979048885932823,0.9976720984369803,1.0142999667442634,1.2637179913535084,1.0641835716661123,1.3801130695044894,1.1306950448952444,1.2304622547389426,1.2803458596607915,1.7958097771865646,1.8623212504156967,1.8623212504156967,1.6960425673428667,1.6461589624210176,1.4133688061190555,1.5962753574991686,1.5463917525773196,1.7126704356501496,1.8789491187229796,1.6295310941137346,1.8290655138011307,1.6627868307283007,1.4299966744263386,1.5463917525773196,1.4133688061190555,1.5297638842700365,1.1805786498170934,1.5297638842700365,1.1306950448952444,1.6461589624210176,1.4133688061190555,1.3468573328899236,1.5463917525773196,1.2969737279680744,1.7459261722647157,1.5297638842700365,1.1972065181243765,1.1140671765879615,1.2138343864316594,1.2969737279680744,1.0641835716661123,0.9644163618224144,0.8646491519787163,0.8646491519787163,0.8147655470568673,0.6484868639840372,0.4156967076820752,0.4655803126039242,0.5487196541403392,0.5819753907549052,0.5819753907549052,0.5154639175257731,0.3159294978383771,0.39906883937479215,0.39906883937479215,0.3159294978383771,0.36581310276022616,0.16627868307283006,0.3325573661456601,0.44895244429664116,0.36581310276022616,0.2993016295310941,0.19953441968739608,0.19953441968739608,0.2327901563019621,0.21616228799467907,0.06651147322913202,0.16627868307283006,0.6152311273694713
E05013715,1.3513513513513513,1.3629013629013629,1.3513513513513513,1.3629013629013629,1.3398013398013398,1.2705012705012706,1.1319011319011318,1.3629013629013629,1.2936012936012935,1.155001155001155,1.0857010857010858,0.8893508893508894,0.796950796950797,1.0510510510510511,0.8662508662508662,0.9124509124509125,0.8893508893508894,0.8431508431508431,0.9009009009009009,0.7392007392007393,0.6237006237006237,0.7392007392007393,0.9009009009009009,1.0048510048510049,1.0857010857010858,1.8133518133518134,1.6747516747516749,2.0905520905520905,2.31000231000231,2.333102333102333,2.1483021483021485,2.5063525063525063,2.2753522753522755,2.032802032802033,2.021252021252021,2.1136521136521136,1.7325017325017324,1.7556017556017556,1.9173019173019172,1.894201894201894,1.9173019173019172,1.593901593901594,1.4206514206514207,1.3629013629013629,1.1896511896511897,1.3282513282513282,1.4553014553014554,1.5015015015015014,1.2243012243012243,1.2127512127512128,1.0857010857010858,1.593901593901594,1.1319011319011318,1.3167013167013166,1.1896511896511897,1.2127512127512128,1.155001155001155,1.155001155001155,1.0164010164010164,0.8778008778008778,1.0395010395010396,0.8200508200508201,0.7276507276507277,0.9586509586509586,0.7623007623007623,0.7507507507507507,0.6583506583506583,0.5197505197505198,0.6352506352506353,0.6006006006006006,0.5428505428505429,0.6237006237006237,0.7392007392007393,0.6006006006006006,0.6237006237006237,0.4851004851004851,0.40425040425040426,0.5082005082005082,0.6237006237006237,0.31185031185031187,0.38115038115038113,0.31185031185031187,0.38115038115038113,0.3696003696003696,0.4158004158004158,0.31185031185031187,0.2772002772002772,0.26565026565026567,0.19635019635019635,0.21945021945021945,1.0626010626010627
E05013716,1.3146823727387462,1.2200252419015565,1.1779554059739168,1.1148506520824568,1.083298275136727,0.9150189314261674,1.062263357172907,1.1884728649558267,0.8834665544804375,0.8939840134623475,0.715187210769878,0.6941522928060581,0.6520824568784181,0.8729490954985275,0.6520824568784181,0.7467395877156079,0.7782919646613379,0.6100126209507782,0.7993268826251577,1.3777871266302062,2.177114009255364,2.2928060580563736,2.5978123685317627,2.513672696676483,2.839713925115692,2.5347076146403027,2.576777450567943,2.944888514934792,3.176272612536811,2.944888514934792,2.7135044173327723,2.850231384097602,2.177114009255364,2.3033235170382835,2.419015565839293,1.8721076987799747,2.0719394194362644,2.0824568784181743,1.7564156499789652,1.787968026924695,1.5565839293226758,1.2831299957930165,1.419856962557846,1.1569204880100967,1.2620950778291964,1.1253681110643667,1.072780816154817,1.093815734118637,1.2200252419015565,1.2620950778291964,1.1989903239377366,1.062263357172907,1.1464030290281868,1.020193521245267,0.9886411442995372,0.7888094236432478,0.8939840134623475,0.9465713083718974,0.704669751787968,0.8098443416070678,0.7572570466975179,0.6836348338241481,0.6415649978965082,0.704669751787968,0.44173327724021877,0.5784602440050484,0.5048380311316786,0.45225073622212875,0.41018090029448884,0.37862852334875896,0.39966344131257886,0.44173327724021877,0.39966344131257886,0.39966344131257886,0.3050063104753891,0.2839713925115692,0.2524190155658393,0.2839713925115692,0.2103491796381994,0.19983172065628943,0.22086663862010938,0.23138409760201936,0.23138409760201936,0.12620950778291964,0.13672696676482962,0.13672696676482962,0.05258729490954985,0.13672696676482962,0.11569204880100968,0.0736222128733698,0.41018090029448884
E05013717,1.1168192986374805,1.0498101407192317,1.13915568461023,1.2285012285012284,1.2173330355148537,1.4518650882287245,1.429528702255975,1.597051597051597,1.5300424391333483,1.317846772392227,1.2508376144739781,1.206164842528479,1.3513513513513513,1.1614920705829797,1.2508376144739781,1.1614920705829797,0.9828009828009828,1.2955103864194772,1.1726602635693544,0.8487826669644851,0.7371007371007371,0.9046236318963592,1.027473754746482,1.1056511056511056,1.0163055617601071,1.3401831583649766,1.0498101407192317,1.1726602635693544,1.1838284565557293,1.2396694214876034,1.2508376144739781,1.5747152110788474,1.373687737324101,1.4518650882287245,1.2955103864194772,1.3513513513513513,1.552378825106098,1.541210632119723,1.5077060531605986,1.5077060531605986,1.820415456779093,1.7422381058744696,1.5858834040652223,1.552378825106098,1.6417243689970962,1.3513513513513513,1.317846772392227,1.2843421934331025,1.429528702255975,1.4406968952423498,1.0833147196783561,1.3960241232968507,1.5077060531605986,1.429528702255975,1.317846772392227,1.2955103864194772,1.831583649765468,1.6975653339289702,1.6863971409425955,1.2843421934331025,1.2955103864194772,1.1614920705829797,1.0833147196783561,1.0386419477328568,0.8264462809917356,0.9939691757873576,1.0051373687737324,0.8152780880053607,0.7817735090462363,0.8822872459236095,0.6700915791824883,0.7482689300871119,0.7706053160598615,0.7371007371007371,0.5025686843868662,0.35738217556399376,0.5472414563323654,0.513736877373241,0.40205494750949294,0.42439133348224256,0.33504578959124415,0.39088675452311816,0.4690641054277418,0.6254188072369891,0.35738217556399376,0.39088675452311816,0.4355595264686174,0.2345320527138709,0.2680366316729953,0.20102747375474647,1.0944829126647309
E05013718,1.681093965625392,1.681093965625392,1.5807301467820851,1.5932756241374983,1.6058211014929118,1.6560030109145654,1.6058211014929118,1.3925479864508845,1.7689123071132857,1.1165474846317902,1.1918203487642705,1.204365826119684,0.9032743695897629,0.9283653243005896,1.0914565299209635,0.6523648224814954,0.7150922092585623,0.602182913059842,0.6147283904152553,0.6147283904152553,0.4892736168611216,0.4641826621502948,0.8280015054572827,0.8154560281018692,0.8154560281018692,1.3674570317400576,1.6058211014929118,1.4301844185171246,1.7061849203362187,1.7061849203362187,1.881821603312006,2.0323673315769666,1.9069125580228328,1.9947308995107265,2.2456404466189936,2.1578221051311,2.0323673315769666,2.383640697528541,2.2330949692635804,2.1578221051311,2.12018567306486,1.944548990089073,1.9194580353782462,1.844185171245766,1.5556391920712582,1.7061849203362187,1.4050934638062977,1.4176389411617112,1.3172751223184043,1.342366077029231,1.1667293940534438,1.3549115543846444,1.1040020072763768,1.1040020072763768,1.1290929619872037,1.1541839166980303,1.1416384393426169,1.2169113034750971,1.2796386902521641,1.0161836657884833,0.9910927110776565,0.9785472337222432,1.0036381884330698,0.8907288922343495,0.840546982812696,0.5770919583490152,0.9032743695897629,0.7025467319031489,0.5645464809936018,0.6649102998369087,0.5269100489273617,0.4641826621502948,0.5520010036381884,0.5269100489273617,0.40145527537322795,0.5645464809936018,0.45163718479488146,0.2885459791745076,0.4265462300840547,0.3638188433069878,0.35127336595157443,0.26345502446368085,0.22581859239744073,0.2885459791745076,0.1881821603312006,0.20072763768661397,0.25090954710826746,0.1881821603312006,0.16309120562037385,0.07527286413248024,0.4265462300840547
E05013719,1.0303967027305512,1.0432766615146831,1.0303967027305512,1.1463163317877383,0.8114374034003091,1.1205564142194746,1.2622359608449254,0.9917568263781555,1.1076764554353427,1.0432766615146831,0.9788768675940237,1.3137557959814528,1.1463163317877383,1.1978361669242659,1.0432766615146831,1.1334363730036063,0.9402369912416281,0.8629572385368367,1.1205564142194746,1.3652756311179803,1.5971148892323546,1.5842349304482226,2.009273570324575,2.241112828438949,2.4085522926326637,2.498712004121587,2.0736733642452343,2.3055126223596085,2.6275115919629055,2.4214322514167956,2.575991756826378,2.5502318392581143,2.472952086553323,2.3183925811437405,2.11231324059763,1.9448737764039155,1.9062339000515198,1.8804739824832561,1.3781555899021123,1.287995878413189,1.4683153013910355,1.4554353426069035,1.1978361669242659,1.3781555899021123,1.2235960844925295,1.4425553838227718,1.2751159196290571,1.2622359608449254,1.2622359608449254,1.2364760432766615,1.4811952601751674,1.2235960844925295,1.172076249356002,1.0046367851622875,1.069036579082947,1.3523956723338486,1.2107161257083978,1.172076249356002,1.184956208140134,0.6439979392065945,0.8629572385368367,0.9402369912416281,0.7599175682637815,0.824317362184441,0.7470376094796497,0.5023183925811437,0.6439979392065945,0.46367851622874806,0.47655847501287996,0.33487892838742916,0.2704791344667697,0.38639876352395675,0.32199896960329727,0.34775888717156106,0.3091190108191654,0.36063884595569295,0.32199896960329727,0.4121586810922205,0.23183925811437403,0.23183925811437403,0.19319938176197837,0.09015971148892324,0.1545595054095827,0.1416795466254508,0.10303967027305512,0.20607934054611024,0.07727975270479134,0.1416795466254508,0.10303967027305512,0.11591962905718702,0.32199896960329727
E05013720,1.2283464566929134,0.9763779527559056,1.2598425196850394,1.0708661417322836,1.3333333333333333,1.3963254593175853,1.2283464566929134,1.5328083989501313,1.1653543307086613,1.4593175853018372,1.5328083989501313,1.7427821522309712,1.4488188976377954,1.6167979002624673,1.7217847769028871,1.4173228346456692,1.4383202099737533,1.3543307086614174,1.2598425196850394,1.0183727034120735,0.7244094488188977,0.8923884514435696,0.8923884514435696,1.0813648293963254,0.8923884514435696,1.2493438320209973,1.2388451443569555,1.0078740157480315,1.1968503937007875,1.0603674540682415,1.3648293963254594,1.7007874015748032,1.4173228346456692,1.4908136482939633,1.5118110236220472,1.6587926509186353,1.942257217847769,1.889763779527559,1.6167979002624673,1.805774278215223,1.3438320209973753,1.6902887139107612,1.4173228346456692,1.3228346456692914,1.669291338582677,1.3438320209973753,1.4173228346456692,1.4173228346456692,1.4803149606299213,1.8267716535433072,1.4068241469816274,1.5958005249343832,1.4488188976377954,1.3543307086614174,1.4593175853018372,1.5643044619422573,1.5433070866141732,1.2388451443569555,1.3648293963254594,1.1758530183727034,1.2808398950131235,0.9028871391076115,1.0078740157480315,0.7979002624671916,0.8503937007874016,0.8083989501312336,0.7874015748031497,0.5354330708661418,0.7034120734908137,0.6614173228346457,0.48293963254593175,0.48293963254593175,0.5774278215223098,0.5459317585301837,0.5144356955380578,0.46194225721784776,0.3674540682414698,0.5144356955380578,0.3464566929133858,0.3884514435695538,0.45144356955380577,0.3359580052493438,0.4199475065616798,0.29396325459317585,0.3359580052493438,0.31496062992125984,0.31496062992125984,0.2204724409448819,0.14698162729658792,0.23097112860892388,0.9973753280839895
E05013721,1.4305750350631137,1.220196353436185,1.514726507713885,1.20617110799439,0.8976157082748948,1.0659186535764376,1.220196353436185,1.2903225806451613,1.402524544179523,0.9957924263674615,1.2482468443197756,1.2342215988779803,1.0799438990182328,0.9817671809256662,1.0939691444600281,1.0098176718092566,0.7152875175315568,1.0098176718092566,0.7994389901823282,0.9256661991584852,0.8555399719495091,0.8976157082748948,1.3604488078541375,2.1458625525946706,2.2861150070126226,2.594670406732118,2.5806451612903225,2.8190743338008417,2.594670406732118,3.085553997194951,3.2538569424964936,3.4221598877980366,2.608695652173913,2.4684431977559607,2.6507713884992987,2.1879382889200563,2.1739130434782608,1.8934081346423561,1.8513323983169705,1.5988779803646564,1.9635343618513323,1.4305750350631137,1.3464235624123422,1.3183730715287518,1.2903225806451613,1.2903225806451613,1.1781206171107994,1.0939691444600281,1.1781206171107994,1.0939691444600281,1.0098176718092566,0.9957924263674615,0.8976157082748948,0.9396914446002805,0.967741935483871,0.9396914446002805,1.1220196353436185,1.023842917251052,0.9256661991584852,0.8415147265077139,0.729312762973352,0.6872370266479664,0.4628330995792426,0.47685834502103785,0.5189340813464236,0.39270687237026647,0.2664796633941094,0.4067321178120617,0.3506311360448808,0.23842917251051893,0.4067321178120617,0.5049088359046283,0.3225806451612903,0.3225806451612903,0.364656381486676,0.23842917251051893,0.3225806451612903,0.3506311360448808,0.21037868162692847,0.23842917251051893,0.21037868162692847,0.23842917251051893,0.182328190743338,0.182328190743338,0.07012622720897616,0.11220196353436185,0.182328190743338,0.08415147265077139,0.11220196353436185,0.08415147265077139,0.21037868162692847
E05013722,1.6036081182660986,1.5785517414181909,1.4282134803307442,1.3530443497870208,1.4156852919067904,1.4282134803307442,1.340516161363067,1.453269857178652,1.5284389877223754,1.3655725382109747,1.3781007266349286,1.0648960160360812,1.1776497118516662,1.1400651465798046,1.1024805813079428,0.9521423202204962,0.6514657980456026,0.8018040591330493,0.601353044349787,0.601353044349787,0.6514657980456026,0.601353044349787,0.7141067401653721,0.7391631170132799,1.0147832623402655,1.3029315960912051,1.566023552994237,1.566023552994237,1.9543973941368078,1.691305437233776,1.9543973941368078,2.1924329741919317,2.4304685542470557,2.2550739163117015,2.1924329741919317,1.70383362565773,1.7664745677774993,1.791530944625407,1.9794537709847155,2.3552994237033325,1.829115509897269,1.5910799298421447,1.7539463793535455,1.6286644951140066,1.7414181909295916,1.5159107992984215,1.7288900025056377,1.5785517414181909,1.6662490603858682,1.4783262340265597,1.4407416687546981,1.089952392883989,1.2778752192432974,1.2653470308193435,1.453269857178652,1.2904034076672513,1.3029315960912051,0.8143322475570033,1.1150087697318967,1.2653470308193435,0.9771986970684039,0.8895013781007266,0.6514657980456026,0.8143322475570033,0.7391631170132799,0.6890503633174643,0.7141067401653721,0.7141067401653721,0.5387121022300175,0.6890503633174643,0.48859934853420195,0.5136557253821098,0.5011275369581558,0.5387121022300175,0.48859934853420195,0.3883738411425708,0.37584565271861686,0.43848659483838637,0.3382610874467552,0.3006765221748935,0.363317464294663,0.3257328990228013,0.363317464294663,0.21297920320721625,0.37584565271861686,0.15033826108744675,0.18792282635930843,0.18792282635930843,0.15033826108744675,0.16286644951140064,0.5136557253821098
E05013723,1.3187641296156745,1.5322783220296408,1.456920371765888,1.3062044712383822,1.3941220798794274,1.3313237879929667,1.1303692539562924,1.1429289123335846,1.3815624215021352,0.9419743782969103,1.0675709620698317,1.1052499372017082,1.0173323285606632,1.092690278824416,1.1554885707108766,1.092690278824416,1.080130620447124,1.1178095955790002,0.9796533534287868,0.6907812107510676,0.8414971112785732,0.816377794523989,0.9042954031650339,0.9168550615423261,1.1806078874654609,1.1429289123335846,1.3438834463702587,1.2308465209746295,1.5197186636523488,1.544837980406933,1.3438834463702587,1.8588294398392364,1.5197186636523488,1.4945993468977643,1.6829942225571464,2.1351419241396634,1.7206731976890228,1.8713890982165284,1.7081135393117308,1.6453152474252701,1.5699572971615172,1.7709118311981915,1.745792514443607,1.3941220798794274,1.4945993468977643,1.6453152474252701,1.3815624215021352,1.1680482290881689,1.5322783220296408,1.5825169555388094,1.1429289123335846,1.2057272042200453,1.4066817382567194,1.1554885707108766,1.733232856066315,1.456920371765888,1.1680482290881689,1.5322783220296408,1.2559658377292138,1.2559658377292138,1.4318010550113036,0.9796533534287868,0.9168550615423261,0.9922130118060789,1.3187641296156745,0.8666164280331575,1.1680482290881689,0.6531022356191911,0.5903039437327304,0.7159005275056518,0.5777442853554383,0.7033408691283597,0.7033408691283597,0.7410198442602361,0.540065310223562,0.5526249686008541,0.4270283848279327,0.5149459934689776,0.41446872645064053,0.32655111780959556,0.4898266767143934,0.4898266767143934,0.4647073599598091,0.37678975131876413,0.18839487565938207,0.41446872645064053,0.26375282592313487,0.22607385079125847,0.2386335091685506,0.25119316754584275,1.1052499372017082
