WD22CD_proposed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E05013714,1.39378969654199,1.6055045871559632,1.5349329569513055,1.6407904022582922,1.2879322512350035,1.8172194777699364,1.71136203246295,1.9936485532815809,2.1347918136908963,2.2582921665490474,1.799576570218772,1.9054340155257588,2.328863796753705,1.9230769230769231,2.0642201834862384,1.71136203246295,1.2526464361326746,1.1644318983768525,1.2173606210303458,1.146788990825688,0.8645024700070572,0.7939308398023994,0.8645024700070572,1.0938602681721947,0.7939308398023994,0.8645024700070572,0.9880028228652082,0.9174311926605505,0.9350741002117149,0.9174311926605505,0.9703599153140438,1.5349329569513055,1.146788990825688,1.1997177134791814,1.55257586450247,1.799576570218772,1.9407198306280875,1.8525052928722654,1.305575158786168,1.6407904022582922,1.6055045871559632,1.7290049400141143,1.3585038814396613,1.3585038814396613,1.71136203246295,1.2526464361326746,1.1820748059280168,1.4114326040931546,1.2702893436838392,1.3232180663373323,1.676076217360621,1.5878616796047988,1.4467184191954834,1.4820042342978124,1.3761467889908257,1.4643613267466478,1.3761467889908257,1.3585038814396613,1.3761467889908257,1.2702893436838392,1.0409315455187014,1.1644318983768525,0.8645024700070572,0.899788285109386,0.7586450247000706,0.529287226534933,0.6175017642907551,0.4940014114326041,0.5822159491884262,0.4940014114326041,0.7057163020465773,0.2822865208186309,0.5645730416372619,0.45871559633027525,0.45871559633027525,0.45871559633027525,0.29992942836979536,0.45871559633027525,0.3352152434721242,0.3352152434721242,0.2822865208186309,0.2822865208186309,0.2117148906139732,0.17642907551164433,0.2117148906139732,0.14114326040931546,0.08821453775582216,0.035285815102328866,0.07057163020465773,0.0529287226534933,0.1587861679604799
E05013715,1.2123352165725048,1.2005649717514124,1.3064971751412429,1.177024482109228,1.4948210922787193,1.2005649717514124,1.271186440677966,1.2358757062146892,1.0240112994350283,1.1652542372881356,0.9533898305084746,1.0357815442561205,0.9769303201506592,0.882768361581921,0.9887005649717514,1.0828625235404896,1.1181732580037664,0.9416195856873822,0.9063088512241054,0.847457627118644,0.6473634651600754,0.7650659133709982,1.012241054613936,1.0475517890772128,1.18879472693032,1.4241996233521657,1.4830508474576272,1.777306967984934,2.1657250470809792,1.85969868173258,1.9891713747645952,2.4364406779661016,2.401129943502825,1.9303201506591336,2.1068738229755177,2.1304143126177024,1.9774011299435028,2.059792843691149,2.1657250470809792,2.0833333333333335,1.7537664783427496,2.1068738229755177,1.9067796610169492,1.6360640301318268,1.7302259887005649,1.6596045197740112,1.7066854990583804,1.612523540489642,1.5772128060263653,1.5301318267419963,1.3653483992467044,1.4477401129943503,1.18879472693032,1.353578154425612,1.3888888888888888,0.9651600753295668,1.18879472693032,0.882768361581921,0.9416195856873822,0.8239171374764596,0.8592278719397364,0.8709981167608286,0.92984934086629,0.6709039548022598,0.7650659133709982,0.6120527306967984,0.7297551789077212,0.635593220338983,0.3531073446327684,0.6826741996233522,0.4354990583804143,0.5767419962335216,0.588512241054614,0.7062146892655368,0.506120527306968,0.4354990583804143,0.4001883239171375,0.4001883239171375,0.211864406779661,0.2824858757062147,0.3766478342749529,0.4001883239171375,0.3648775894538606,0.24717514124293785,0.3413370998116761,0.2236346516007533,0.23540489642184556,0.12947269303201506,0.1059322033898305,0.14124293785310735,0.3413370998116761
E05013716,1.3455858221201182,1.3784049885132919,1.279947489333771,1.1814899901542502,1.2690077672027131,1.0720927688436714,1.192429712285308,1.02833388031944,1.104911935236845,0.9408161032709769,0.8970572147467454,0.8204791598293404,0.7548408270429932,0.601684717208183,0.7767202713051089,0.7329613827808774,0.7001422163877038,0.7001422163877038,0.6563833278634723,0.8642380483535718,1.3018269335958867,1.4002844327754076,1.5206213762170442,1.8269335958866644,1.9800897057214746,2.297341647522153,2.2754622032600373,2.5927141450607154,2.5051963680122524,2.5708347007985997,2.6036538671917735,2.8443277540750467,3.0193633081719726,2.6255333114538892,2.734930532764468,2.472377201619079,2.3629799803085003,2.373919702439558,2.6036538671917735,2.2754622032600373,1.8050541516245486,1.9582102614593588,1.5643802647412757,1.8488130401487801,1.4768624876928127,1.3455858221201182,1.1814899901542502,1.1267913794989608,1.4659227655617548,1.4768624876928127,1.2252488786784816,1.104911935236845,1.1267913794989608,1.1267913794989608,1.0611530467126136,0.853298326222514,0.9517558254020347,0.765780549174051,0.7220216606498195,0.6673230499945302,0.6454436057324144,0.6673230499945302,0.7110819385187617,0.5907449950771251,0.5798052729460672,0.37195055245596764,0.426649163111257,0.4922874958976042,0.32819166393173616,0.3500711081938519,0.2734930532764468,0.3500711081938519,0.3828902745870255,0.25161360901433105,0.29537249753856254,0.2734930532764468,0.32819166393173616,0.08751777704846297,0.2625533311453889,0.13127666557269446,0.25161360901433105,0.2187944426211574,0.1969149983590417,0.18597527622798382,0.17503555409692595,0.13127666557269446,0.18597527622798382,0.06563833278634723,0.0765780549174051,0.032819166393173616,0.339131386062794
E05013717,1.5162200282087448,1.4809590973201692,1.7160319699106723,1.52797367183827,1.7042783262811472,1.5867418899858956,1.2106252938410906,1.5984955336154207,1.3281617301363422,1.4809590973201692,1.4927127409496943,1.1165961448048896,1.5867418899858956,1.3986835919134932,1.2458862247296663,1.3281617301363422,1.316408086506817,1.6337564645039961,1.3399153737658673,1.0225669957686883,0.9637987776210625,0.8815232722143864,0.9873060648801129,1.2693935119887165,1.3516690173953925,1.2106252938410906,0.9285378467324871,1.1988716502115655,1.0578279266572637,1.0460742830277385,1.2811471556182417,1.3986835919134932,1.2811471556182417,1.151857075693465,1.4339445228020686,1.6102491772449459,1.457451810061119,1.774800188058298,1.4456981664315938,1.5749882463563705,1.8218147625763987,1.845322049835449,1.4809590973201692,1.5749882463563705,1.6690173953925718,1.2341325811001411,1.3986835919134932,1.4339445228020686,1.692524682651622,1.6572637517630466,1.3516690173953925,1.457451810061119,1.5632346027268453,1.4927127409496943,1.3399153737658673,1.3986835919134932,1.5044663845792197,1.457451810061119,1.304654442877292,1.1753643629525152,1.0460742830277385,1.1988716502115655,0.999059708509638,0.9873060648801129,0.9050305594734368,0.846262341325811,0.7404795486600846,0.7522331922896098,0.5759285378467325,0.5406676069581571,0.6699576868829337,0.5524212505876822,0.611189468735308,0.5994358251057827,0.4936530324400564,0.4113775270333804,0.48189938881053124,0.3643629525152797,0.2820874471086037,0.2938410907381288,0.2938410907381288,0.3526093088857546,0.3526093088857546,0.25858015984955335,0.23507287259050305,0.21156558533145275,0.152797367183827,0.27033380347907854,0.12929007992477667,0.11753643629525153,0.48189938881053124
E05013718,1.6252642706131077,1.3874207188160677,1.6516913319238902,1.440274841437632,1.4931289640591967,1.5591966173361522,1.757399577167019,1.6913319238900635,1.3345665961945032,1.4667019027484143,0.885306553911205,0.872093023255814,1.0174418604651163,0.8985200845665962,0.7135306553911205,0.7795983086680761,1.0570824524312896,0.7135306553911205,0.6474630021141649,0.6474630021141649,0.8324524312896406,0.7399577167019028,0.7135306553911205,1.0174418604651163,1.109936575052854,1.202431289640592,1.2817124735729386,1.3213530655391121,1.5591966173361522,1.757399577167019,1.7970401691331923,2.206659619450317,1.9423890063424947,2.0216701902748415,2.0348837209302326,2.1670190274841437,2.431289640591966,2.3784355179704018,2.404862579281184,2.616279069767442,2.206659619450317,2.4445031712473573,2.3387949260042284,1.982029598308668,1.9556025369978858,1.4534883720930232,1.5459830866807611,1.1892177589852009,1.6649048625792813,1.3213530655391121,1.3345665961945032,1.4799154334038056,1.202431289640592,1.4138477801268499,1.3345665961945032,1.202431289640592,1.1760042283298098,1.0835095137420718,1.0570824524312896,0.8324524312896406,0.9381606765327696,0.872093023255814,0.6738900634249472,0.8192389006342494,0.6871035940803383,0.5021141649048626,0.5946088794926004,0.47568710359408034,0.5813953488372093,0.6078224101479915,0.34355179704016914,0.3964059196617336,0.5417547568710359,0.436046511627907,0.34355179704016914,0.29069767441860467,0.35676532769556024,0.3964059196617336,0.2510570824524313,0.35676532769556024,0.15856236786469344,0.2642706131078224,0.2510570824524313,0.14534883720930233,0.1849894291754757,0.1982029598308668,0.15856236786469344,0.3171247357293869,0.09249471458773785,0.09249471458773785,0.2774841437632135
E05013719,1.184260792053992,0.9295810518273271,1.1715268050426588,0.9423150388386604,1.2606647141219915,0.9423150388386604,1.2988666751559914,1.1078568699859925,1.1460588310199924,1.0696549089519929,1.2988666751559914,1.2606647141219915,1.4516745192919904,1.337068636189991,1.0696549089519929,1.0569209219406597,0.9550490258499936,0.9677830128613268,0.8659111167706609,0.8149751687253279,1.1078568699859925,1.3243346491786578,1.2479307271106583,1.9483000127339871,2.0756398828473195,1.99923596077932,2.050171908824653,2.0247039348019866,2.202979752960652,2.521329428243983,2.9288170126066473,2.5340634152553165,2.457659493187317,2.712339233413982,2.3430536100853177,2.164777791926652,1.9355660257226537,1.8591621036546542,1.8591621036546542,1.8209601426206545,1.8082261556093213,1.8082261556093213,1.6808862854959887,1.591748376416656,1.4644085063033236,1.0441869349293265,1.1715268050426588,1.2097287660766587,1.4007385712466573,1.2097287660766587,1.2351967400993251,1.2351967400993251,1.031452947917993,1.1969947790653253,1.0696549089519929,1.082388895963326,1.2606647141219915,1.1969947790653253,1.0569209219406597,1.0441869349293265,0.9423150388386604,0.8531771297593277,0.9295810518273271,0.7258372596459952,0.5984973895326626,0.7003692856233287,0.6621673245893289,0.5857634025213294,0.560295428498663,0.5984973895326626,0.2928817012606647,0.3947535973513307,0.3183496752833312,0.17827581815866547,0.21647777919266523,0.2674137272379982,0.2801477142493315,0.2801477142493315,0.17827581815866547,0.19100980516999871,0.08913790907933274,0.12733987011333248,0.12733987011333248,0.08913790907933274,0.10187189609066599,0.10187189609066599,0.12733987011333248,0.12733987011333248,0.050935948045332996,0.025467974022666498,0.22921176620399847
E05013720,1.321991033452121,1.4024600528796414,1.3564777560639154,1.4484423496953673,1.3909644786757098,1.8852741694447637,1.4944246465110933,1.70134498218186,1.8507874468329693,1.8967697436486952,1.793309575813312,1.586389240142545,1.9427520404644212,1.9657431888722843,1.7818140016093804,1.4714334981032302,1.321991033452121,1.3449821818599839,1.298999885044258,0.9771238073341764,1.0116105299459708,1.0116105299459708,1.1380618461892171,1.1955397172088746,0.9771238073341764,1.0346016783538339,0.9311415105184504,0.9081503621105874,1.1495574203931487,1.1265662719852856,1.2415220140246006,1.1955397172088746,1.367973330267847,1.230026439820669,1.4369467754914358,1.8737785952408323,1.5978848143464766,1.747327278997586,1.8163007242211748,1.8048051500172433,1.6898494079779285,1.4944246465110933,1.4714334981032302,1.4714334981032302,1.586389240142545,1.413955627083573,1.321991033452121,1.6438671111622025,1.609380388550408,1.5978848143464766,1.4714334981032302,1.3104954592481894,1.5404069433268193,1.5633980917346821,1.2875043108403266,1.0805839751695596,1.184044143004943,1.1265662719852856,1.321991033452121,1.0920795493734912,0.85067249109093,0.8391769168869985,1.0460972525577652,0.7587078974594781,0.85067249109093,0.7472123232555467,0.5402919875847798,0.5977698586044373,0.448327393953328,0.6207610070123003,0.5173008391769169,0.5173008391769169,0.5402919875847798,0.5402919875847798,0.37935394872973904,0.36785837452580755,0.35636280032187606,0.29888492930221866,0.4713185423611909,0.34486722611794457,0.31038050350615015,0.34486722611794457,0.32187607771008164,0.35636280032187606,0.32187607771008164,0.35636280032187606,0.18392918726290378,0.18392918726290378,0.09196459363145189,0.08046901942752041,0.5058052649729854
E05013721,1.0032537960954446,0.9625813449023861,1.0845986984815619,1.0981561822125814,0.9219088937093276,1.193058568329718,1.3150759219088937,1.1252711496746204,1.3286334056399132,1.0574837310195229,0.9761388286334056,1.0303687635574836,0.9761388286334056,1.0574837310195229,1.0168112798264641,1.0439262472885034,0.8134490238611713,0.7049891540130152,0.6643167028199566,0.7863340563991323,1.2608459869848156,1.1523861171366594,1.8573752711496747,2.359002169197397,2.874186550976139,2.5623644251626896,2.5623644251626896,2.6843817787418653,2.7114967462039044,3.036876355748373,2.792841648590022,2.8470715835141,2.83351409978308,2.792841648590022,2.6843817787418653,2.2505422993492408,2.5352494577006506,2.128524945770065,2.304772234273319,2.0065075921908893,1.5726681127982647,1.5455531453362257,1.3828633405639914,1.4642082429501084,1.0439262472885034,1.0981561822125814,1.0168112798264641,1.3286334056399132,1.2879609544468547,1.2472885032537961,1.1117136659436009,1.1523861171366594,0.9625813449023861,1.2337310195227766,1.0845986984815619,1.2201735357917571,0.9761388286334056,1.0032537960954446,0.881236442516269,0.7185466377440347,0.7592190889370932,0.7321041214750542,0.7998915401301518,0.5287418655097614,0.6914316702819957,0.3796095444685466,0.2982646420824295,0.28470715835141,0.2575921908893709,0.3660520607375271,0.4067245119305857,0.32537960954446854,0.33893709327548804,0.32537960954446854,0.1762472885032538,0.16268980477223427,0.16268980477223427,0.09490238611713665,0.09490238611713665,0.08134490238611713,0.14913232104121474,0.1220173535791757,0.06778741865509762,0.06778741865509762,0.05422993492407809,0.06778741865509762,0.10845986984815618,0.09490238611713665,0.1898047722342733,0.05422993492407809,0.027114967462039046
E05013722,1.3802208353336534,1.5122419587133942,1.644263082093135,1.6202592414786365,1.212193951032165,1.5962554008641383,1.584253480556889,1.800288046087374,1.7402784445511281,1.3562169947191551,1.344215074411906,1.6202592414786365,1.9683149303888623,1.3082093134901585,1.212193951032165,0.8761401824291887,1.0201632261161786,0.828132501200192,0.9121459433509361,0.7801248199711954,0.672107537205953,0.7801248199711954,0.828132501200192,1.0441670667306768,1.056168987037926,1.3922227556409026,1.644263082093135,1.5122419587133942,1.9323091694671148,1.7042726836293807,2.0043206913106095,2.0043206913106095,2.2203552568410947,2.4363898223715794,1.9803168506961113,1.8362938070091215,1.8963034085453672,2.040326452232357,2.328372539606337,2.028324531925108,1.7042726836293807,1.9203072491598656,1.8362938070091215,1.644263082093135,1.4042246759481518,1.3682189150264041,1.3922227556409026,1.500240038406145,1.4762361977916467,1.42822851656265,1.42822851656265,1.272203552568411,0.9721555448871819,1.200192030724916,1.1521843494959194,1.0921747479596735,0.9361497839654345,1.1401824291886702,1.0081613058089294,0.9601536245799328,0.9121459433509361,0.7561209793566971,0.7801248199711954,0.9121459433509361,0.6481036965914546,0.5880940950552088,0.7081132981277004,0.5520883341334614,0.4920787325972156,0.5400864138262121,0.6361017762842055,0.5400864138262121,0.4800768122899664,0.5400864138262121,0.3600576092174748,0.2760441670667307,0.40806529044647144,0.2760441670667307,0.22803648583773403,0.22803648583773403,0.19203072491598655,0.10801728276524244,0.19203072491598655,0.09601536245799328,0.1200192030724916,0.16802688430148824,0.10801728276524244,0.09601536245799328,0.13202112337974076,0.13202112337974076,0.300048007681229
E05013723,1.3926499032882012,1.3926499032882012,1.4958091553836235,1.521598968407479,1.6118633139909735,1.5344938749194068,1.4958091553836235,1.7150225660863958,1.5344938749194068,1.4313346228239845,1.3023855577047065,1.4442295293359124,1.1992263056092842,1.2894906511927788,1.1992263056092842,1.1605415860735009,1.0831721470019342,1.2379110251450678,1.2121212121212122,0.8252740167633784,0.670535138620245,0.7865892972275951,0.9026434558349452,1.0573823339780786,0.9800128949065119,1.1476466795615732,1.1605415860735009,1.34107027724049,1.2379110251450678,1.2250161186331399,1.3152804642166345,1.4571244358478401,1.586073500967118,1.831076724693746,1.702127659574468,1.831076724693746,2.1018697614442297,1.882656350741457,1.882656350741457,2.076079948420374,1.9987105093488071,1.8052869116698904,1.6763378465506125,1.766602192134107,1.4055448098001289,1.3152804642166345,1.1605415860735009,1.3152804642166345,1.4184397163120568,1.4184397163120568,1.5087040618955512,1.2121212121212122,1.34107027724049,1.2250161186331399,1.3152804642166345,1.5473887814313345,1.2765957446808511,1.0573823339780786,1.1863313990973565,0.9284332688588007,1.1992263056092842,1.2508059316569955,1.0831721470019342,1.0702772404900065,0.9929078014184397,0.8768536428110896,0.6963249516441006,0.670535138620245,0.5029013539651838,0.6447453255963894,0.7092198581560284,0.7736943907156673,0.5931656995486783,0.6963249516441006,0.4771115409413282,0.4384268214055448,0.5029013539651838,0.425531914893617,0.46421663442940037,0.30947775628626695,0.3352675693101225,0.3610573823339781,0.3223726627981947,0.24500322372662797,0.2192134107027724,0.14184397163120568,0.16763378465506126,0.2578981302385558,0.1289490651192779,0.06447453255963895,0.24500322372662797
