OA11CD,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016115,0.0,0.0,1.2195121951219512,1.2195121951219512,1.829268292682927,1.829268292682927,0.0,1.2195121951219512,3.048780487804878,1.2195121951219512,1.829268292682927,0.0,1.829268292682927,0.6097560975609756,2.4390243902439024,0.6097560975609756,1.2195121951219512,0.6097560975609756,0.0,1.2195121951219512,4.2682926829268295,1.2195121951219512,0.6097560975609756,0.6097560975609756,1.829268292682927,1.2195121951219512,1.2195121951219512,1.2195121951219512,0.6097560975609756,1.2195121951219512,1.2195121951219512,0.6097560975609756,1.2195121951219512,0.6097560975609756,1.2195121951219512,1.2195121951219512,1.2195121951219512,0.6097560975609756,1.2195121951219512,0.6097560975609756,1.829268292682927,1.2195121951219512,1.2195121951219512,0.0,0.6097560975609756,2.4390243902439024,1.2195121951219512,0.6097560975609756,2.4390243902439024,0.6097560975609756,2.4390243902439024,2.4390243902439024,1.829268292682927,2.4390243902439024,0.6097560975609756,0.6097560975609756,3.048780487804878,1.829268292682927,1.829268292682927,0.6097560975609756,1.829268292682927,3.048780487804878,0.6097560975609756,0.6097560975609756,1.829268292682927,1.829268292682927,0.6097560975609756,1.2195121951219512,0.0,1.2195121951219512,0.6097560975609756,0.6097560975609756,1.829268292682927,2.4390243902439024,0.6097560975609756,2.4390243902439024,0.6097560975609756,0.6097560975609756,0.0,0.6097560975609756,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016136,1.25,0.625,0.625,1.25,1.25,1.875,1.25,2.5,0.0,1.25,0.0,2.5,2.5,2.5,1.875,3.125,1.25,0.625,0.625,1.875,0.625,1.875,1.875,1.25,1.875,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,1.25,2.5,3.125,2.5,0.0,0.625,2.5,2.5,2.5,0.625,3.75,2.5,1.25,2.5,1.25,1.25,0.625,1.875,0.0,1.25,1.875,1.25,0.625,1.875,0.625,1.875,0.625,2.5,1.25,0.0,1.25,0.625,1.25,0.625,0.0,0.625,0.0,0.625,0.625,0.0,0.625,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.875,0.0,0.0,0.0,0.0,0.625,0.0
E00016137,1.5544041450777202,2.0725388601036268,0.5181347150259067,3.1088082901554404,1.0362694300518134,1.5544041450777202,3.1088082901554404,0.0,2.5906735751295336,2.0725388601036268,1.5544041450777202,2.5906735751295336,3.1088082901554404,2.0725388601036268,5.699481865284974,2.0725388601036268,2.0725388601036268,1.0362694300518134,3.1088082901554404,0.5181347150259067,1.0362694300518134,1.5544041450777202,1.5544041450777202,2.0725388601036268,2.0725388601036268,0.0,1.5544041450777202,1.0362694300518134,0.0,0.5181347150259067,1.0362694300518134,0.5181347150259067,0.5181347150259067,1.0362694300518134,1.0362694300518134,0.5181347150259067,1.5544041450777202,1.0362694300518134,0.5181347150259067,0.5181347150259067,1.0362694300518134,1.5544041450777202,1.0362694300518134,1.5544041450777202,1.5544041450777202,1.0362694300518134,1.5544041450777202,1.0362694300518134,2.0725388601036268,1.0362694300518134,2.0725388601036268,1.5544041450777202,2.0725388601036268,1.5544041450777202,1.0362694300518134,0.5181347150259067,2.0725388601036268,0.0,2.0725388601036268,2.0725388601036268,0.0,1.5544041450777202,1.5544041450777202,1.5544041450777202,0.5181347150259067,0.0,1.0362694300518134,0.0,0.0,0.0,0.5181347150259067,0.0,0.0,0.5181347150259067,0.0,0.0,0.0,1.0362694300518134,0.5181347150259067,1.0362694300518134,0.0,0.0,0.0,0.5181347150259067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016138,0.746268656716418,2.985074626865672,0.746268656716418,0.746268656716418,3.7313432835820897,5.223880597014926,1.492537313432836,2.2388059701492535,0.746268656716418,2.985074626865672,2.2388059701492535,0.746268656716418,2.2388059701492535,2.2388059701492535,1.492537313432836,4.477611940298507,1.492537313432836,1.492537313432836,0.746268656716418,2.985074626865672,0.746268656716418,0.0,1.492537313432836,1.492537313432836,0.746268656716418,1.492537313432836,1.492537313432836,0.746268656716418,0.0,0.746268656716418,0.746268656716418,0.0,0.746268656716418,1.492537313432836,2.985074626865672,0.746268656716418,2.2388059701492535,2.2388059701492535,0.0,1.492537313432836,2.985074626865672,3.7313432835820897,0.0,0.746268656716418,2.985074626865672,1.492537313432836,1.492537313432836,0.746268656716418,0.746268656716418,0.746268656716418,1.492537313432836,2.2388059701492535,0.0,1.492537313432836,2.2388059701492535,0.746268656716418,0.746268656716418,1.492537313432836,0.746268656716418,1.492537313432836,1.492537313432836,0.746268656716418,0.0,0.746268656716418,0.0,0.0,1.492537313432836,0.0,0.0,1.492537313432836,0.746268656716418,0.746268656716418,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016139,2.1621621621621623,1.0810810810810811,0.5405405405405406,3.2432432432432434,0.5405405405405406,2.1621621621621623,1.6216216216216217,2.7027027027027026,3.7837837837837838,1.6216216216216217,1.0810810810810811,3.2432432432432434,3.7837837837837838,2.7027027027027026,1.6216216216216217,2.7027027027027026,1.6216216216216217,1.6216216216216217,2.1621621621621623,1.6216216216216217,1.0810810810810811,1.0810810810810811,0.5405405405405406,1.6216216216216217,0.5405405405405406,0.5405405405405406,0.0,1.0810810810810811,0.5405405405405406,0.5405405405405406,1.0810810810810811,0.5405405405405406,1.0810810810810811,1.0810810810810811,0.5405405405405406,1.6216216216216217,2.1621621621621623,1.6216216216216217,0.5405405405405406,1.6216216216216217,1.6216216216216217,1.6216216216216217,1.6216216216216217,1.6216216216216217,1.0810810810810811,1.0810810810810811,0.5405405405405406,0.5405405405405406,1.6216216216216217,1.0810810810810811,2.1621621621621623,2.1621621621621623,1.0810810810810811,1.6216216216216217,1.6216216216216217,1.0810810810810811,0.0,1.6216216216216217,1.6216216216216217,0.5405405405405406,1.6216216216216217,0.5405405405405406,1.0810810810810811,0.0,1.0810810810810811,1.6216216216216217,0.5405405405405406,0.0,1.0810810810810811,0.5405405405405406,0.0,0.0,1.0810810810810811,0.5405405405405406,1.6216216216216217,0.0,0.0,0.5405405405405406,0.0,0.0,0.0,0.5405405405405406,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016116,0.546448087431694,0.546448087431694,1.092896174863388,0.546448087431694,0.546448087431694,1.092896174863388,1.092896174863388,0.546448087431694,2.73224043715847,2.185792349726776,0.0,3.8251366120218577,2.185792349726776,0.546448087431694,3.278688524590164,1.092896174863388,0.546448087431694,1.639344262295082,2.73224043715847,1.092896174863388,0.0,0.0,0.546448087431694,0.0,1.092896174863388,1.092896174863388,1.092896174863388,0.0,0.0,0.0,2.185792349726776,0.0,1.639344262295082,0.0,2.185792349726776,1.639344262295082,3.8251366120218577,3.278688524590164,2.185792349726776,3.278688524590164,2.185792349726776,3.8251366120218577,2.73224043715847,4.371584699453552,4.918032786885246,2.73224043715847,1.639344262295082,1.092896174863388,2.185792349726776,1.639344262295082,2.185792349726776,1.639344262295082,2.185792349726776,0.0,0.546448087431694,1.639344262295082,1.092896174863388,0.546448087431694,0.546448087431694,1.639344262295082,0.0,0.546448087431694,0.546448087431694,0.0,0.546448087431694,0.546448087431694,0.0,0.546448087431694,0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,1.092896174863388,0.546448087431694,0.0,0.0,0.0,1.092896174863388,1.092896174863388,0.546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016129,0.6024096385542169,2.4096385542168677,2.4096385542168677,3.0120481927710845,0.6024096385542169,1.2048192771084338,2.4096385542168677,1.8072289156626506,4.216867469879518,3.0120481927710845,4.216867469879518,1.8072289156626506,3.0120481927710845,2.4096385542168677,1.2048192771084338,0.6024096385542169,1.8072289156626506,1.8072289156626506,1.2048192771084338,0.0,0.0,0.6024096385542169,0.0,1.2048192771084338,0.0,0.6024096385542169,0.6024096385542169,0.6024096385542169,1.2048192771084338,0.0,0.6024096385542169,3.6144578313253013,2.4096385542168677,3.0120481927710845,1.2048192771084338,2.4096385542168677,1.2048192771084338,2.4096385542168677,3.0120481927710845,5.421686746987952,2.4096385542168677,1.8072289156626506,1.8072289156626506,3.6144578313253013,3.6144578313253013,1.2048192771084338,2.4096385542168677,0.6024096385542169,1.2048192771084338,0.6024096385542169,0.6024096385542169,0.6024096385542169,0.6024096385542169,0.6024096385542169,0.6024096385542169,0.6024096385542169,0.0,1.8072289156626506,1.8072289156626506,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,0.6024096385542169,0.0,0.0,0.0,0.0,0.6024096385542169,0.0,0.0,0.6024096385542169,0.0,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016142,2.095808383233533,1.4970059880239521,1.7964071856287425,1.4970059880239521,0.5988023952095808,2.095808383233533,2.9940119760479043,4.191616766467066,1.7964071856287425,3.8922155688622753,1.4970059880239521,3.2934131736526946,2.395209580838323,3.2934131736526946,0.5988023952095808,0.8982035928143712,1.4970059880239521,2.095808383233533,0.8982035928143712,1.7964071856287425,0.8982035928143712,0.5988023952095808,0.2994011976047904,0.8982035928143712,0.0,0.8982035928143712,1.7964071856287425,0.5988023952095808,1.1976047904191616,0.8982035928143712,0.8982035928143712,1.4970059880239521,1.7964071856287425,0.8982035928143712,2.9940119760479043,2.395209580838323,1.7964071856287425,1.7964071856287425,1.7964071856287425,1.1976047904191616,1.7964071856287425,2.395209580838323,0.5988023952095808,1.4970059880239521,1.7964071856287425,1.1976047904191616,1.7964071856287425,1.1976047904191616,0.8982035928143712,0.8982035928143712,0.5988023952095808,1.1976047904191616,1.4970059880239521,1.1976047904191616,1.1976047904191616,1.1976047904191616,0.8982035928143712,1.1976047904191616,1.4970059880239521,0.8982035928143712,0.5988023952095808,0.5988023952095808,0.8982035928143712,0.5988023952095808,0.2994011976047904,0.2994011976047904,0.0,0.0,0.0,0.0,0.2994011976047904,0.2994011976047904,0.8982035928143712,0.2994011976047904,1.1976047904191616,0.0,0.0,0.5988023952095808,0.0,0.8982035928143712,0.0,0.2994011976047904,0.0,0.5988023952095808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016144,2.824858757062147,3.9548022598870056,2.2598870056497176,1.694915254237288,3.9548022598870056,4.519774011299435,5.084745762711864,1.694915254237288,2.2598870056497176,3.389830508474576,3.389830508474576,2.2598870056497176,2.2598870056497176,2.2598870056497176,2.2598870056497176,1.1299435028248588,0.0,0.5649717514124294,0.5649717514124294,0.5649717514124294,0.5649717514124294,0.5649717514124294,1.1299435028248588,0.5649717514124294,0.5649717514124294,1.1299435028248588,0.0,0.5649717514124294,1.1299435028248588,2.2598870056497176,0.0,2.824858757062147,1.694915254237288,1.694915254237288,1.694915254237288,1.694915254237288,0.5649717514124294,1.1299435028248588,0.0,2.2598870056497176,1.694915254237288,2.824858757062147,1.694915254237288,0.5649717514124294,1.1299435028248588,0.5649717514124294,1.1299435028248588,1.1299435028248588,1.1299435028248588,1.1299435028248588,0.5649717514124294,2.2598870056497176,0.5649717514124294,1.1299435028248588,0.5649717514124294,2.2598870056497176,0.0,0.5649717514124294,0.5649717514124294,0.5649717514124294,0.5649717514124294,0.5649717514124294,0.5649717514124294,0.0,0.0,0.0,1.1299435028248588,0.0,0.5649717514124294,1.694915254237288,0.5649717514124294,1.1299435028248588,0.0,0.5649717514124294,0.0,0.5649717514124294,1.1299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016145,1.5384615384615385,2.3076923076923075,0.0,0.7692307692307693,3.076923076923077,3.8461538461538463,2.3076923076923075,1.5384615384615385,3.076923076923077,0.0,3.8461538461538463,2.3076923076923075,3.8461538461538463,3.076923076923077,3.076923076923077,3.8461538461538463,1.5384615384615385,1.5384615384615385,0.0,0.7692307692307693,0.7692307692307693,0.0,0.0,0.7692307692307693,0.0,1.5384615384615385,0.0,2.3076923076923075,0.7692307692307693,0.7692307692307693,1.5384615384615385,0.7692307692307693,1.5384615384615385,0.7692307692307693,3.076923076923077,0.7692307692307693,0.0,0.7692307692307693,0.0,2.3076923076923075,1.5384615384615385,0.7692307692307693,0.0,2.3076923076923075,3.076923076923077,0.7692307692307693,2.3076923076923075,1.5384615384615385,0.7692307692307693,1.5384615384615385,3.8461538461538463,0.7692307692307693,0.7692307692307693,2.3076923076923075,1.5384615384615385,2.3076923076923075,3.8461538461538463,1.5384615384615385,0.0,0.0,0.7692307692307693,0.0,0.0,1.5384615384615385,0.7692307692307693,0.0,0.7692307692307693,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
