OA11CD,No qualifications,Level 1 qualifications,Level 2 qualifications,Apprenticeship,Level 3 qualifications,Level 4 qualifications and above,Other qualifications
E00016467,9.615384615384615,9.23076923076923,11.153846153846153,1.9230769230769231,11.538461538461538,48.46153846153846,8.076923076923077
E00016468,13.88888888888889,9.444444444444445,10.555555555555555,1.6666666666666667,12.222222222222221,48.333333333333336,3.888888888888889
E00016469,15.936254980079681,9.9601593625498,7.171314741035856,1.1952191235059761,10.756972111553784,45.418326693227094,9.56175298804781
E00016470,16.48936170212766,8.51063829787234,13.297872340425531,1.0638297872340425,4.25531914893617,52.12765957446808,4.25531914893617
E00016471,15.822784810126583,12.025316455696203,14.556962025316455,3.1645569620253164,12.658227848101266,32.278481012658226,9.49367088607595
E00016472,21.316614420062695,5.956112852664577,10.344827586206897,0.6269592476489029,11.912225705329154,38.87147335423197,10.9717868338558
E00016473,16.25,9.166666666666666,14.166666666666666,1.25,9.583333333333334,45.0,4.583333333333333
E00016474,13.300492610837438,12.31527093596059,11.822660098522167,1.9704433497536946,7.8817733990147785,40.39408866995074,12.31527093596059
E00016475,22.36842105263158,17.105263157894736,11.18421052631579,0.0,13.157894736842104,25.657894736842106,10.526315789473685
E00016476,19.43127962085308,15.165876777251185,14.218009478672986,0.9478672985781991,12.796208530805687,29.38388625592417,8.056872037914692
E00016477,13.934426229508198,11.885245901639344,7.377049180327869,1.2295081967213115,9.01639344262295,50.81967213114754,5.737704918032787
E00016478,23.870967741935484,6.451612903225806,10.32258064516129,2.5806451612903225,3.870967741935484,45.16129032258065,7.741935483870968
E00016479,17.613636363636363,20.454545454545453,17.045454545454547,0.0,7.386363636363637,28.977272727272727,8.522727272727273
E00016480,18.407960199004975,14.925373134328359,23.383084577114428,0.9950248756218906,11.940298507462687,22.388059701492537,7.960199004975125
E00016481,9.774436090225564,8.646616541353383,12.030075187969924,1.1278195488721805,7.894736842105263,50.37593984962406,10.150375939849624
E00016482,19.653179190751445,9.826589595375722,17.341040462427745,0.5780346820809249,10.982658959537572,29.479768786127167,12.138728323699421
E00016483,12.820512820512821,9.23076923076923,11.282051282051283,0.0,9.743589743589743,52.30769230769231,4.615384615384615
E00016484,9.477124183006536,5.882352941176471,13.72549019607843,0.9803921568627451,11.11111111111111,53.26797385620915,5.555555555555555
E00016485,24.102564102564102,15.384615384615385,16.41025641025641,2.051282051282051,8.205128205128204,26.666666666666668,7.17948717948718
E00016486,11.14864864864865,13.513513513513514,11.824324324324325,1.3513513513513513,14.864864864864865,39.189189189189186,8.108108108108109
E00016487,18.433179723502302,7.8341013824884795,12.903225806451612,1.3824884792626728,15.668202764976959,36.40552995391705,7.373271889400922
E00016488,9.917355371900827,9.090909090909092,9.917355371900827,1.6528925619834711,8.677685950413224,48.760330578512395,11.983471074380166
E00016489,8.682634730538922,16.766467065868262,6.586826347305389,1.1976047904191616,17.065868263473053,44.01197604790419,5.688622754491018
E00016490,6.976744186046512,5.116279069767442,6.046511627906977,2.3255813953488373,9.30232558139535,59.53488372093023,10.69767441860465
E00016491,12.5,10.096153846153847,9.615384615384615,1.9230769230769231,13.461538461538462,46.63461538461539,5.769230769230769
E00016492,17.98941798941799,11.640211640211641,13.227513227513228,1.0582010582010581,6.349206349206349,36.507936507936506,13.227513227513228
E00016493,20.521172638436482,12.37785016286645,10.09771986970684,1.9543973941368078,9.77198697068404,31.921824104234528,13.355048859934854
E00016494,8.602150537634408,10.75268817204301,11.827956989247312,1.7921146953405018,10.03584229390681,49.46236559139785,7.526881720430108
E00016495,8.982035928143713,13.173652694610778,10.179640718562874,2.395209580838323,13.173652694610778,41.31736526946108,10.778443113772456
E00016496,11.594202898550725,20.28985507246377,14.492753623188406,1.4492753623188406,7.246376811594203,34.29951690821256,10.628019323671497
E00016497,21.904761904761905,10.476190476190476,11.904761904761905,0.9523809523809523,14.761904761904763,29.047619047619047,10.952380952380953
E00016498,20.425531914893618,13.829787234042554,10.425531914893616,1.9148936170212767,14.042553191489361,31.48936170212766,7.872340425531915
E00016499,20.242914979757085,8.906882591093117,12.955465587044534,2.834008097165992,12.145748987854251,31.17408906882591,11.740890688259109
E00016500,29.72972972972973,15.765765765765765,10.81081081081081,1.8018018018018018,11.711711711711711,25.225225225225227,4.954954954954955
E00016501,16.923076923076923,15.692307692307692,16.0,1.5384615384615385,9.846153846153847,33.84615384615385,6.153846153846154
E00016502,18.571428571428573,11.428571428571429,17.61904761904762,3.3333333333333335,8.571428571428571,33.333333333333336,7.142857142857143
E00016503,10.059171597633137,8.284023668639053,11.834319526627219,0.591715976331361,11.834319526627219,45.562130177514796,11.834319526627219
E00016504,21.96969696969697,10.984848484848484,11.363636363636363,1.1363636363636365,11.742424242424242,39.015151515151516,3.787878787878788
E00016505,22.8,13.6,13.2,2.0,11.6,32.4,4.4
E00016506,15.570934256055363,17.301038062283737,12.456747404844291,4.844290657439446,11.764705882352942,31.4878892733564,6.57439446366782
E00016507,15.5,14.5,13.0,2.0,10.5,38.0,6.5
E00016508,15.331010452961673,12.89198606271777,14.634146341463415,2.4390243902439024,11.498257839721255,31.70731707317073,11.498257839721255
E00016509,24.397590361445783,13.25301204819277,14.457831325301205,1.5060240963855422,10.843373493975903,29.819277108433734,5.72289156626506
E00016510,20.179372197309416,14.349775784753364,12.556053811659194,3.1390134529147984,17.04035874439462,30.044843049327355,2.690582959641256
E00016511,16.18705035971223,13.309352517985612,16.906474820143885,3.9568345323741005,11.151079136690647,30.575539568345324,7.913669064748201
E00016512,13.962264150943396,12.452830188679245,13.20754716981132,2.641509433962264,11.69811320754717,39.62264150943396,6.415094339622642
E00016513,18.89763779527559,15.354330708661417,12.598425196850394,2.7559055118110236,9.448818897637794,32.67716535433071,8.26771653543307
E00016514,22.7027027027027,13.513513513513514,12.972972972972974,2.1621621621621623,9.18918918918919,25.405405405405407,14.054054054054054
E00016515,28.125,10.546875,13.28125,1.5625,5.859375,32.03125,8.59375
E00016516,24.365482233502537,13.705583756345177,16.751269035532996,1.015228426395939,13.197969543147208,24.873096446700508,6.091370558375634
E00016517,19.886363636363637,15.340909090909092,17.613636363636363,1.1363636363636365,14.204545454545455,25.568181818181817,6.25
E00016518,26.75438596491228,12.280701754385966,20.17543859649123,2.192982456140351,9.210526315789474,24.56140350877193,4.824561403508772
E00016519,18.848167539267017,10.471204188481675,12.565445026178011,2.094240837696335,10.99476439790576,39.79057591623037,5.2356020942408374
E00016520,35.7487922705314,13.526570048309178,11.594202898550725,2.898550724637681,10.144927536231885,16.42512077294686,9.66183574879227
E00016521,30.845771144278608,14.427860696517413,13.930348258706468,2.487562189054726,9.45273631840796,19.90049751243781,8.955223880597014
E00016522,32.57918552036199,14.027149321266968,9.95475113122172,1.3574660633484164,13.574660633484163,22.624434389140273,5.882352941176471
E00016523,23.923444976076556,14.354066985645932,10.047846889952153,0.4784688995215311,10.526315789473685,32.057416267942585,8.61244019138756
E00016524,16.793893129770993,13.358778625954198,16.03053435114504,4.198473282442748,10.305343511450381,31.297709923664122,8.01526717557252
E00016525,32.870370370370374,6.481481481481482,16.203703703703702,2.7777777777777777,10.648148148148149,20.833333333333332,10.185185185185185
E00016526,34.21052631578947,14.912280701754385,13.596491228070175,3.0701754385964914,8.333333333333334,20.17543859649123,5.701754385964913
E00016527,12.5,15.340909090909092,15.909090909090908,1.1363636363636365,9.659090909090908,32.38636363636363,13.068181818181818
E00016528,13.636363636363637,14.204545454545455,12.5,1.1363636363636365,12.5,33.52272727272727,12.5
E00016529,23.364485981308412,18.69158878504673,15.88785046728972,0.9345794392523364,15.88785046728972,19.1588785046729,6.074766355140187
E00016530,32.126696832579185,16.742081447963802,14.479638009049774,0.9049773755656109,7.239819004524887,20.361990950226243,8.144796380090497
E00016531,34.412955465587046,15.789473684210526,11.336032388663968,1.214574898785425,8.906882591093117,21.45748987854251,6.882591093117409
E00016532,24.698795180722893,15.060240963855422,13.25301204819277,0.6024096385542169,16.867469879518072,19.879518072289155,9.63855421686747
E00016533,28.235294117647058,16.470588235294116,13.72549019607843,1.5686274509803921,12.941176470588236,24.313725490196077,2.7450980392156863
E00016534,23.430962343096233,9.623430962343097,19.246861924686193,3.7656903765690375,12.97071129707113,23.01255230125523,7.949790794979079
E00016535,23.80952380952381,14.285714285714286,16.93121693121693,1.0582010582010581,12.698412698412698,25.925925925925927,5.291005291005291
E00016536,32.5,17.916666666666668,14.583333333333334,1.6666666666666667,7.916666666666667,18.333333333333332,7.083333333333333
E00016537,34.146341463414636,15.609756097560975,11.707317073170731,2.926829268292683,6.829268292682927,22.4390243902439,6.341463414634147
E00016538,31.872509960159363,15.936254980079681,19.52191235059761,1.1952191235059761,10.358565737051793,15.53784860557769,5.577689243027889
E00016539,37.096774193548384,13.709677419354838,16.93548387096774,2.0161290322580645,7.258064516129032,16.532258064516128,6.451612903225806
E00016540,20.168067226890756,14.285714285714286,18.48739495798319,3.361344537815126,8.823529411764707,30.672268907563026,4.201680672268908
E00016541,16.333333333333332,15.333333333333334,13.666666666666666,1.3333333333333333,8.666666666666666,38.333333333333336,6.333333333333333
E00016542,15.867158671586715,11.808118081180812,20.66420664206642,0.7380073800738007,11.07011070110701,28.782287822878228,11.07011070110701
E00016543,16.129032258064516,11.469534050179211,10.03584229390681,0.35842293906810035,8.960573476702509,47.31182795698925,5.734767025089606
E00016544,18.571428571428573,6.071428571428571,11.071428571428571,0.7142857142857143,11.071428571428571,45.714285714285715,6.785714285714286
E00016545,16.597510373443985,11.203319502074688,16.182572614107883,0.4149377593360996,12.448132780082988,33.60995850622407,9.54356846473029
E00016546,8.455882352941176,8.455882352941176,9.926470588235293,1.838235294117647,8.088235294117647,53.6764705882353,9.558823529411764
E00016547,11.048158640226628,6.798866855524079,9.06515580736544,1.13314447592068,5.665722379603399,53.54107648725213,12.747875354107649
