OA11CD,Detached houses,Semi-detached houses,Terraced,Flats,Caravan or mobile
E00016213,1.1764705882352942,0.0,5.294117647058823,93.52941176470588,0.0
E00016244,1.5625,13.28125,25.0,60.15625,0.0
E00016250,0.704225352112676,0.0,4.929577464788732,94.36619718309859,0.0
E00174011,0.0,3.7037037037037037,3.7037037037037037,92.5925925925926,0.0
E00174032,1.5151515151515151,3.0303030303030303,26.515151515151516,68.93939393939394,0.0
E00174033,2.4390243902439024,4.878048780487805,39.02439024390244,53.65853658536585,0.0
E00016216,0.5747126436781609,1.7241379310344827,11.494252873563218,86.20689655172414,0.0
E00016236,3.3333333333333335,2.857142857142857,8.571428571428571,85.23809523809524,0.0
E00016246,3.6231884057971016,8.695652173913043,34.05797101449275,53.6231884057971,0.0
E00016248,1.6853932584269662,3.3707865168539324,5.617977528089888,89.32584269662921,0.0
E00016252,0.0,11.44578313253012,21.686746987951807,66.86746987951807,0.0
E00016214,3.658536585365854,12.195121951219512,40.24390243902439,43.90243902439025,0.0
E00016215,2.962962962962963,7.407407407407407,39.25925925925926,50.370370370370374,0.0
E00016217,1.5789473684210527,7.894736842105263,27.36842105263158,63.1578947368421,0.0
E00016237,0.0,4.310344827586207,86.20689655172414,9.482758620689655,0.0
E00016247,0.7092198581560284,4.964539007092198,30.49645390070922,63.829787234042556,0.0
E00016253,3.7313432835820897,8.955223880597014,42.53731343283582,44.776119402985074,0.0
E00016209,2.3255813953488373,4.069767441860465,27.325581395348838,66.27906976744185,0.0
E00016235,0.6451612903225806,5.806451612903226,6.451612903225806,87.09677419354838,0.0
E00016238,1.0638297872340425,2.6595744680851063,29.25531914893617,67.02127659574468,0.0
E00173941,3.7735849056603774,2.830188679245283,9.433962264150944,83.9622641509434,0.0
E00173942,1.1904761904761905,2.380952380952381,17.857142857142858,78.57142857142857,0.0
E00016881,3.7383177570093458,7.4766355140186915,28.97196261682243,59.81308411214953,0.0
E00016915,1.3333333333333333,1.3333333333333333,4.666666666666667,92.66666666666667,0.0
E00016916,1.36986301369863,4.109589041095891,8.904109589041095,84.93150684931507,0.684931506849315
E00016920,4.724409448818897,2.3622047244094486,13.385826771653543,79.5275590551181,0.0
E00173950,4.237288135593221,4.237288135593221,5.932203389830509,85.59322033898304,0.0
E00173951,5.673758865248227,1.4184397163120568,14.893617021276595,78.01418439716312,0.0
E00016921,2.272727272727273,5.303030303030303,17.424242424242426,75.0,0.0
E00016922,5.517241379310345,10.344827586206897,31.03448275862069,53.10344827586207,0.0
E00016923,1.8633540372670807,9.316770186335404,7.453416149068323,81.36645962732919,0.0
E00016925,0.49261083743842365,8.866995073891626,27.0935960591133,63.05418719211823,0.49261083743842365
E00016926,3.7037037037037037,8.148148148148149,34.074074074074076,54.074074074074076,0.0
E00016917,2.6595744680851063,14.361702127659575,15.957446808510639,67.02127659574468,0.0
E00016918,1.2195121951219512,7.317073170731708,3.658536585365854,87.8048780487805,0.0
E00016919,0.0,14.482758620689655,8.275862068965518,77.24137931034483,0.0
E00016924,0.5050505050505051,4.040404040404041,26.262626262626263,69.1919191919192,0.0
E00016927,0.0,7.857142857142857,14.285714285714286,77.85714285714286,0.0
E00016879,1.7857142857142858,14.880952380952381,36.30952380952381,47.023809523809526,0.0
