Name,Code,Owned,Shared ownership,Social rented,Private rented,Rent free
England,E92000001,63.34039299892927,0.787549752150261,17.692448405882548,16.842052401065875,1.3375564419720507
London,E12000007,48.25852764075877,1.2892152375272223,24.064646912456872,25.077820433883936,1.3097897753731966
Lewisham,E09000023,42.40466530566538,1.2369606601717618,31.054948273337295,24.305071021870774,0.9983547389547854
