OA11CD,+2 or more,+1,0,-1,-2 or less
E00174032,9.848484848484848,18.181818181818183,42.42424242424242,9.090909090909092,20.454545454545453
E00174033,21.951219512195124,29.26829268292683,24.390243902439025,17.073170731707318,7.317073170731708
E00016216,11.695906432748538,28.65497076023392,47.36842105263158,12.280701754385966,0.0
E00016236,5.882352941176471,23.529411764705884,58.333333333333336,10.294117647058824,1.9607843137254901
E00016246,13.138686131386862,27.00729927007299,41.605839416058394,13.138686131386862,5.109489051094891
E00016248,9.770114942528735,16.666666666666668,65.51724137931035,6.896551724137931,1.1494252873563218
E00016252,13.414634146341463,29.26829268292683,45.73170731707317,9.75609756097561,1.829268292682927
E00016214,22.22222222222222,21.604938271604937,42.592592592592595,12.345679012345679,1.2345679012345678
E00016215,23.703703703703702,18.51851851851852,36.2962962962963,18.51851851851852,2.962962962962963
E00016217,16.129032258064516,27.419354838709676,47.31182795698925,9.13978494623656,0.0
E00016237,44.642857142857146,25.892857142857142,19.642857142857142,8.035714285714286,1.7857142857142858
E00016247,12.857142857142858,36.42857142857143,45.714285714285715,5.0,0.0
E00016253,17.424242424242426,20.454545454545453,46.96969696969697,13.636363636363637,1.5151515151515151
E00016209,13.924050632911392,19.620253164556964,46.20253164556962,12.025316455696203,8.227848101265822
E00016235,5.517241379310345,17.93103448275862,57.241379310344826,19.310344827586206,0.0
E00016238,16.574585635359117,22.099447513812155,49.171270718232044,8.839779005524862,3.314917127071823
E00173941,11.428571428571429,21.904761904761905,41.904761904761905,20.952380952380953,3.8095238095238093
E00173942,12.987012987012987,18.181818181818183,44.15584415584416,20.77922077922078,3.896103896103896
E00016881,12.5,22.115384615384617,46.15384615384615,15.384615384615385,3.8461538461538463
E00016915,4.195804195804196,20.27972027972028,51.74825174825175,17.482517482517483,6.293706293706293
E00016916,9.154929577464788,19.718309859154928,50.70422535211268,11.971830985915492,8.450704225352112
E00016920,4.761904761904762,20.634920634920636,55.55555555555556,15.079365079365079,3.9682539682539684
E00173950,3.4188034188034186,23.076923076923077,64.95726495726495,8.547008547008547,0.0
E00173951,5.0359712230215825,21.58273381294964,59.71223021582734,12.949640287769784,0.7194244604316546
E00016921,13.740458015267176,21.374045801526716,54.961832061068705,8.396946564885496,1.5267175572519085
E00016922,18.055555555555557,23.61111111111111,48.611111111111114,9.027777777777779,0.6944444444444444
E00016923,17.94871794871795,25.0,48.717948717948715,7.051282051282051,1.2820512820512822
E00016925,31.65829145728643,21.105527638190956,39.698492462311556,5.527638190954774,2.0100502512562812
E00016926,20.30075187969925,27.06766917293233,31.57894736842105,16.541353383458645,4.511278195488722
E00016917,16.75977653631285,16.75977653631285,45.81005586592179,12.849162011173185,7.82122905027933
E00016918,11.538461538461538,23.71794871794872,49.35897435897436,14.743589743589743,0.6410256410256411
E00016919,19.858156028368793,29.078014184397162,37.5886524822695,11.347517730496454,2.127659574468085
E00016924,19.892473118279568,20.967741935483872,49.46236559139785,8.064516129032258,1.6129032258064515
E00016927,15.555555555555555,31.11111111111111,47.407407407407405,4.444444444444445,1.4814814814814814
E00016879,32.121212121212125,25.454545454545453,30.303030303030305,11.515151515151516,0.6060606060606061
E00016884,36.92307692307692,17.692307692307693,35.38461538461539,7.6923076923076925,2.3076923076923075
E00016886,22.516556291390728,21.192052980132452,43.04635761589404,11.920529801324504,1.3245033112582782
E00016893,24.444444444444443,26.666666666666668,37.03703703703704,11.11111111111111,0.7407407407407407
E00016885,22.62773722627737,28.467153284671532,43.065693430656935,5.109489051094891,0.7299270072992701
E00016887,37.254901960784316,25.49019607843137,32.35294117647059,4.901960784313726,0.0
E00016889,12.931034482758621,31.896551724137932,41.37931034482759,12.068965517241379,1.7241379310344827
E00016890,5.839416058394161,15.328467153284672,50.36496350364963,24.817518248175183,3.6496350364963503
E00016895,20.895522388059703,27.611940298507463,44.02985074626866,6.7164179104477615,0.746268656716418
E00016159,28.333333333333332,35.833333333333336,28.333333333333332,6.666666666666667,0.8333333333333334
E00016173,18.796992481203006,38.34586466165413,32.330827067669176,9.022556390977444,1.5037593984962405
E00016176,36.2962962962963,38.51851851851852,22.962962962962962,2.2222222222222223,0.0
E00016184,9.16030534351145,45.038167938931295,38.93129770992366,3.816793893129771,3.053435114503817
E00016186,15.384615384615385,36.36363636363637,38.46153846153846,8.391608391608392,1.3986013986013985
E00016188,18.705035971223023,38.1294964028777,35.25179856115108,7.194244604316546,0.7194244604316546
E00016164,19.09090909090909,28.181818181818183,40.90909090909091,9.090909090909092,2.727272727272727
E00016170,16.666666666666668,31.333333333333332,41.333333333333336,8.666666666666666,2.0
E00016175,9.395973154362416,35.57046979865772,44.966442953020135,8.053691275167786,2.0134228187919465
E00016181,15.0,17.857142857142858,51.42857142857143,9.285714285714286,6.428571428571429
E00016182,57.25190839694657,22.900763358778626,16.793893129770993,2.2900763358778624,0.7633587786259542
E00016162,24.031007751937985,34.883720930232556,36.434108527131784,4.651162790697675,0.0
E00016198,11.428571428571429,33.333333333333336,46.666666666666664,8.571428571428571,0.0
E00016202,7.0,21.0,47.0,23.0,2.0
E00016205,25.58139534883721,37.2093023255814,36.434108527131784,0.7751937984496124,0.0
E00016208,10.714285714285714,52.857142857142854,32.142857142857146,4.285714285714286,0.0
E00016199,16.80672268907563,26.89075630252101,37.81512605042017,17.647058823529413,0.8403361344537815
E00016200,2.380952380952381,8.333333333333334,64.28571428571429,22.61904761904762,2.380952380952381
E00016201,8.928571428571429,23.214285714285715,35.714285714285715,25.0,7.142857142857143
E00016203,9.30232558139535,12.4031007751938,63.565891472868216,13.953488372093023,0.7751937984496124
E00016207,14.912280701754385,25.43859649122807,45.6140350877193,11.403508771929825,2.6315789473684212
E00016163,22.48062015503876,31.007751937984494,37.2093023255814,8.527131782945736,0.7751937984496124
E00016165,30.252100840336134,32.773109243697476,32.773109243697476,3.361344537815126,0.8403361344537815
E00016168,22.093023255813954,27.906976744186046,39.53488372093023,8.13953488372093,2.3255813953488373
E00016169,48.275862068965516,21.551724137931036,25.862068965517242,3.4482758620689653,0.8620689655172413
E00016172,6.299212598425197,33.07086614173228,48.818897637795274,11.023622047244094,0.7874015748031497
E00016177,18.181818181818183,38.84297520661157,38.84297520661157,4.132231404958677,0.0
E00016219,10.273972602739725,21.91780821917808,59.58904109589041,7.534246575342466,0.684931506849315
E00016220,5.147058823529412,25.0,61.76470588235294,8.088235294117647,0.0
E00016221,6.164383561643835,38.35616438356164,43.15068493150685,10.95890410958904,1.36986301369863
E00016223,13.08411214953271,25.233644859813083,52.33644859813084,7.4766355140186915,1.8691588785046729
E00016225,9.401709401709402,24.786324786324787,56.41025641025641,8.547008547008547,0.8547008547008547
E00016255,3.9603960396039604,38.613861386138616,45.54455445544554,11.881188118811881,0.0
E00016218,5.3097345132743365,27.43362831858407,55.75221238938053,8.849557522123893,2.6548672566371683
E00016222,11.25,25.625,49.375,11.25,2.5
E00016224,14.102564102564102,38.46153846153846,38.46153846153846,7.6923076923076925,1.2820512820512822
E00016226,14.166666666666666,31.666666666666668,40.0,11.666666666666666,2.5
E00016227,14.388489208633093,30.215827338129497,43.884892086330936,8.633093525179856,2.8776978417266186
E00016228,23.2,28.8,42.4,4.8,0.8
E00016229,19.23076923076923,21.978021978021978,43.40659340659341,14.835164835164836,0.5494505494505495
E00016230,19.402985074626866,31.34328358208955,37.3134328358209,9.701492537313433,2.2388059701492535
E00016231,13.10344827586207,28.275862068965516,42.758620689655174,13.10344827586207,2.7586206896551726
E00016232,6.153846153846154,27.692307692307693,44.61538461538461,17.692307692307693,3.8461538461538463
E00016233,2.5974025974025974,20.77922077922078,52.5974025974026,18.83116883116883,5.194805194805195
E00016212,24.166666666666668,29.166666666666668,27.5,15.833333333333334,3.3333333333333335
E00016249,14.40677966101695,16.10169491525424,55.932203389830505,11.864406779661017,1.694915254237288
E00016254,22.429906542056074,24.299065420560748,41.12149532710281,11.214953271028037,0.9345794392523364
E00173952,19.444444444444443,29.62962962962963,38.888888888888886,8.333333333333334,3.7037037037037037
E00174016,24.489795918367346,20.408163265306122,38.775510204081634,16.3265306122449,0.0
E00174022,18.681318681318682,23.076923076923077,50.54945054945055,6.593406593406593,1.098901098901099
E00174008,0.7692307692307693,25.384615384615383,67.6923076923077,5.384615384615385,0.7692307692307693
E00174010,0.0,13.333333333333334,73.33333333333333,12.5,0.8333333333333334
E00174013,2.380952380952381,16.666666666666668,69.84126984126983,11.11111111111111,0.0
E00174015,1.8691588785046729,34.57943925233645,58.87850467289719,4.672897196261682,0.0
E00174025,2.3622047244094486,23.62204724409449,62.20472440944882,11.023622047244094,0.7874015748031497
E00174027,0.0,21.875,73.95833333333333,4.166666666666667,0.0
E00016178,6.6115702479338845,30.578512396694215,50.413223140495866,9.090909090909092,3.3057851239669422
E00016179,26.5625,34.375,27.34375,10.15625,1.5625
E00016180,26.515151515151516,36.36363636363637,31.818181818181817,5.303030303030303,0.0
E00016187,31.53846153846154,43.07692307692308,21.53846153846154,3.076923076923077,0.7692307692307693
E00016189,57.8125,28.125,13.28125,0.0,0.78125
E00016166,14.851485148514852,31.683168316831683,51.48514851485149,1.9801980198019802,0.0
E00016167,35.0,39.166666666666664,22.5,3.3333333333333335,0.0
E00016171,9.15032679738562,28.104575163398692,52.287581699346404,8.49673202614379,1.9607843137254901
E00016174,27.272727272727273,47.107438016528924,24.793388429752067,0.8264462809917356,0.0
E00016204,18.571428571428573,35.0,40.714285714285715,4.285714285714286,1.4285714285714286
E00016206,25.619834710743802,22.31404958677686,47.107438016528924,4.958677685950414,0.0
E00016160,56.48854961832061,25.954198473282442,16.03053435114504,1.5267175572519085,0.0
E00016183,27.73109243697479,33.61344537815126,34.45378151260504,4.201680672268908,0.0
E00016185,35.96491228070175,48.24561403508772,13.157894736842104,2.6315789473684212,0.0
E00016191,37.704918032786885,36.885245901639344,22.950819672131146,2.459016393442623,0.0
E00016195,35.15625,36.71875,25.0,3.125,0.0
E00016197,14.666666666666666,24.0,54.0,6.666666666666667,0.6666666666666666
E00016161,15.060240963855422,25.903614457831324,49.397590361445786,9.036144578313253,0.6024096385542169
E00016190,5.128205128205129,18.58974358974359,69.23076923076923,5.769230769230769,1.2820512820512822
E00016192,12.716763005780347,23.69942196531792,54.335260115606935,7.514450867052023,1.7341040462427746
E00016193,1.2987012987012987,27.272727272727273,61.688311688311686,9.090909090909092,0.6493506493506493
E00016194,1.9736842105263157,20.394736842105264,67.76315789473684,9.210526315789474,0.6578947368421053
E00016196,11.1731843575419,38.547486033519554,40.22346368715084,8.379888268156424,1.675977653631285
E00016905,7.017543859649122,28.94736842105263,53.50877192982456,10.526315789473685,0.0
E00016907,25.217391304347824,37.391304347826086,24.347826086956523,10.434782608695652,2.608695652173913
E00016908,6.504065040650406,20.32520325203252,63.41463414634146,9.75609756097561,0.0
E00016910,13.28125,28.125,35.9375,20.3125,2.34375
E00016912,8.24742268041237,14.43298969072165,57.7319587628866,14.43298969072165,5.154639175257732
E00016909,2.73972602739726,21.91780821917808,56.16438356164384,17.80821917808219,1.36986301369863
E00016911,13.450292397660819,20.46783625730994,46.78362573099415,18.128654970760234,1.1695906432748537
E00016913,5.69620253164557,29.11392405063291,49.36708860759494,12.658227848101266,3.1645569620253164
E00016914,5.6,20.8,53.6,17.6,2.4
E00016896,7.142857142857143,30.0,51.42857142857143,10.714285714285714,0.7142857142857143
E00016898,14.15929203539823,25.663716814159294,49.557522123893804,8.849557522123893,1.7699115044247788
E00016900,15.972222222222221,36.111111111111114,38.888888888888886,8.333333333333334,0.6944444444444444
E00016901,14.117647058823529,17.647058823529413,54.11764705882353,11.764705882352942,2.3529411764705883
E00016904,4.672897196261682,22.429906542056074,58.87850467289719,13.08411214953271,0.9345794392523364
E00016906,18.58407079646018,28.31858407079646,40.70796460176991,12.389380530973451,0.0
E00016883,23.239436619718308,26.056338028169016,44.36619718309859,4.929577464788732,1.408450704225352
E00016888,27.906976744186046,26.356589147286822,34.883720930232556,10.077519379844961,0.7751937984496124
E00016891,16.95906432748538,20.46783625730994,47.953216374269005,10.526315789473685,4.093567251461988
E00016892,16.666666666666668,30.158730158730158,42.857142857142854,9.523809523809524,0.7936507936507936
E00016894,17.880794701986755,27.1523178807947,40.397350993377486,14.56953642384106,0.0
E00016880,18.26086956521739,28.695652173913043,43.47826086956522,6.956521739130435,2.608695652173913
E00016897,11.11111111111111,18.333333333333332,57.77777777777778,10.0,2.7777777777777777
E00016899,5.031446540880503,30.81761006289308,54.716981132075475,8.80503144654088,0.6289308176100629
E00016902,16.05839416058394,36.496350364963504,41.605839416058394,3.6496350364963503,2.18978102189781
E00016903,17.96875,33.59375,32.03125,14.0625,2.34375
E00016564,26.31578947368421,32.330827067669176,33.08270676691729,8.270676691729323,0.0
E00016567,3.658536585365854,20.73170731707317,43.90243902439025,28.048780487804876,3.658536585365854
E00016569,14.84375,42.96875,30.46875,10.15625,1.5625
E00016571,40.869565217391305,36.52173913043478,13.043478260869565,8.695652173913043,0.8695652173913043
E00173700,26.21359223300971,19.41747572815534,10.679611650485437,37.86407766990291,5.825242718446602
E00173702,24.761904761904763,18.095238095238095,16.19047619047619,38.095238095238095,2.857142857142857
E00016558,7.142857142857143,20.634920634920636,61.904761904761905,9.523809523809524,0.7936507936507936
E00016561,8.264462809917354,27.272727272727273,49.586776859504134,12.396694214876034,2.479338842975207
E00016566,23.008849557522122,27.43362831858407,38.93805309734513,9.734513274336283,0.8849557522123894
E00016568,25.0,30.555555555555557,37.5,6.25,0.6944444444444444
E00016572,18.367346938775512,15.646258503401361,47.61904761904762,15.646258503401361,2.7210884353741496
E00016575,8.661417322834646,28.346456692913385,47.24409448818898,15.748031496062993,0.0
E00016557,12.631578947368421,32.63157894736842,44.21052631578947,8.421052631578947,2.1052631578947367
E00016559,21.16788321167883,21.16788321167883,43.065693430656935,8.02919708029197,6.569343065693431
E00016560,13.013698630136986,13.013698630136986,50.68493150684932,17.80821917808219,5.47945205479452
E00016562,25.85034013605442,23.12925170068027,42.17687074829932,6.802721088435374,2.0408163265306123
E00016563,15.873015873015873,44.44444444444444,26.984126984126984,7.936507936507937,4.761904761904762
E00016565,12.987012987012987,30.51948051948052,40.90909090909091,10.38961038961039,5.194805194805195
E00016544,26.174496644295303,24.161073825503355,38.92617449664429,9.395973154362416,1.342281879194631
E00016574,28.125,30.46875,33.59375,6.25,1.5625
E00016576,26.4,33.6,32.8,6.4,0.8
E00016577,37.5,20.833333333333332,34.02777777777778,4.861111111111111,2.7777777777777777
E00016578,39.81481481481482,23.14814814814815,27.77777777777778,7.407407407407407,1.8518518518518519
E00016635,13.142857142857142,20.0,54.857142857142854,9.142857142857142,2.857142857142857
E00016640,19.718309859154928,19.718309859154928,50.0,7.746478873239437,2.816901408450704
E00016641,9.523809523809524,20.408163265306122,41.49659863945578,25.170068027210885,3.401360544217687
E00016642,8.19672131147541,18.0327868852459,57.923497267759565,13.114754098360656,2.73224043715847
E00016643,13.605442176870747,16.3265306122449,55.10204081632653,11.564625850340136,3.401360544217687
E00016630,15.131578947368421,27.63157894736842,45.39473684210526,11.18421052631579,0.6578947368421053
E00016647,11.920529801324504,18.543046357615893,45.6953642384106,17.218543046357617,6.622516556291391
E00016648,11.029411764705882,13.970588235294118,53.6764705882353,8.088235294117647,13.235294117647058
E00016649,4.3478260869565215,20.28985507246377,57.971014492753625,5.072463768115942,12.318840579710145
E00016651,8.783783783783784,29.72972972972973,52.027027027027025,8.783783783783784,0.6756756756756757
E00016629,16.9811320754717,25.157232704402517,43.39622641509434,10.69182389937107,3.7735849056603774
E00016650,15.573770491803279,15.573770491803279,54.09836065573771,9.836065573770492,4.918032786885246
E00016652,6.976744186046512,17.05426356589147,62.7906976744186,10.852713178294573,2.3255813953488373
E00016654,0.7518796992481203,12.781954887218046,66.16541353383458,19.548872180451127,0.7518796992481203
E00016657,2.8776978417266186,28.057553956834532,53.23741007194245,12.23021582733813,3.597122302158273
E00016633,16.513761467889907,23.853211009174313,40.36697247706422,15.596330275229358,3.669724770642202
E00016636,1.5037593984962405,12.781954887218046,70.67669172932331,12.781954887218046,2.255639097744361
E00016638,5.9523809523809526,15.476190476190476,57.142857142857146,20.238095238095237,1.1904761904761905
E00016639,4.5,29.5,53.0,12.5,0.5
E00016674,31.9672131147541,36.0655737704918,22.131147540983605,9.836065573770492,0.0
E00174018,0.42735042735042733,15.811965811965813,74.35897435897436,8.974358974358974,0.42735042735042733
E00174019,13.095238095238095,25.0,45.23809523809524,13.095238095238095,3.5714285714285716
E00174021,1.8181818181818181,12.727272727272727,67.27272727272727,12.727272727272727,5.454545454545454
E00016628,14.093959731543624,37.58389261744966,38.25503355704698,7.382550335570469,2.684563758389262
E00016637,14.43298969072165,32.47422680412371,40.20618556701031,9.278350515463918,3.6082474226804124
E00174024,7.894736842105263,25.43859649122807,52.63157894736842,7.894736842105263,6.140350877192983
E00174029,11.607142857142858,14.285714285714286,53.57142857142857,18.75,1.7857142857142858
E00174030,11.818181818181818,22.727272727272727,51.81818181818182,12.727272727272727,0.9090909090909091
E00016644,2.4038461538461537,18.75,62.01923076923077,14.423076923076923,2.4038461538461537
E00016645,16.470588235294116,25.88235294117647,49.411764705882355,6.470588235294118,1.7647058823529411
E00016646,12.716763005780347,24.277456647398843,52.02312138728324,8.670520231213873,2.3121387283236996
E00016584,16.738197424892704,21.888412017167383,42.06008583690987,13.304721030042918,6.008583690987124
E00016596,23.015873015873016,34.92063492063492,30.952380952380953,7.936507936507937,3.1746031746031744
E00016598,20.17543859649123,33.333333333333336,37.280701754385966,6.140350877192983,3.0701754385964914
E00016623,3.468208092485549,26.589595375722542,54.91329479768786,7.514450867052023,7.514450867052023
E00174036,22.68041237113402,28.8659793814433,36.08247422680412,7.216494845360825,5.154639175257732
E00174038,5.2631578947368425,24.736842105263158,46.31578947368421,12.631578947368421,11.052631578947368
E00016585,15.671641791044776,25.37313432835821,52.23880597014925,5.970149253731344,0.746268656716418
E00016593,31.557377049180328,24.59016393442623,39.75409836065574,4.098360655737705,0.0
E00016600,48.611111111111114,27.083333333333332,20.833333333333332,2.7777777777777777,0.6944444444444444
E00016602,33.08270676691729,29.32330827067669,33.83458646616541,3.007518796992481,0.7518796992481203
E00016624,20.930232558139537,20.930232558139537,51.16279069767442,6.2015503875969,0.7751937984496124
E00016625,25.179856115107913,41.726618705035975,31.654676258992804,1.4388489208633093,0.0
E00016587,25.0,29.347826086956523,36.41304347826087,8.152173913043478,1.0869565217391304
E00016594,19.10828025477707,37.5796178343949,36.30573248407644,5.732484076433121,1.2738853503184713
E00016605,17.12707182320442,29.281767955801104,41.988950276243095,9.392265193370166,2.2099447513812156
E00016608,29.67032967032967,30.76923076923077,35.16483516483517,4.395604395604396,0.0
E00016626,37.03703703703704,32.592592592592595,25.925925925925927,2.2222222222222223,2.2222222222222223
E00016589,33.08270676691729,27.06766917293233,33.08270676691729,6.7669172932330826,0.0
E00016595,1.5748031496062993,22.834645669291337,58.267716535433074,17.322834645669293,0.0
E00016597,2.255639097744361,19.548872180451127,71.42857142857143,5.2631578947368425,1.5037593984962405
E00016599,8.633093525179856,43.884892086330936,33.093525179856115,10.79136690647482,3.597122302158273
E00016601,10.79136690647482,28.057553956834532,46.0431654676259,12.949640287769784,2.158273381294964
E00016607,12.173913043478262,30.434782608695652,52.17391304347826,5.217391304347826,0.0
E00016573,27.692307692307693,30.76923076923077,33.84615384615385,5.384615384615385,2.3076923076923075
E00016579,14.925373134328359,22.388059701492537,42.53731343283582,17.16417910447761,2.985074626865672
E00016580,22.023809523809526,23.214285714285715,47.023809523809526,5.9523809523809526,1.7857142857142858
E00016581,18.27956989247312,21.50537634408602,42.473118279569896,16.129032258064516,1.6129032258064515
E00016582,21.11111111111111,34.44444444444444,32.77777777777778,11.666666666666666,0.0
E00016546,23.404255319148938,23.404255319148938,39.00709219858156,9.21985815602837,4.964539007092198
E00016547,21.951219512195124,27.4390243902439,38.41463414634146,6.097560975609756,6.097560975609756
E00016548,35.03649635036496,29.927007299270073,28.467153284671532,5.839416058394161,0.7299270072992701
E00016550,12.658227848101266,23.417721518987342,48.734177215189874,11.39240506329114,3.7974683544303796
