OA11CD,One person household,One family household,Other household types
E00016203,40.310077519379846,50.3875968992248,9.30232558139535
E00016207,14.035087719298245,71.05263157894737,14.912280701754385
E00016163,20.155038759689923,62.7906976744186,17.05426356589147
E00016165,30.252100840336134,59.66386554621849,10.084033613445378
E00016168,33.72093023255814,52.325581395348834,13.953488372093023
E00016169,25.0,65.51724137931035,9.482758620689655
E00016172,44.09448818897638,49.60629921259842,6.299212598425197
E00016177,33.88429752066116,55.37190082644628,10.743801652892563
E00016219,53.42465753424658,30.82191780821918,15.753424657534246
E00016220,45.588235294117645,43.38235294117647,11.029411764705882
E00016221,36.3013698630137,45.205479452054796,18.493150684931507
E00016223,45.794392523364486,42.99065420560748,11.214953271028037
E00016225,33.333333333333336,46.15384615384615,20.512820512820515
E00016255,24.752475247524753,47.524752475247524,27.722772277227723
E00016218,28.31858407079646,47.78761061946903,23.893805309734514
E00016222,38.125,39.375,22.5
E00016224,29.487179487179485,51.92307692307692,18.58974358974359
E00016226,28.333333333333332,56.666666666666664,15.0
E00016227,41.726618705035975,40.28776978417266,17.985611510791365
E00016228,36.0,46.4,17.6
E00016229,29.67032967032967,54.94505494505494,15.384615384615385
E00016230,29.850746268656717,45.52238805970149,24.62686567164179
E00016231,44.13793103448276,38.62068965517241,17.24137931034483
E00016232,32.30769230769231,44.61538461538461,23.076923076923077
E00016233,31.818181818181817,50.0,18.181818181818183
E00016212,20.0,57.5,22.5
E00016249,50.0,34.74576271186441,15.254237288135593
E00016254,19.626168224299064,57.94392523364486,22.429906542056074
E00173952,27.77777777777778,51.851851851851855,20.37037037037037
E00174016,29.591836734693878,45.91836734693877,24.489795918367346
E00174022,32.967032967032964,58.24175824175824,8.791208791208792
E00174008,46.15384615384615,36.15384615384615,17.692307692307693
E00174010,44.166666666666664,39.166666666666664,16.666666666666668
E00174013,36.507936507936506,46.03174603174603,17.46031746031746
E00174015,41.12149532710281,42.05607476635514,16.822429906542055
E00174025,38.58267716535433,44.09448818897638,17.322834645669293
E00174027,46.875,44.791666666666664,8.333333333333334
E00016178,38.84297520661157,52.892561983471076,8.264462809917354
E00016179,37.5,49.21875,13.28125
E00016180,38.63636363636363,53.78787878787879,7.575757575757576
E00016187,28.46153846153846,60.76923076923077,10.76923076923077
E00016189,21.875,72.65625,5.46875
E00016166,47.524752475247524,47.524752475247524,4.9504950495049505
E00016167,27.5,59.166666666666664,13.333333333333334
E00016171,39.21568627450981,42.48366013071895,18.30065359477124
E00016174,33.88429752066116,61.98347107438016,4.132231404958677
E00016204,47.142857142857146,37.857142857142854,15.0
E00016206,36.36363636363637,50.413223140495866,13.223140495867769
E00016160,29.00763358778626,64.8854961832061,6.106870229007634
E00016183,32.773109243697476,46.21848739495798,21.008403361344538
E00016185,39.473684210526315,52.63157894736842,7.894736842105263
E00016191,35.24590163934426,54.09836065573771,10.655737704918034
E00016195,36.71875,56.25,7.03125
E00016197,50.666666666666664,31.333333333333332,18.0
E00016161,41.566265060240966,42.16867469879518,16.265060240963855
E00016190,67.3076923076923,26.28205128205128,6.410256410256411
E00016192,55.49132947976879,32.947976878612714,11.560693641618498
E00016193,61.688311688311686,26.623376623376622,11.688311688311689
E00016194,57.23684210526316,34.86842105263158,7.894736842105263
E00016196,43.01675977653631,48.04469273743017,8.938547486033519
E00016905,23.68421052631579,46.49122807017544,29.82456140350877
E00016907,24.347826086956523,50.43478260869565,25.217391304347824
E00016908,53.65853658536585,34.146341463414636,12.195121951219512
E00016910,37.5,48.4375,14.0625
E00016912,36.08247422680412,51.54639175257732,12.371134020618557
E00016909,28.08219178082192,60.273972602739725,11.643835616438356
E00016911,34.50292397660819,53.801169590643276,11.695906432748538
E00016913,22.78481012658228,66.45569620253164,10.759493670886076
E00016914,29.6,59.2,11.2
E00016896,31.428571428571427,41.42857142857143,27.142857142857142
E00016898,22.123893805309734,49.557522123893804,28.31858407079646
E00016900,31.944444444444443,43.75,24.305555555555557
E00016901,18.823529411764707,54.11764705882353,27.058823529411764
E00016904,24.299065420560748,60.74766355140187,14.953271028037383
E00016906,27.43362831858407,64.60176991150442,7.964601769911504
E00016883,31.690140845070424,52.816901408450704,15.492957746478874
E00016888,31.782945736434108,48.83720930232558,19.37984496124031
E00016891,33.333333333333336,46.198830409356724,20.46783625730994
E00016892,24.603174603174605,58.73015873015873,16.666666666666668
E00016894,30.4635761589404,43.04635761589404,26.490066225165563
E00016880,18.26086956521739,63.47826086956522,18.26086956521739
E00016897,33.333333333333336,46.666666666666664,20.0
E00016899,38.36477987421384,43.39622641509434,18.238993710691823
E00016902,32.11678832116788,47.44525547445255,20.437956204379564
E00016903,18.75,53.90625,27.34375
E00016564,28.571428571428573,57.89473684210526,13.533834586466165
E00016567,26.829268292682926,52.4390243902439,20.73170731707317
E00016569,29.6875,51.5625,18.75
E00016571,20.869565217391305,59.130434782608695,20.0
E00173700,15.533980582524272,33.00970873786408,51.45631067961165
E00173702,14.285714285714286,40.0,45.714285714285715
E00016558,46.82539682539682,38.095238095238095,15.079365079365079
E00016561,38.01652892561984,34.710743801652896,27.272727272727273
E00016566,23.893805309734514,53.097345132743364,23.008849557522122
E00016568,36.111111111111114,46.52777777777778,17.36111111111111
E00016572,38.775510204081634,45.57823129251701,15.646258503401361
E00016575,28.346456692913385,55.118110236220474,16.53543307086614
E00016557,41.05263157894737,34.73684210526316,24.210526315789473
E00016559,36.496350364963504,39.416058394160586,24.087591240875913
E00016560,34.93150684931507,34.24657534246575,30.82191780821918
E00016562,32.6530612244898,48.29931972789116,19.047619047619047
E00016563,28.571428571428573,50.79365079365079,20.634920634920636
E00016565,38.96103896103896,39.61038961038961,21.428571428571427
E00016544,33.557046979865774,49.66442953020134,16.778523489932887
E00016574,28.90625,47.65625,23.4375
E00016576,25.6,59.2,15.2
E00016577,25.0,56.25,18.75
E00016578,22.22222222222222,56.48148148148148,21.296296296296298
E00016635,40.0,39.42857142857143,20.571428571428573
E00016640,57.04225352112676,35.91549295774648,7.042253521126761
E00016641,21.08843537414966,63.945578231292515,14.965986394557824
