OA11CD,Owned,Shared ownership,Social rented,Private rented,Rent free
E00016913,10.126582278481013,5.69620253164557,75.31645569620254,8.860759493670885,0.0
E00016914,15.2,0.0,75.2,9.6,0.0
E00016896,37.857142857142854,2.857142857142857,15.714285714285714,42.857142857142854,0.7142857142857143
E00016898,37.16814159292036,0.0,17.699115044247787,45.13274336283186,0.0
E00016900,50.0,0.0,15.277777777777779,34.72222222222222,0.0
E00016901,32.94117647058823,0.0,10.588235294117647,49.411764705882355,7.0588235294117645
E00016904,33.64485981308411,2.803738317757009,24.299065420560748,37.38317757009346,1.8691588785046729
E00016906,55.75221238938053,0.0,13.274336283185841,30.97345132743363,0.0
E00016883,36.61971830985915,0.0,32.394366197183096,30.985915492957748,0.0
E00016888,44.18604651162791,0.0,36.434108527131784,18.6046511627907,0.7751937984496124
E00016891,25.146198830409357,0.0,40.93567251461988,32.748538011695906,1.1695906432748537
E00016892,43.65079365079365,0.7936507936507936,18.253968253968253,37.301587301587304,0.0
E00016894,41.05960264900662,1.3245033112582782,29.801324503311257,25.827814569536425,1.9867549668874172
E00016880,34.78260869565217,0.0,46.95652173913044,17.391304347826086,0.8695652173913043
E00016897,32.22222222222222,0.5555555555555556,22.77777777777778,44.44444444444444,0.0
E00016899,42.138364779874216,1.8867924528301887,10.69182389937107,45.283018867924525,0.0
E00016902,40.14598540145985,2.18978102189781,25.547445255474454,31.386861313868614,0.7299270072992701
E00016903,46.09375,0.78125,14.0625,38.28125,0.78125
E00016564,55.6390977443609,0.7518796992481203,21.804511278195488,21.804511278195488,0.0
E00016567,14.634146341463415,1.2195121951219512,71.95121951219512,12.195121951219512,0.0
E00016569,59.375,0.0,19.53125,21.09375,0.0
E00016571,81.73913043478261,0.0,4.3478260869565215,13.91304347826087,0.0
E00173700,44.66019417475728,0.0,41.74757281553398,13.592233009708737,0.0
E00173702,51.42857142857143,0.0,40.0,8.571428571428571,0.0
E00016558,38.095238095238095,0.7936507936507936,28.571428571428573,32.53968253968254,0.0
E00016561,34.710743801652896,0.0,28.925619834710744,35.53719008264463,0.8264462809917356
E00016566,44.24778761061947,0.0,22.123893805309734,32.743362831858406,0.8849557522123894
E00016568,42.361111111111114,2.0833333333333335,25.0,27.77777777777778,2.7777777777777777
E00016572,36.734693877551024,0.0,31.292517006802722,31.972789115646258,0.0
E00016575,54.330708661417326,0.7874015748031497,29.133858267716537,15.748031496062993,0.0
E00016557,34.73684210526316,0.0,22.105263157894736,42.10526315789474,1.0526315789473684
E00016559,45.25547445255474,0.0,21.8978102189781,32.11678832116788,0.7299270072992701
E00016560,41.0958904109589,0.0,13.698630136986301,44.52054794520548,0.684931506849315
